docLabel	sp	myTime	myTimeDisplay	myTimeSRT
AATxtBk_C01-22	A	650	00:00	00:00:00,650
AATxtBk_C01-22	A	84810	01:24	00:01:24,978
AATxtBk_C01-22	A	124460	02:04	00:02:04,134
AATxtBk_C01-22	A	1223400	20:23	00:20:23,104
AATxtBk_C01-22	A	1550000	25:50	00:25:50,400
AATxtBk_C01-22	A	2095260	34:55	00:34:55,892
AATxtBk_C01-22	A	2600120	43:20	00:43:20,343
AATxtBk_C01-22	A	3013500	50:13	00:50:13,714
AATxtBk_C01-22	B	16750	00:16	00:00:16,773
AATxtBk_C01-22	B	265240	04:25	00:04:25,422
AATxtBk_C01-22	B	749270	12:29	00:12:29,782
AATxtBk_C01-22	B	1415920	23:35	00:23:35,278
AATxtBk_C01-22	B	1795920	29:55	00:29:55,622
AATxtBk_C01-22	B	2101920	35:01	00:35:01,892
AATxtBk_C01-22	B	2594600	43:14	00:43:14,337
AATxtBk_C01-22	B	2738662	45:38	00:45:38,469
AATxtBk_C01-22	B	3088982	51:28	00:51:28,783
AATxtBk_C01-22	C	116170	01:56	00:01:56,111
AATxtBk_C01-22	C	1286300	21:26	00:21:26,161
AATxtBk_C01-22	C	1667274	27:47	00:27:47,506
AATxtBk_C01-22	C	3033060	50:33	00:50:33,734
AATxtBk_C01-22	D	151540	02:31	00:02:31,405
AATxtBk_C01-22	D	591190	09:51	00:09:51,381
AATxtBk_C01-22	D	1391420	23:11	00:23:11,254
AATxtBk_C01-22	D	1690620	28:10	00:28:10,523
AATxtBk_C01-22	D	2547710	42:27	00:42:27,296
