start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
3390	3940	A	0.76233	1	1	1	You.
5910	6370	B	0.61371	1	2	2	Hello
6440	6626	B	1.0	1	3	3	and
6648	6930	B	1.0	1	4	4	welcome,
7000	7618	B	0.99997	1	5	5	everyone.
7784	8114	B	0.88005	1	6	6	This
8152	8450	B	0.99962	1	7	7	is
8520	8926	B	0.95494	1	8	8	active
8958	9598	B	0.92292	1	9	9	inference
9694	10638	B	0.89133	1	10	10	Livestream.
10814	11214	B	0.9995	1	11	11	Guest
11262	11806	B	0.8004	1	12	12	stream
11918	12434	B	0.99992	1	13	13	number
12552	14066	B	0.98	1	14	14	54.1.
14248	14734	B	0.94936	1	15	15	It's
14782	15214	B	0.66	1	16	16	August
15262	15730	B	0.83	1	17	17	25,
15800	17042	B	1.0	1	18	18	2023.
17176	17474	B	1.0	2	1	19	Today
17512	17678	B	0.99613	2	2	20	we're
17694	17778	B	0.99549	2	3	21	going
17784	17858	B	0.98	2	4	22	to
17864	17986	B	0.99981	2	5	23	be
18008	18286	B	0.99985	2	6	24	hearing
18318	18610	B	1.0	2	7	25	about
18680	19614	B	0.60929	2	8	26	electromagnetic
19662	19922	B	1.0	2	9	27	field
19976	20638	B	0.8476	2	10	28	topology
20734	20946	B	0.99999	2	11	29	as
20968	21058	B	1.0	2	12	30	a
21064	21454	B	0.99999	2	13	31	solution
21502	21618	B	1.0	2	14	32	to
21624	21746	B	0.98	2	15	33	the
21768	22222	B	0.88582	2	16	34	boundary
22286	22610	B	0.99995	2	17	35	problem
22680	22914	B	1.0	2	18	36	of
22952	23870	B	0.95852	2	19	37	consciousness.
24030	24354	B	0.73378	2	20	38	This
24392	24498	B	0.99999	2	21	39	is
24504	24626	B	0.6213	2	22	40	going
24648	24738	B	1.0	2	23	41	to
24744	24866	B	0.99997	2	24	42	be
24888	25122	B	0.96	2	25	43	a
25176	26542	B	0.78106	2	26	44	copresentation,
26686	27246	B	0.64741	2	27	45	followed
27278	27474	B	1.0	2	28	46	by
27512	27666	B	1.0	2	29	47	a
27688	28450	B	0.99895	2	30	48	discussion
28750	29546	B	0.9871	2	31	49	with
29728	30074	B	0.99969	2	32	50	our
30112	30454	B	0.91024	2	33	51	guests
30502	30906	B	1.0	2	34	52	here.
31008	31274	B	0.99623	2	35	53	So
31312	31418	B	1.0	2	36	54	I
31424	31546	B	0.91001	2	37	55	will
31568	31706	B	0.99913	2	38	56	leave
31728	31866	B	1.0	2	39	57	it
31888	32170	B	1.0	2	40	58	to
32240	32618	B	0.99997	2	41	59	everyone
32704	32954	B	1.0	2	42	60	to
32992	33366	B	0.99612	2	43	61	introduce
33398	33690	B	0.99847	2	44	62	themselves
33760	33994	B	1.0	2	45	63	and
34032	34282	B	0.99986	2	46	64	present
34336	34506	B	1.0	2	47	65	and
34528	34954	B	0.99999	2	48	66	discuss
35072	35450	B	0.9999	2	49	67	however
35520	36042	B	0.5388	2	50	68	they
36176	36774	B	0.92437	2	51	69	prefer.
36902	37242	B	1.0	2	52	70	And
37296	37466	B	0.99998	2	53	71	thank
37488	37626	B	0.99999	2	54	72	you
37648	37882	B	0.99976	2	55	73	again
