docLabel	sp	myTime	myTimeDisplay	myTimeSRT
bs002_02	A	3600	00:03	00:00:03,597
bs002_02	A	85340	01:25	00:01:25,031
bs002_02	A	301120	05:01	00:05:01,721
bs002_02	A	402960	06:42	00:06:42,679
bs002_02	A	661430	11:01	00:11:01,964
bs002_02	A	995730	16:35	00:16:35,006
bs002_02	A	1120570	18:40	00:18:40,013
bs002_02	A	1275930	21:15	00:21:15,150
bs002_02	A	1374840	22:54	00:22:54,243
bs002_02	A	1608070	26:48	00:26:48,453
bs002_02	A	1761310	29:21	00:29:21,588
bs002_02	A	1957180	32:37	00:32:37,766
bs002_02	A	2070510	34:30	00:34:30,867
bs002_02	A	2261070	37:41	00:37:41,040
bs002_02	A	2491750	41:31	00:41:31,246
bs002_02	A	2642870	44:02	00:44:02,379
bs002_02	A	2732300	45:32	00:45:32,463
bs002_02	A	2934700	48:54	00:48:54,647
bs002_02	A	3015220	50:15	00:50:15,716
bs002_02	A	3184780	53:04	00:53:04,867
bs002_02	A	3359750	55:59	00:55:59,030
bs002_02	A	3742190	1:02:22	01:02:22,311
bs002_02	A	3918702	1:05:18	01:05:18,896
bs002_02	A	4058230	1:07:38	01:07:38,171
bs002_02	A	4373690	1:12:53	01:12:53,026
bs002_02	A	4586830	1:16:26	01:16:26,918
bs002_02	A	4802276	1:20:02	01:20:02,083
bs002_02	A	5134190	1:25:34	01:25:34,385
bs002_02	A	5361350	1:29:21	01:29:21,588
bs002_02	A	5441260	1:30:41	01:30:41,662
bs002_02	B	7800	00:07	00:00:07,793
bs002_02	B	198840	03:18	00:03:18,818
bs002_02	B	375964	06:15	00:06:15,409
bs002_02	B	553810	09:13	00:09:13,007
bs002_02	B	892530	14:52	00:14:52,094
bs002_02	B	1080110	18:00	00:18:00,731
bs002_02	B	1242450	20:42	00:20:42,123
bs002_02	B	1334590	22:14	00:22:14,203
bs002_02	B	1469720	24:29	00:24:29,326
bs002_02	B	1672040	27:52	00:27:52,510
bs002_02	B	1879390	31:19	00:31:19,694
bs002_02	B	1979170	32:59	00:32:59,788
bs002_02	B	2242230	37:22	00:37:22,021
bs002_02	B	2379650	39:39	00:39:39,146
bs002_02	B	2582410	43:02	00:43:02,325
bs002_02	B	2671000	44:31	00:44:31,407
bs002_02	B	2798880	46:38	00:46:38,523
bs002_02	B	2950560	49:10	00:49:10,657
bs002_02	B	3133980	52:13	00:52:13,822
bs002_02	B	3275850	54:35	00:54:35,952
bs002_02	B	3699970	1:01:39	01:01:39,493
bs002_02	B	3890430	1:04:50	01:04:50,673
bs002_02	B	4021560	1:07:01	01:07:01,805
bs002_02	B	4300530	1:11:40	01:11:40,354
bs002_02	B	4475130	1:14:35	01:14:35,920
bs002_02	B	4739718	1:18:59	01:18:59,032
bs002_02	B	4930758	1:22:10	01:22:10,199
bs002_02	B	5357430	1:29:17	01:29:17,584
bs002_02	B	5388640	1:29:48	01:29:48,615
