start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
3330	3880	1	A	0.77	1	1	You.
6810	7270	2	B	0.53971	1	2	Hello
7340	7526	2	B	1.0	2	3	and
7548	8120	2	B	1.0	3	4	welcome.
8650	9014	3	B	1.0	1	5	It
9052	9494	3	B	1.0	2	6	is
9612	10162	3	B	1.0	3	7	September
10226	10562	3	B	0.86	4	8	12,
10626	11862	3	B	0.97	5	9	2023.
11996	12386	4	B	0.85307	1	10	We're
12418	12662	4	B	0.99999	2	11	here
12716	12886	4	B	0.99999	3	12	in
12908	13094	4	B	1.0	4	13	the
13132	13554	4	B	0.60686	5	14	Active
13602	14226	4	B	0.69865	6	15	Inference
14338	14566	4	B	0.99998	7	16	for
14588	14726	4	B	1.0	8	17	the
14748	15030	4	B	1.0	9	18	Social
15100	15618	4	B	0.99998	10	19	Sciences
15714	16118	4	B	0.73366	11	20	course
16204	16406	4	B	1.0	12	21	at
16428	16518	4	B	1.0	13	22	the
16524	16786	4	B	0.997	14	23	Active
16818	17186	4	B	0.98839	15	24	Inference
17218	18098	4	B	0.98843	16	25	Institute
18274	18710	4	B	1.0	17	26	and
18780	19110	4	B	0.99999	18	27	having
19180	19462	4	B	0.94	19	28	a
19516	20002	4	B	0.71164	20	29	discussion
20066	20562	4	B	0.999	21	30	section
20626	21046	4	B	1.0	22	31	on
21148	22002	4	B	0.89609	23	32	semiotics
22066	22438	4	B	0.95	24	33	and
22524	23442	4	B	0.94239	25	34	semantics
23586	23942	4	B	0.99998	26	35	here
23996	24214	4	B	0.99999	27	36	with
24252	24882	4	B	0.91025	28	37	Lorena
24946	26098	4	B	0.15791	29	38	Ganzerla.
26274	26658	5	B	0.73679	1	39	We're
26674	26758	5	B	0.99841	2	40	going
26764	26838	5	B	1.0	3	41	to
26844	27014	5	B	0.99997	4	42	be
27052	27254	5	B	1.0	5	43	having
27292	27638	5	B	1.0	6	44	a
27724	28046	5	B	0.99737	7	45	fun
28108	28602	5	B	0.99571	8	46	discussion,
28666	28846	5	B	1.0	9	47	I
28868	29294	5	B	0.99997	10	48	hope.
29412	29646	6	B	0.99917	1	49	If
29668	29866	6	B	0.99874	2	50	you're
29898	30190	6	B	0.99997	3	51	watching
30260	30590	6	B	0.99993	4	52	Live,
30660	30894	6	B	0.99995	5	53	please
30932	31182	6	B	0.99996	6	54	feel
31236	31502	6	B	1.0	7	55	free
31556	31870	6	B	1.0	8	56	to
31940	32222	6	B	0.99996	9	57	write
32276	32542	6	B	0.99996	10	58	any
32596	33006	6	B	0.99999	11	59	questions
33108	33326	6	B	0.99985	12	60	in
33348	33486	6	B	1.0	13	61	the
33508	33694	6	B	0.99998	14	62	Live
33732	34458	6	B	0.99988	15	63	chat.
34634	35454	7	B	0.98131	1	64	If
35652	35966	7	B	1.0	2	65	you
35988	36174	7	B	0.99999	3	66	thought
36212	36414	7	B	0.99996	4	67	about
36452	36746	7	B	0.99993	5	68	joining
36778	36878	7	B	0.96	6	69	and
