start	end	speaker	confidence	text
650	81610	A	0.9320900909090907	Hello, cohort one. It's meeting 18. We're in our second discussion on chapter seven. Let's go to the questions and see what we can explore today or see where else to go and or look towards chapter eight. But there's any number of ways we can do it. So go first, just on chapter seven. Does anyone want to turn to any of these questions, add another question, add another reflection or a thought that arose in the last week? One question that I had was, are there any ways or suites for, for example, taking in an analytical expression and then providing equivalent phrasings that might have other advantages?
86360	93130	B	0.9348009999999999	Ali you mean by translating it into natural language or.
96060	138680	A	0.9112601470588234	Like what we saw in equation 2.5 and 2.6, like, to take in an expression and then output isomorphic or I guess not isomorphic, but equivalent expressions, expressions that have the exact same value as calculated. And when we look through the derivation, sometimes it's possible to trace the trail. But to know which representations of perhaps even the same functional or same term, it seems quite relevant.
140620	160910	B	0.8864535	Actually. There's an AI assistant for deriving formal proofs for mathematical theorems, but I haven't used it myself, but I'm not sure if that's what you mean. I'll look at the name of that and just 1 second, I'll post.
162980	163632	C	0.99898	Maybe.
163766	191530	D	0.9143343243243244	There'S a way to reformulate these specific terms from, like, a Bayesian mechanics formalism, like posterior predictive, predicted entropy. That looks like something that Dalton probably described as well. Question is whether you can just interchange it.
195380	433480	A	0.9107928825622766	Yeah. Does working with the particular partition enable equations to be operated with more composably? Because we can know that there are certain operations that are always, sometimes never going to be valid. I'm just kind of asking. I don't even know if that's the right way to have it. Um, so last time, we talked primarily about the mouse in the maze, and we are going through the way that the chapter is layering on features of the model. So first we saw the mouse just go for it, and now we're going to be where it gets the queue. And this comes to our earlier points about the resolution of the Explore exploit tradeoff. I'm going to add a question. Anyone can give a thought while I'm adding it. What are posterior predictive entropy and expected ambiguity? They're part of the decomposition of epistemic value posterior. Let me just make sure to say the posterior predictive entropy is the expected surprise or the entropy of the distribution of observations conditioned on a policy. So we're in expected free energy world. We're talking about evaluating policies with respect to now, putting aside pragmatic value. We're talking about decompositions of how the informational or the epistemic value of a policy is evaluated. So there's two terms here. First, how dispersed is your distribution of outcomes for that policy? One can imagine that, all things being equal, you would want to select policies that have a tighter distribution of outcomes. Here we have an expectation. Interestingly, this is italics e, but it's not a fancy e. Do people think there's a difference that matters or do they think that's a slight error?
438300	440068	B	0.9301542857142858	I think that should be a typo.
440164	525800	A	0.9339405494505496	Yeah, I'm going to add it to erata e is TALIX should be fancy e. It's the expectation over our hidden state estimates condition on a policy and it's the expectation of the expected ambiguity. So entropy of the A matrix, functionally how outcomes depend on states. So this is saying I want to be I want to be more is it the case that it says, I want to be more certain about observations and how they map to policy and I want to have a tighter A matrix? Eric.
528140	533390	E	0.9039562500000002	So, nice question. Why is there an expectation on the right and not on the left?
