"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;21;17","00;00;51;18","I was just blues entering music. Hello and welcome everyone to Active Flood Live Stream Number zero 36.1. It's January 19th. 2022. Welcome to the Active Flood. We are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links here on this slide. This is a recorded and an archived live stream so please provide us with feedback so that we can improve our work."
"Speaker 1","00;00;52;17","00;01;17;08","All backgrounds and perspectives are welcome and we'll be following good video etiquette for streams. You can check out active inference dot org to learn about how to participate in any active life events which go beyond but also support the live streams and also the CODA site at the bottom. We'll give you access to the table with metadata on the past and upcoming livestreams all right."
"Speaker 1","00;01;17;24","00;01;48;01","Today in active stream number 36.1, we're going to be discussing and learning and seeing who joins for the paper, modeling ourselves what the Free Energy Principle reveals about our implicit notions of representation by Sims and Zullo. 20, 21 we went over some of the backgrounds in 36.0, and today we're just going to introduce ourselves, say, hello, what we're excited about in the paper."
"Speaker 1","00;01;48;05","00;02;13;23","And then we wrote down some things to discuss. But I'm sure both of you have other random things you wrote down and anything that people write in the live chat we can also look at. So I'm Daniel, I'm a researcher in California, and I think I'm excited to just hear Dean's marginal comments and just see where it goes because there's just a lot in this paper."
"Speaker 1","00;02;14;01","00;02;22;11","And so it's just a it'll be a thick dot, one dean."
"Speaker 2","00;02;23;20","00;02;55;01","Well, I'm I'm Dean. I'm here in Calgary, and I really didn't know if I even had time to even look at this paper. And then I, I listened in on Daniel and Blue's conversation and the zero, and then it piqued my interest. And so I read the paper and I got really really I was really happy to read this paper because where you were, Daniel in the blue kind of took a path to introducing the material."
"Speaker 2","00;02;55;24","00;03;19;19","This is this is kind of familiar ground, familiar territory for me, which is very unusual because most of the stuff that we look at, I'm looking at it for the first time, and so I'm really excited, and I don't want to detour anything that you guys want to sort of look at at this point. One, maybe at the point to point of this process, we can look at what Section five of this paper, what can we learn from this debate?"
"Speaker 2","00;03;19;19","00;03;44;10","Because I think that Section five of this is super interesting and not just Trippi. You guys used the word trippy, which I thought was fantastic. Quite, quite a good description. But I think we can pull parts of this out and look at them and reassert them, reattach them in our own way and actually come up with something pretty, pretty amazing."
"Speaker 2","00;03;45;10","00;03;46;07","I'll pass it down to blue."
"Speaker 3","00;03;50;03","00;04;20;13","Hi, everyone. I'm blue. I'm a researcher in New Mexico, and this paper was great. Like Dean was saying, it was familiar to me, but not because of my background. Just I thought it really explained and summarized a lot of like different points in the FIP and active inference and how we use it to model ourselves. And it it pulled out a lot of really important questions."
"Speaker 3","00;04;20;13","00;04;24;00","I think that I'm looking to looking forward to discussing with you guys."
"Speaker 1","00;04;29;27","00;04;45;23","So we wrote down some things to discuss. But maybe let's start with just a blank slate. Dean, what do you think would be some approaches that we can take or some starting points because we already have other cards up our sleeve?"
"Speaker 2","00;04;47;02","00;05;16;18","Well, I don't want to be a I don't want to be a guy holding up a flag and detouring your conversation. One of the things we might get to near closer to the end, hopefully, is the authors speak to the possibility of you know, when you set up a table, Daniel, you one of the things that they potentially talked about in the Section five of the paper is the idea that the lines are a little bit fuzzy here."
"Speaker 2","00;05;16;18","00;05;36;24","Maybe they're broken. And the idea of in some cases, our ability to move from the non representational into the representational, it's kind of a big deal because you can have the debate that says, here's the parts that would align with a non representation of you and here's the lines that would or parts that would align with a representation of you."
"Speaker 2","00;05;37;05","00;05;51;16","But then they insert this part that says, but maybe we slip into an out of these representing actions, kind of like we slip into a note of the cue density. And so maybe it near closer to the end today. We can tap into that a bit."
"Speaker 1","00;05;57;14","00;06;00;20","Let's start with that grid."
"Speaker 2","00;06;01;20","00;06;02;01","Yeah."
"Speaker 1","00;06;02;27","00;07;08;02","Because this is the structure of the paper and the elucidating contribution and also I think Dave left a YouTube comment or something like there's other dimensions. So this is kind of pointing away towards an interesting approach to making sense of some philosophical debates, kind of laying them out in tables like this. So how should we approach it? There's the representational and the non representational perspectives or stances or modes or archetypes that is definitely very blurry because of course it depends on what you mean by representation and that can have some fundamental ambiguity and then that representational versus not continuum or dialectic is then separated into a few domains I think we could talk about what"
"Speaker 1","00;07;08;02","00;07;52;24","are the similarities and differences because some of it was a little nuanced and I wondered if there was other categories or they were organizational structural content related and functional. So then this is your game board of eight lower dimensional projection is that the thought can be in or it's something like one of these eight octets and then a lot of the papers going through some of the literature and rhetoric for and against each of these using the FSP as kind of the interpretations, what is being interpreted to speak for one of those eight cells?"
"Speaker 1","00;07;53;12","00;07;56;21","What other, if you want to continue with their."
"Speaker 2","00;07;58;01","00;08;47;00","Well on the action domain. So in that sensory motor stuff and and yellow Bloomberg talks a good a good a good argument around the idea that for example I could be in a flow state and there is no model that I'm or plan that I'm necessarily following and that's true if we're talking about extension and and and embedded as two of those four E's you don't necessarily have to move to that place that requires something to work off of you could just be flowing and working in something right that that that rate of change is is you extend it so there are there are times when you literally don't have to be working off of"
"Speaker 2","00;08;47;00","00;09;27;05","the plan. You could also be moving from a blueprint to some kind of outcome that you want to achieve. And then that it's pretty obvious then that the representational piece has to exist so maybe the argument isn't that both aren't at work. It's how we transition from a density out of a density and then back into a density, something to something to at least to have a conversation about because I think Blue was touching on this last time, too."
"Speaker 2","00;09;27;05","00;09;44;04","She said, I just want somebody to be able to show me how all these lines are in this this sort of structured relationship exist. And when I when I heard her say that, I was kind of like, no, I think that's a that's a fair question because there's those lines seem to be blurred."
"Speaker 3","00;09;49;11","00;10;12;25","So something that came up yesterday is the idea of free will and I just wonder how that might play into these different grid boxes. Like like is there free will in all of these or in none of them? Or is that even related?"
"Speaker 1","00;10;19;29","00;10;20;23","Let's write it down."
"Speaker 1","00;10;24;28","00;11;22;07","One interesting thing about this is it has a little bit of that visual illusion with the black grid and the white dots at the junctions. So it's kind of a perceptive artifact. It's just sort of messing with our visual representation. And the visual representations are our you know, when you see it, you believe it. That kind of focused system in a lot of the active literature and vision OK, so let's let's say free will and the the blurriness for later and then come to some of the things we wrote down for the previous list OK, so in what sense can or are computational models or any other kind of models be fully observable."
"Speaker 2","00;11;28;01","00;11;54;26","Can I can I give a maybe a possible real life example that maybe speak starts to speak to that? Sure. OK, so in the paper, he the authors say, however, these differences matter of one considers structural aspects and the degree of resemblance between hidden variables and environmental dynamics. So I was thinking about your question and I so I wrote this."
"Speaker 2","00;11;54;26","00;12;25;03","Now, if dynamics, then the material, i.e. the content, the structure and the organization is going to have a different change rate than the function. So the first the first three columns are going to behave differently than the fourth. For example, the screwdriver as tool remains very stable, hopefully relative to the spiral effect or function, then it can generate on the screw to the one driving the screw."
"Speaker 2","00;12;25;03","00;13;04;08","There are now two rates to juggle the assumption that the tool applying the function as a rule is stable and consistent and the effect sort will be a form change, meaning action orientation where a new representation outcome happens you quite literally start and end with a dance between the stabilities and the dynamics leveraging off of each other. So back and forth so we need to keep open the possibility that the that the stable or the representational and the dynamic, which is the only point, so can be non representational as well are both in play."
"Speaker 2","00;13;04;28","00;13;36;07","And then I wrote here because I've used the expression when in doubt, zoom in, zoom out when mark off blanket, zoom in, zoom out so in terms of in terms of the computation, there's actually two computations. One around what we think should remain relatively consistent and one which we then apply that consistency to something that we actually want to see a rate change expedited."
"Speaker 2","00;13;37;18","00;13;52;03","So there's actually I think there's two calculations here to the person that's trying to figure out how they're going to see what's on the other side of the blanket it's."
