start	end	paragNum	speaker	confidence	startTime	wordCount	text
170	720	1	A	0.70226	00:00	1	You.
6850	28150	2	B	0.99799	00:06	51	Hello and welcome. This is active guest room 52.1. On August 10, 2023, we have Ahmed Elsaid, Alexander Arorbia and Travis Desel. Ahmed is going to give a presentation and following we will have some reflections and discussions. So thank you all for joining and Ahmed to you for the presentation.
30490	68094	3	A	0.71364	00:30	62	Okay, thanks so much for having me. Today I'm going to discuss the methods that we came up to solve new art, texture, search and neuralvolution problems. The methods that are ant colony optimization based solutions. So as the title here is mentioning, ant colony optimization for neural text research and neurovolution. This work is collaboration between me, my previous advisor, Dr.
68212	84230	4	A	0.2246	01:08	20	Travis Desel, and my co advisor Dr. Alexander Auroravian. I'm currently an assistant professor in University of North Carolina, wilmington.
86570	145174	5	A	0.99	01:26	126	And moving on to the next slide. So as an overview, the things that I'm going to discuss today, I'll try to give Bird Eyes view for what is neurovolution, why we what, why we need it. And from there, I'll just try to discuss our methods that is based on end calling optimization which is called N based neurotropology search or ants for short. And after that I will discuss how we advanced with this idea by introducing continuous ants or cans for short, which could spread off the discrete search space and replace it with a continuous search space. And after that I'm going to also say what we did with the three dimensions and the continuous ants to have back propagation free cans.
145302	196726	6	A	1.0	02:25	100	And later I will discuss three of the points that we are considering for future work. So in the machine learning learn, as the neural network structures got deeper and deeper, people were trying to optimize the structures to have better performance. And people in different realms or different problem domain used to borrow the best performing architectures or structures and try to modify a little bit to work for their problem. And they try to tweak some of the features of the structure and compare these different tweaks. And then they say that we found the best performing structure.
196838	270610	7	A	0.99689	03:16	154	But to actually find an absolute optimum structure concerning that solution, it would be an NP hard problem because to reach that solution, they had to try all the combinations of the different structural elements, right? Because we have massive structures in these deep neural networks, it could be an NPR problem because we don't have computational power or enough time to actually train and test all these structures, all these structures constructed from these different combinations of structure elements. So the alternative way to do this is to actually try to apply a meteoristic method to convert to a near to upper solution that is much better than not optimizing the structure or relying on kind of like a random search, right? A random search can get us better performing neural network, but it's not going to give us a near to optimal solution or to converge to a near to optimal solution.
274630	287320	8	A	0.93484	04:34	25	So a minoristic method would give us an automated method and also would converge to optimum structure new to optimum solution to this structure problem.
289950	379730	9	A	0.94091	04:49	141	So the way that people approached Nas was by trying to mimic how optimization is done in nature, right? So the first way they thought of it was trying to mimic how living organisms evolve in nature using genetic based algorithm like the Darwinian Genetic Evolution. It started with Neat, it's a short for Neuralution of Augmenting topologies and it relied on genetic algorithms where also that concept also applied in most of the Nas and Neural evolution methods and Exam is one of them. Travis came up with this method and it became one of the state of the art methods in Nas. So in such methods we tried to again mimic genetic evolution by introducing new structural elements or removing structural elements or altering the structure through the evolution process, through the evolution iterations and through the evolution generations.
379890	407194	10	A	0.99989	06:19	62	So we can apply mutations by splitting edges or adding edges or disabling edges, and we disable edges or disable some structure elements so that we don't lose that component, so that we can later on use it. Kind of like a dormant gene in a genome, right? So that it can appear in later generations. Not to get rid of. Totally.
407322	445610	11	A	0.99827	06:47	90	So in mutations we can disable edges, we can enable them in later generations. If we found that we want to try this option, we can also add recurrent edges or remove or enable or disable recurrent edges. We can split nodes, we can take some of the nodes in a previous generation and we can just split it to two nodes and then take the edges connected to that node and try to divide it between the nodes that was generated from the previous node in the previous generation.
447870	492534	12	A	0.99999	07:27	99	Also we can add nodes to the structure. So all of these are part of the mutation process. In the genetic process we can also disable a node if we want to try to just get rid of one of the nodes and disabling a node. Or multiple nodes will also disable the edges connected to that node beside mutations. The other side of a genetic process is to do crossovers where we have two of the best performance population meet together to bring an offspring and the offspring will have collection of the characteristics coming from their parents.
492662	506110	13	A	0.97435	08:12	33	So it will take some of the characteristics from that parent, some other characteristics from the other parent, hoping that this would give us a better performing neural network or better performing generation.
508450	573570	14	A	0.99739	08:28	133	So the main problem sorry, so the main problem with genetic based algorithms is that they start with minimal structures like we can see there, meaning that inputs and outputs and starting from the optimization with this minimal search space can trap the method in a local minima through the optimization process. So we were thinking how to get rid of this obstacle by having a bigger or larger search space to start with, and then we can sample some solutions from that large surf space. And we were looking around and we concerned end calling optimization, and I will say why, but I'll try to introduce the method first. So, the method was first introduced as graphic optimization method, graph optimization method, sorry. It was introduced in mid 90s by Marco DeRego.
573910	651610	15	A	0.67564	09:33	158	Marco DeRego applied this method on a travel salesman's problem. And the problem is mainly about a travel salesman who wants to visit a number of cities in a country using the shortest staff and considering this problem. If we have different number, if the number of cities grows, then the permutations of these numbers of these cities that we have to consider to find the optimal solution. If this number of cities grows, then we will end up having an NPR problem because we won't have enough time or computational power to have this exclusive solution done or this exclusive search done. So, from his observations to answer in nature, he found that he can apply how they forage to find food in nature and then take this concept, this observation, and apply it in an algorithm to find the optimum path that leads from one point and to visit all the cities in the shortest path.
653790	701690	16	A	0.77437	10:53	98	So this observation, this slide and the coming slides will just try to give us a picture of how hence forage in nature to find food and then how Marcus Rigor took that concept to apply it in the travel systems problem. So, ants observers found that ants go out from their nest to find food and they try different directions, right? And when they find food, eventually find food, they will take some of that food and then they will go back to their nest and in the way back, they will deposit some other substance, cholophone.
704050	750566	17	A	0.99902	11:44	124	So they deposit that substance so that they communicate that path to the food resource with the other ants. So actually, other ants do exploit this other substance, and when they sense it, they follow the path that the first ant took from the food resource to the nest, hoping that they will find food at the end of that path. When they actually find food at the end of the path, they will take some of the food and do the same thing. They will deposit some morpher mole on the same path, making it more appealing to other ants to take it, so that they can bring more food to the nest. So this process shows us the exploitation behavior of ants.
