start	end	sentNum	speaker	confidence	text
6850	7854	2	B	0.99799	Hello and welcome.
7972	10462	3	B	0.99992	This is ActInf Guest Stream 52.1.
10516	17070	4	B	0.76258	On August 10, 2023, we have Ahmed ElSaid, Alexander Ororbia, and Travis Desell.
17410	23562	5	B	0.57125	Ahmed is going to give a presentation and following we will have some reflections and discussions.
23626	28150	6	B	0.99976	So thank you all for joining and Ahmed to you for the presentation.
30490	33560	7	A	0.71364	Okay, thanks so much for having me.
34170	45180	8	A	0.99989	Today I'm going to discuss the methods that we came up to solve new art, texture, search and neuralvolution problems.
46110	51470	9	A	1	The methods that are ant colony optimization based solutions.
51970	60030	10	A	0.96901	So as the title here is mentioning, “ant colony optimization for neural text research and neuroevolution.”
61010	68094	11	A	0.99972	This work is collaboration between me, my previous advisor, Dr.
68212	74210	12	A	0.57125	Travis Desell, and my co advisor Dr. Alexander Ororbia.
75370	84230	14	A	0.6139	I'm currently an assistant professor in University of North Carolina, Wilmington.
86570	89110	15	A	0.99	And moving on to the next slide.
89610	102462	16	A	0.984	So as an overview, the things that I'm going to discuss today, I'll try to give Bird Eyes view for what is neurovolution, why we what, why we need it.
102516	115538	17	A	0.99	And from there, I'll just try to discuss our methods that is based on end calling optimization which is called N based neurotropology search or ants for short.
115704	135062	18	A	1	And after that I will discuss how we advanced with this idea by introducing continuous ants or cans for short, which could spread off the discrete search space and replace it with a continuous search space.
135196	145174	19	A	1	And after that I'm going to also say what we did with the three dimensions and the continuous ants to have back propagation free cans.
145302	152240	20	A	1	And later I will discuss three of the points that we are considering for future work.
153970	167406	21	A	0.50092	So in the machine learning learn, as the neural network structures got deeper and deeper, people were trying to optimize the structures to have better performance.
167518	184774	22	A	0.82	And people in different realms or different problem domain used to borrow the best performing architectures or structures and try to modify a little bit to work for their problem.
184892	193614	23	A	1	And they try to tweak some of the features of the structure and compare these different tweaks.
193682	196726	24	A	1	And then they say that we found the best performing structure.
196838	216500	25	A	0.99689	But to actually find an absolute optimum structure concerning that solution, it would be an NP hard problem because to reach that solution, they had to try all the combinations of the different structural elements, right?
