"Start Time","End Time","Transcript"
"00;00;00;01","00;00;00;03","Three,"
"00;00;00;03","00;00;00;11","two."
"00;00;00;11","00;00;00;24","What"
"00;00;08;15","00;00;08;26","Hello"
"00;00;08;26","00;00;09;01","and"
"00;00;09;01","00;00;09;13","welcome"
"00;00;09;13","00;00;09;25","to"
"00;00;09;25","00;00;10;08","active"
"00;00;10;08","00;00;10;12","in"
"00;00;10;12","00;00;10;21","French"
"00;00;10;21","00;00;11;05","love"
"00;00;11;05","00;00;11;18","live"
"00;00;11;18","00;00;11;24","stream"
"00;00;11;24","00;00;12;00","number"
"00;00;12;00","00;00;13;24","27.0"
"00;00;13;24","00;00;14;04","it's"
"00;00;14;04","00;00;16;04","August 23rd 2021"
"00;00;16;04","00;00;16;14","and"
"00;00;16;14","00;00;16;19","we're"
"00;00;16;19","00;00;16;22","going"
"00;00;16;22","00;00;16;28","to be"
"00;00;16;28","00;00;17;16","discussing"
"00;00;17;16","00;00;17;18","the"
"00;00;17;18","00;00;18;13","paper"
"00;00;18;13","00;00;18;23","active"
"00;00;18;23","00;00;19;08","inference"
"00;00;19;08","00;00;20;01","applicability"
"00;00;20;01","00;00;20;07","to"
"00;00;20;07","00;00;20;15","different"
"00;00;20;15","00;00;20;25","types"
"00;00;20;25","00;00;20;29","of"
"00;00;20;29","00;00;21;09","social"
"00;00;21;09","00;00;22;10","organization"
"00;00;22;10","00;00;22;24","explained"
"00;00;22;24","00;00;22;28","through"
"00;00;22;28","00;00;23;12","reference"
"00;00;23;12","00;00;23;19","to"
"00;00;23;19","00;00;24;06","industrial"
"00;00;24;06","00;00;24;26","engineering"
"00;00;24;26","00;00;24;29","and"
"00;00;24;29","00;00;25;10","quality"
"00;00;25;10","00;00;26;07","management."
"00;00;27;04","00;00;27;10","So"
"00;00;27;10","00;00;27;19","welcome"
"00;00;27;19","00;00;27;26","to the"
"00;00;27;26","00;00;28;04","Active"
"00;00;28;04","00;00;28;15","Inference"
"00;00;28;15","00;00;29;03","Lab."
"00;00;29;13","00;00;29;22","We are"
"00;00;29;22","00;00;30;17","participatory"
"00;00;30;17","00;00;31;00","online"
"00;00;31;00","00;00;31;18","lab"
"00;00;31;18","00;00;31;27","that is"
"00;00;31;27","00;00;32;15","communicating,"
"00;00;32;15","00;00;32;29","learning"
"00;00;32;29","00;00;33;03","and"
"00;00;33;03","00;00;33;22","practicing"
"00;00;33;22","00;00;34;01","apply"
"00;00;34;01","00;00;34;04","to"
"00;00;34;04","00;00;34;12","active"
"00;00;34;12","00;00;35;09","inference."
"00;00;35;10","00;00;35;18","You can"
"00;00;35;18","00;00;35;23","find"
"00;00;35;23","00;00;35;27","this"
"00;00;35;27","00;00;36;01","at the"
"00;00;36;01","00;00;36;09","links"
"00;00;36;09","00;00;36;14","here"
"00;00;36;14","00;00;36;21","on this"
"00;00;36;21","00;00;37;09","slide."
"00;00;37;24","00;00;38;10","This is a"
"00;00;38;10","00;00;38;27","recorded"
"00;00;38;27","00;00;39;04","and"
"00;00;39;04","00;00;39;20","archived"
"00;00;39;20","00;00;39;26","live"
"00;00;39;26","00;00;40;12","stream."
"00;00;40;12","00;00;40;20","So"
"00;00;40;20","00;00;41;00","please"
"00;00;41;00","00;00;41;10","provide"
"00;00;41;10","00;00;41;13","us"
"00;00;41;13","00;00;42;00","with feedback"
"00;00;42;00","00;00;42;04","so"
"00;00;42;04","00;00;42;07","that"
"00;00;42;07","00;00;42;14","we can"
"00;00;42;14","00;00;42;25","improve"
"00;00;42;25","00;00;43;03","on our"
"00;00;43;03","00;00;43;24","work."
"00;00;44;10","00;00;44;17","All"
"00;00;44;17","00;00;45;01","backgrounds"
"00;00;45;01","00;00;45;04","and"
"00;00;45;04","00;00;45;21","perspectives"
"00;00;45;21","00;00;45;24","are"
"00;00;45;24","00;00;46;20","welcome"
"00;00;46;20","00;00;46;25","and"
"00;00;46;25","00;00;46;28","we'll"
"00;00;46;28","00;00;47;02","be"
"00;00;47;02","00;00;47;29","following"
"00;00;47;29","00;00;48;09","video"
"00;00;48;09","00;00;49;00","etiquette"
"00;00;49;00","00;00;49;04","for"
"00;00;49;04","00;00;50;01","lectures"
"00;00;51;16","00;00;51;21","at"
"00;00;51;21","00;00;51;29","the short"
"00;00;51;29","00;00;52;06","link,"
"00;00;52;06","00;00;52;13","you can"
"00;00;52;13","00;00;52;29","find"
"00;00;52;29","00;00;53;15","the"
"00;00;53;15","00;00;54;02","roadmap"
"00;00;54;02","00;00;54;09","of the"
"00;00;54;09","00;00;54;24","upcoming"
"00;00;54;24","00;00;55;10","discussions"
"00;00;55;10","00;00;55;13","that"
"00;00;55;13","00;00;55;17","we're"
"00;00;55;17","00;00;55;20","going"
"00;00;55;20","00;00;56;14","to be having,"
"00;00;56;14","00;00;56;24","and"
"00;00;56;24","00;00;57;02","these"
"00;00;57;02","00;00;57;05","are"
"00;00;57;05","00;00;57;09","going"
"00;00;57;09","00;00;57;18","to be"
"00;00;57;18","00;00;57;25","group"
"00;00;57;25","00;00;58;11","discussions"
"00;00;58;11","00;00;58;16","on"
"00;00;58;16","00;01;00;03","August 24th"
"00;01;00;03","00;01;00;20","tomorrow"
"00;01;00;20","00;01;00;24","and"
"00;01;00;24","00;01;00;29","then"
"00;01;00;29","00;01;02;03","August 31st"
"00;01;02;03","00;01;02;16","for"
"00;01;02;16","00;01;02;24","number"
"00;01;02;24","00;01;03;26","27.1"
"00;01;03;26","00;01;04;22","and two."
"00;01;04;24","00;01;05;03","And"
"00;01;05;03","00;01;05;13","hopefully"
"00;01;05;13","00;01;05;18","the"
"00;01;05;18","00;01;05;27","author"
"00;01;05;27","00;01;06;00","will"
"00;01;06;00","00;01;06;04","be"
"00;01;06;04","00;01;06;13","joining"
"00;01;06;13","00;01;06;21","us for"
