start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
2010	2174	A	0.89	1	1	1	All
2212	2800	A	0.9936	1	2	2	right.
4930	5680	A	0.99	2	1	3	And
7970	8334	A	0.86	2	2	4	on
8372	8526	A	0.86	2	3	5	to
8548	8734	A	1.0	2	4	6	the
8772	9360	A	0.99998	2	5	7	last
9970	10426	A	0.99795	2	6	8	session
10458	10606	A	0.98	2	7	9	of
10628	10766	A	1.0	2	8	10	the
10788	10974	A	1.0	2	9	11	first
11012	11754	A	0.99305	2	10	12	interval.
11882	12426	A	0.62267	2	11	13	Greetings,
12458	13310	A	0.65917	2	12	14	Nikki.
19860	20960	A	0.99919	3	1	15	Greetings.
21380	21888	B	0.99887	3	2	16	Hello.
21974	22224	B	0.99999	3	3	17	Good
22262	22944	B	0.9997	3	4	18	morning.
23142	23744	A	0.99989	3	5	19	Yes,
23862	24144	A	0.99998	3	6	20	good
24182	24770	A	0.99726	3	7	21	morning.
26580	26944	A	0.99967	3	8	22	How
26982	27232	A	0.98844	3	9	23	goes
27286	27890	A	0.92206	3	10	24	it?
29380	29792	B	0.9987	4	1	25	Yeah,
29846	30100	B	0.88595	4	2	26	I'm
30140	30344	B	0.99582	4	3	27	doing
30382	30680	B	0.99935	4	4	28	fine,
30750	31370	B	0.99709	4	5	29	thanks.
33260	33576	A	0.99999	4	6	30	Would
33598	33784	A	1.0	4	7	31	you
33822	33976	A	0.99999	4	8	32	like
33998	34664	A	0.59	4	9	33	to
34862	35320	A	1.0	4	10	34	present
35390	35576	A	1.0	4	11	35	and
35598	35784	A	0.99511	4	12	36	then
35822	36084	A	0.99987	4	13	37	we'll
36132	36730	A	0.99996	4	14	38	discuss?
38220	38584	B	0.99992	4	15	39	Yes,
38622	38776	B	0.98924	4	16	40	that
38798	38984	B	0.99983	4	17	41	sounds
39022	39176	B	1.0	4	18	42	like
39198	39288	B	1.0	4	19	43	a
39294	39464	B	0.99987	4	20	44	good
39502	40184	B	0.99927	4	21	45	idea.
40382	41130	B	0.99939	4	22	46	Great.
43200	43704	B	0.96799	5	1	47	Let's
43752	44350	B	0.99537	5	2	48	see.
46400	46812	B	0.99777	6	1	49	Just
46866	47036	B	0.99979	6	2	50	going
47058	47196	B	1.0	6	3	51	to
47218	47452	B	0.9998	6	4	52	share
47506	47724	B	0.99984	6	5	53	my
47762	58212	B	0.16578	6	6	54	screenplay.
58356	59050	B	0.65862	6	7	55	Yes.
65600	65916	B	0.99989	7	1	56	Can
65938	66076	B	0.99	7	2	57	you
66098	66236	B	0.99997	7	3	58	see
66258	66396	B	1.0	7	4	59	the
66418	67260	B	0.99675	7	5	60	presentation?
68720	69084	A	0.99986	7	6	61	Not
69122	69710	A	0.99812	7	7	62	yet.
70240	71084	B	0.99531	7	8	63	Okay.
71282	71836	B	0.94678	7	9	64	See
71938	72780	B	0.56515	7	10	65	flex.
75120	75628	A	0.99355	8	1	66	Yes.
75714	76012	A	0.99983	8	2	67	Looks
76066	76670	A	0.99853	8	3	68	perfect.
77520	77992	B	0.99507	8	4	69	Okay,
78066	78690	B	0.99991	8	5	70	great.
81460	81920	B	0.96271	9	1	71	Yeah.
81990	82176	B	0.56056	9	2	72	Should
82198	82336	B	0.99	9	3	73	I
82358	82544	B	0.99944	9	4	74	just
82582	82976	B	0.99752	9	5	75	start?
83078	83392	A	0.99982	9	6	76	Yeah,
83446	83616	A	0.99998	9	7	77	go
83638	83776	A	1.0	9	8	78	for
83798	83936	A	0.99999	9	9	79	as
83958	84096	A	1.0	9	10	80	long
84118	84208	A	1.0	9	11	81	as
84214	84336	A	1.0	9	12	82	you
84358	84544	A	1.0	9	13	83	want,
84582	84736	A	1.0	9	14	84	and
84758	85232	A	0.99979	9	15	85	then
85366	85712	A	0.99992	9	16	86	anyone
85766	85984	A	0.99999	9	17	87	can
86022	86224	A	0.99999	9	18	88	ask
86262	86512	A	0.99999	9	19	89	questions
86566	86688	A	0.99976	9	20	90	in
86694	86816	A	0.61	9	21	91	the
86838	87024	A	0.99999	9	22	92	live
87062	87276	A	0.99999	9	23	93	chat,
87308	87408	A	1.0	9	24	94	and
87414	87596	A	0.99483	9	25	95	I'll
87628	87776	A	0.99998	9	26	96	write
87798	87936	A	1.0	9	27	97	down
87958	88096	A	0.99996	9	28	98	some
88118	88352	A	0.99981	9	29	99	things,
88406	88780	A	0.99935	9	30	100	too.
88870	89124	A	0.99498	9	31	101	Thank
89162	89460	A	1.0	9	32	102	you.
89530	89860	B	0.5915	9	33	103	Okay,
89930	90550	B	0.99443	9	34	104	great.
91800	92260	B	0.85628	10	1	105	Yeah.
92330	93044	B	0.99	10	2	106	So
93242	93990	B	0.99983	10	3	107	my
94360	94944	B	0.99907	10	4	108	presentation
94992	95348	B	1.0	10	5	109	today
95434	95684	B	0.99998	10	6	110	will
