start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
2170	2238	1	A	0.8	1	1	All
2244	2462	1	A	0.98357	2	2	right,
2516	2830	1	A	0.76	3	3	the
2900	3520	1	A	0.99995	4	4	next
6210	6938	1	A	0.99955	5	5	session
7034	7294	1	A	1.0	6	6	is
7332	7438	1	A	0.97201	7	7	going
7444	7518	1	A	1.0	8	8	to
7524	7646	1	A	0.99993	9	9	be
7668	7806	1	A	0.99995	10	10	with
7828	8154	1	A	0.70749	11	11	Shanna
8202	9150	1	A	0.99454	12	12	Dobson.
9810	10174	2	A	0.99986	1	13	This
10212	10778	2	A	0.66131	2	14	section
10874	11086	2	A	1.0	3	15	is
11108	11246	2	A	0.53718	4	16	going
11268	11358	2	A	1.0	5	17	to
11364	11534	2	A	0.99996	6	18	be
11572	12160	2	A	0.9998	7	19	called
13490	14186	2	A	0.99451	8	20	Dark
14298	15514	2	A	0.99521	9	21	Imaginarium
15642	16106	2	A	0.99991	10	22	Shared
16138	16730	2	A	0.67109	11	23	Intelligence
16810	17006	2	A	0.99972	12	24	as
17028	17166	2	A	0.99972	13	25	an
17188	17722	2	A	0.99862	14	26	Infinity
17786	18522	2	A	0.55646	15	27	Curiosity
18586	19200	2	A	0.96735	16	28	type.
24500	24924	3	A	0.96295	1	29	I'll
24972	25328	3	A	0.99989	2	30	message
25414	25820	3	A	0.51245	3	31	Shanna
25900	26096	3	A	0.99956	4	32	make
26118	26304	3	A	0.99999	5	33	sure
26342	26664	3	A	0.99964	6	34	that
26742	27188	3	A	0.97757	7	35	everything's
27204	27336	3	A	0.99997	8	36	good
27358	27496	3	A	0.99799	9	37	with
27518	27704	3	A	1.0	10	38	the
27742	28440	3	A	0.99266	11	39	audio.
33020	33770	4	A	0.98989	1	40	Wow.
37180	37930	5	A	0.99978	1	41	Great
39180	39640	5	A	0.99985	2	42	talk
39710	39944	5	A	0.99995	3	43	so
39982	40328	5	A	0.99909	4	44	far.
40414	40712	6	A	0.99998	1	45	Welcome,
40766	41236	6	A	0.33481	2	46	Shana.
41268	41368	7	A	0.99996	1	47	How
41374	41496	7	A	0.85686	2	48	are
41518	41608	7	A	0.98	3	49	you
41614	42120	7	A	0.71529	4	50	doing,
42270	42816	7	A	0.08736	5	51	Daniel?
42868	43084	8	B	0.9994	1	52	Doing
43122	43710	8	B	0.9412	2	53	good.
45040	45836	9	A	0.99998	1	54	Awesome.
46018	46750	10	A	0.99587	1	55	Well,
47280	47692	10	A	0.99988	2	56	please
47746	47964	10	A	0.99999	3	57	take
48002	48156	10	A	0.99994	4	58	it
48178	48652	10	A	0.99996	5	59	away.
48786	49036	11	A	0.99999	1	60	Thank
49058	49196	11	A	1.0	2	61	you
49218	49404	11	A	0.99975	3	62	for
49442	50220	11	A	0.89229	4	63	joining.
50560	51356	12	B	0.99381	1	64	Awesome.
51538	51836	13	B	0.36114	1	65	Let
51858	51948	13	B	0.84	2	66	me
51954	52028	13	B	0.67714	3	67	know
52034	52156	13	B	0.73812	4	68	if
52178	52316	13	B	0.99	5	69	you
52338	52524	13	B	0.99992	6	70	see
52562	52764	13	B	0.99996	7	71	my
52802	53196	13	B	0.99815	8	72	screen.
53298	53950	14	B	0.51405	1	73	OK?
55200	55704	15	A	0.50404	1	74	Yep,
55752	56012	15	A	0.9997	2	75	looks
56066	56380	15	A	0.99927	3	76	perfect.
56450	56636	16	A	0.9999	1	77	Thank
56658	57230	16	A	1.0	2	78	you.
58560	58984	17	B	0.51428	1	79	OK,
59042	59648	17	B	0.99996	2	80	perfect.
59814	60144	18	B	0.99494	1	81	Hey,
60182	60672	18	B	0.99998	2	82	everyone,
60806	61056	18	B	0.99997	3	83	thank
61078	61216	18	B	1.0	4	84	you
61238	61328	18	B	0.99993	5	85	so
61334	61504	18	B	0.99986	6	86	much
61542	61648	18	B	0.99999	7	87	for
61654	61776	18	B	1.0	8	88	the
61798	62284	18	B	0.9998	9	89	invitation.
62332	62556	19	B	0.97012	1	90	It's
62588	62736	19	B	0.99995	2	91	such
62758	62848	19	B	1.0	3	92	a
62854	63072	19	B	0.99999	4	93	great
63126	63436	19	B	0.99953	5	94	honor
63468	63616	19	B	1.0	6	95	to
63638	63776	19	B	0.99999	7	96	be
63798	63984	19	B	0.99998	8	97	here.
64022	64188	20	B	0.99996	1	98	I'm
64204	64444	20	B	0.99999	2	99	learning
64502	64676	20	B	0.99998	3	100	so
64698	65268	20	B	0.99989	4	101	much.
65434	65808	21	B	0.67464	1	102	I'll
65824	66004	21	B	0.91528	2	103	be
66042	66292	21	B	0.99999	3	104	talking
66346	66950	21	B	0.99966	4	105	about
67320	67636	21	B	0.99985	5	106	an
67658	67892	21	B	0.9996	6	107	idea
67946	68116	21	B	0.99	7	108	I
68138	68324	21	B	0.99977	8	109	had
68362	68516	21	B	0.99996	9	110	called
68538	68784	21	B	0.99966	10	111	Dark
68832	69904	21	B	0.98711	11	112	Imaginarium,
70032	70276	21	B	0.99997	12	113	where
70298	70544	21	B	0.75526	13	114	I'm
70592	70804	21	B	0.99999	14	115	trying
70842	71140	21	B	1.0	15	116	to
71210	71588	21	B	1.0	16	117	make
71674	72064	21	B	0.99995	17	118	shared
72112	72720	21	B	0.92198	18	119	intelligence
72800	72996	21	B	1.0	19	120	the
73018	73376	21	B	0.66886	20	121	concept
73408	73988	21	B	0.62	21	122	of
74154	74436	21	B	0.99999	22	123	what
74458	74596	21	B	1.0	23	124	I
74618	74804	21	B	0.99998	24	125	call
74842	74996	21	B	0.99987	25	126	an
75018	75584	21	B	0.98105	26	127	Infinity
75632	76352	21	B	0.99986	27	128	Curiosity
76416	76980	21	B	0.99521	28	129	type.
77130	77444	22	B	0.5538	1	130	So
77482	77684	22	B	0.53	2	131	you
77722	77828	22	B	0.9988	3	132	were
77834	77956	22	B	0.9999	4	133	so
77978	78348	22	B	0.99472	5	134	gracious
78384	78536	22	B	1.0	6	135	to
78558	78744	22	B	0.99977	7	136	link
78782	78888	22	B	1.0	8	137	the
78894	79160	22	B	0.99996	9	138	paper
79230	79416	22	B	0.9992	10	139	so
79438	79672	22	B	0.99968	11	140	anyone
79726	79896	22	B	0.99993	12	141	can
79918	80056	22	B	0.99999	13	142	find
80078	80264	22	B	1.0	14	143	more
80302	81316	22	B	0.95138	15	144	details
81508	81864	22	B	0.9685	16	145	there
81902	82056	22	B	0.99978	17	146	on
82078	82324	22	B	0.85273	18	147	Phil
82372	83160	22	B	0.76648	19	148	archive.
83900	84216	23	B	0.99038	1	149	So
84238	84376	23	B	0.93	2	150	I
84398	84536	23	B	0.98399	3	151	want
84558	84648	23	B	1.0	4	152	to
84654	84824	23	B	0.99999	5	153	start
84862	85064	23	B	0.99016	6	154	with
85102	85688	23	B	0.77492	7	155	an
85854	86308	23	B	0.99888	8	156	discussion
86324	86504	23	B	0.99993	9	157	about
86542	87124	23	B	0.92594	10	158	ontological
87172	87924	23	B	0.99971	11	159	commitment.
88052	88344	24	B	0.98929	1	160	So
88382	88536	24	B	0.99992	2	161	my
88558	88744	24	B	1.0	3	162	first
88782	88984	24	B	0.99999	4	163	question
89022	89224	24	B	1.0	5	164	is,
89262	89416	24	B	0.99983	6	165	might
89438	89636	24	B	0.95852	7	166	we
89678	89884	24	B	0.99927	8	167	re
89922	90616	24	B	0.99808	9	168	examine
90728	90956	24	B	0.99916	10	169	our
90978	91704	24	B	0.96288	11	170	ontological
91752	92540	24	B	0.99892	12	171	commitments?
92880	93292	25	B	0.99326	1	172	So
93346	93516	25	B	1.0	2	173	in
93538	93916	25	B	0.99996	3	174	particular,
94018	94236	25	B	1.0	4	175	two
94258	94444	25	B	0.81	5	176	of
94482	94972	25	B	0.96933	6	177	them?
95106	95790	26	B	0.99	1	178	One,
96480	96904	26	B	0.9816	2	179	Sean
96952	97304	26	B	0.99516	3	180	Carroll,
97352	97564	26	B	0.99819	4	181	said
97602	97804	26	B	0.99979	5	182	so
97842	98536	26	B	0.99894	6	183	amazingly
98648	98924	26	B	0.55449	7	184	what
98962	99256	26	B	0.99906	8	185	cannot
99288	99436	26	B	0.99999	9	186	be
99458	99736	26	B	0.99975	10	187	known
99768	99964	26	B	0.99994	11	188	because
100002	100108	26	B	0.99987	12	189	it
100114	100236	26	B	0.99956	13	190	does
100258	100444	26	B	0.97613	14	191	not
100482	101336	26	B	0.99923	15	192	exist.
101528	101932	27	B	0.98484	1	193	So
101986	102216	27	B	0.96664	2	194	Sean
102248	102536	27	B	0.99109	3	195	Carroll
102568	102716	27	B	0.99867	4	196	says
102738	102828	27	B	1.0	5	197	the
102834	103336	27	B	0.95017	6	198	Heisenberg
103368	103768	27	B	0.9978	7	199	Uncertainty
103784	104376	27	B	0.98842	8	200	Principle
104488	104764	27	B	1.0	9	201	is
104802	105052	27	B	0.99999	10	202	often
105106	105576	27	B	0.99988	11	203	explained
