start	end	paragNum	speaker	confidence	startTime	wordCount	text
1690	2960	1	A	0.96945	00:01	3	Greetings in S.
6580	19260	2	B	0.53966	00:06	15	Hello. Welcome. Hi, Daniel. Thank you. Yes, well, we're really looking forward to your presentation.
19340	23810	3	A	0.99977	00:19	10	You can share your slides and go for it. Great.
31260	38984	4	B	0.53174	00:31	13	It can you see it? Yes. Looks great. Thank you. All right, good.
39102	81300	5	B	0.99882	00:39	91	So thank you so much for having me. I'm really happy to present this paper today, and particularly because it's the very first time that I present this work. So I'm really looking forward to any feedback and any reactions to this work. OK, so the aim of this paper was to apply the free energy principle to analyze the interdependent dynamics between living systems on the one hand, and nonliving planetary processes. And this, hopefully, would, we hope, allow us to gain some insights into the future states of Gaia.
81380	132848	6	B	1.0	01:21	107	And by Gaia we're going to mean the Earth and formulate some predictions and devise potential interventions to alleviate future dysfunction on the planet. Okay? So then the lineup for the presentation is I'm first going to go over, in brief, the theory, the concept of Gaia, so known as the Gaia hypothesis. Then I'm going to go into just giving some essentials on the free energy principle, which I'm assuming that it's not really necessary, but just for the sake of the flow of my argument. Then I'm just going to present some things on the free energy principle and specifically on self organizing interacting systems.
133024	183770	7	B	1.0	02:13	110	And then I'm going to apply the free energy principle to the Gaia poses is in a sort of like comparison analysis, as in how do they, if at all, complement each other for epistemic gain? And then after having done that, this should be should allow us to inform or to gain some insights as per the human behavior in relation to Gaia or the planet Earth. Okay, so let's see how it goes. So first I want to introduce the notion of biophilia, which plays a fundamental role in this work. So biophilia came first, or came more prominently in this particular book here, and it's quite interesting.
184620	217564	8	B	1.0	03:04	84	The idea is that the relation of humanity to the rest of the natural world is essentially one of dependence. And this is very much already in the literature and the free energy principle. But more than that, there is this view of the necessity of a continued survival and flourishing that is utterly contingent upon the state and functioning of the environment. So we're talking about things like very utilitarian things like survival, flourishing, mental health, right? So individuals interact with the environment.
217692	256700	9	B	0.96249	03:37	87	So to achieve that, but then on top of that, we wanted to add another conceptual layer which is or concerns how humans possess an innate cognitive disposition towards nature, which is known and developed in this particular other field of work as biophilia. And this is the idea of the natural psychological disposition of humans to seek out and connect with other living organisms and the natural environment. So that's kind of like the idea that is encapsulated in the whole framework and theory under biophilia.
259360	302780	10	B	0.99827	04:19	101	So then this seems to if that's the case of as things are described by biophilia, then that seems to bring us to a dilemma. On the one hand, we have these natural tendencies, so to speak, of humans to engage with the natural world in a very positive and constructive way. And on the other hand we see the lack of action to protect the Earth. And here we have in mind particularly the case of the climate crisis. So in the presentation I'm going to make my way slowly towards getting to that and to better understand the dilemma.
303920	347260	11	B	0.6797	05:03	75	Okay? So let's go in brief over the Gaia hypotheses. So this is a concept that comes more prominently in James Loflock's book Gaia a New Look at Life on Earth. And the idea there is that 3.8 billion years that life has persisted on Earth and conditions have remained remarkably constant and favorable across a huge range of parameters. The Gaia hypothesis is that this consistency or constancy is a natural product of evolution.
348320	423940	12	B	0.99848	05:48	144	In a modification, however, of the canonical Darwinism, the Gaia hypothesis somewhat modifies canonical Darwinism how? Well, by thinking that rather than evolution of the individual organisms on an inert environment, what evolves is the whole Earth system with its living and nonliving parts existing as a tight coupled entity. So this is the kind of like, so to speak, refreshing or new way of thinking that somewhat reformulated a little bit of Darwinism, right? The emphasis is not how one individual organism evolves or species evolves, but the whole Earth as a system. So that's quite interesting because, for example, the view that the combined genetic wealth of information of the whole system becomes much more prominent here than the Darwinistic kind of view and this acquires characteristics that are conductive to its continued existence and in turn affect changes on the environment.
424920	488360	13	B	0.99398	07:04	124	So then, seen as a whole organism or as a whole system, one can look at Gaia or the Earth as a complex system which appears to have the goal of regulating the climate and the chemistry at a comfortable state of life. And these views and these ideas have come to gain more official expression in 2001 with the Amsterdam Declaration on Earth system science precisely endorsing this view on the planet Earth as a whole system. So then the Gaia hypothesis is a complex system in various ways because it changes in an adaptive and nonlinear way. It also displays dynamical emergent and sudden tipping behavior. And when bifurcation points are reached, the new tractor states form, new tractor states are formed.
488860	544668	14	B	0.94	08:08	117	And this means that it also self organizes and there is interdependence between the processors of the system. And finally, the Gaia hypothesis seems to be quite interesting and extraordinary in the sense that it brings together so many different fields such as ecology, climate science, cybernetics, complex systems theory, chaos, mathematics and philosophy of mine and that's just a few. All right. So then the idea is of the Gaia hypothesis is that we could look at the planet from orbit or as it is known, the overview effect. And the Gaia hypothesis offers this glimpse of a fundamentally different way of thinking of the planet, of thinking that in fact dominated mostly by human history.
544754	589764	15	B	0.99512	09:04	98	So it's a little bit of like that very inspiring clip by Karl Sagan, the Pale blue dot whereby the world is considered. So throughout the human history there's typically a tendency for the world or the planet to be considered from a single living organism, though, rather than an it. So that's the idea of overview effect and taking this overview effect to look at the planet as this whole living system rather than an it. Okay? So then we can think about the Gaia hypotheses as like Newtonian physics or even as the free energy principle.
589892	642856	16	B	1.0	09:49	102	The Gaia hypotheses can be seen much more as a framework or a method of investigation rather than a falsifiable empirical claim. So in this sense, these particular frameworks, they are and should be judged by their usefulness and not by their purported correctness with usefulness. Importantly, usefulness is to be determined by factors such as parsimony, coherence and consistency plus its empirical and epistemic power to explain phenomena, produce new facts and so on in a given context and at a given time frame. So that's the stance that we think that should be taken on the Gaia hypothesis. All right?
