key	relevance
Technology&Computing>ArtificialIntelligence	1.0
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.42022010684013367
Science>BiologicalSciences	0.11003243923187256
Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing	0.1037570908665657
Science>Genetics	0.10265018790960312
MedicalHealth>DiseasesAndConditions>EyeAndVisionConditions	0.09757310897111893
Technology&Computing>Computing>Internet>SocialNetworking	0.06571032851934433
Science>Physics	0.03653145208954811
MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>HormonalDisorders	0.035927899181842804
MedicalHealth>DiseasesAndConditions>SubstanceAbuse	0.03238436207175255
Technology&Computing>Robotics	0.020348036661744118
Hobbies&Interests>ContentProduction	0.01879669353365898
Technology&Computing>Computing	0.018018007278442383
Hobbies&Interests>ParanormalPhenomena	0.012360610067844391
MedicalHealth>DiseasesAndConditions>SleepDisorders	0.009723177179694176
BusinessAndFinance>Industries>BiotechAndBiomedicalIndustry	0.008502560667693615
Technology&Computing>Computing>ProgrammingLanguages	0.007407830562442541
Technology&Computing>Computing>Internet>InternetOfThings	0.006822659634053707
Technology&Computing	0.006795996334403753
Science>SpaceAndAstronomy	0.0066642300225794315
