start	end	paragNum	speaker	confidence	startTime	wordCount	text
330	12766	1	A	0.35	00:00	17	You. And now welcome aswin how are you doing? Hi, Daniel. I'm good. Hanging out, looking forward.
12788	35366	2	A	0.74559	00:12	57	Can you hear me properly? Yeah, sounds good. And yes, looking forward to your workshop on sophisticated inference in pymdp. So it can be up to 90 minutes or it's totally okay if it's less and we can take a short break, but please take it away and just let me know however I can help. Great.
35548	57178	3	A	0.99997	00:35	55	Thank you so much. Maybe I'll share my screen and start. So, regarding the structure of what we are doing here, I'm assuming that people who see this later might want to try it hands on along with the tutorial or something. So that's the structure I kept in mind. And so I'll go slow.
57354	88662	4	A	0.99997	00:57	84	Please bear with me. So welcome all of you to this session on sophisticated inference in pymdp. So here we are going to attempt to model some sophisticated inference simulations, especially the one in the original paper using the pymdp module and how it is not part of pymdp right now. But we are on the process of adding sophisticated inference to the pymtp module. And I'm going to mainly talk about the code that I have developed to kind of add that functionality.
88726	113374	5	A	0.60192	01:28	50	Right. So I'm Ashwin Paul. I am finally a PhD candidate at Monash University. And mostly I work with active inference models and try to understand how to use them as an explainable model to basically understand emergence of intelligent behavior. Right, so let's dive into the material right away.
113572	158986	6	A	1.0	01:53	117	So to give an intro of free energy principle, I'm sure all of you right now have an understanding of what it is. But the central idea is that an agent is always trying to minimize the entropy of its observations, right? So if an observation is having really low probability in your mind and that happens, then you are probably surprised and vice versa, right? And the entropy here is defined as the information theoretic entropy, where if you have a low probability, then automatically this is a high surprise or a high entropic observation. And as we all know, active inference also gives us a methodology to define what we call an agent environment loop.
159098	192220	7	A	0.96	02:39	91	And this lets us define what is the agent that we are looking at and what is the behavior of the agent given the environment around it and so on. Right? So you're also familiar with the idea of Marco Blanket. And this is important because we always have to remember, I mean, have to remember the difference between the generative process and the generative model, which is quite a famous point of confusion in active inference literature and for the people who try to understand it in the beginning. Right?
192590	212458	8	A	0.99	03:12	54	So the central question is that how does an agent minimize entropy? Because how does an agent know which observation is low or high probabilistic? Right? So that is by maintaining a generative model. And the generative model will tell you which is a high probabilistic observation and which is a low probabilistic observation.
212554	252774	9	A	1.0	03:32	117	So the idea is that all the agent has access to is an observation that is coming from a generative process which the agent cannot directly observe. And an intelligent agent will try to build up a generative model in its mind, which is a model of the hidden states and the observation it has access to. And it can hope to kind of compute probabilities using this generative model, right? But there is a problem that in general it is an intractable problem to kind of marginalize the probability of observations from the generative model. And that is why we have to define an upper bound on the surprise that the agent is trying to minimize.
252822	274930	10	A	1.0	04:12	68	And there comes the idea of free energy, right? So this upper bound the agent is supposedly minimizing is the free energy. And that's why it is the free energy principle. And here we have a new term called capital QS, which can be interpreted as the belief that the agent is maintaining about the hidden state in its generative model. And this quantity is the free energy.
275000	338342	11	A	1.0	04:35	178	And traditionally we see this variational free energy being interpreted as in mostly the machine learning way where it is a balance between complexity and accuracy of the model. So when minimizing the free energy, the agent is trying to come up with a single model but at the same time an accurate model because here it's a minus sign with accuracy, right? It can also be interpreted in the physics way where the agent is always trying to minimize the energy of the model but at the same time maximizing the entropy of the model which goes in conjunction with the maximum entropy principle and so on from the classic literature. So, given that this idea of a generative model is so important in a software point of view, that's the first thing that you might want to do, right, to define a generative model for the agent which is informed or not informed depending upon the experiment that you're trying to model. So in classical active inference, usually decision making is defined in terms of policies.
338406	371490	12	A	0.98	05:38	87	So, for example, if you are an agent in this environment so in the Mario game, Mario is the agent and everything else is the environment. And Mario has three available actions run, jump or stay in this environment. And the classic definition of policy is that it is a sequence of actions in time. So if you have a time horizon of capital T, then a policy is nothing but a series of actions you might take. So run, run, jump and so on in time.
371560	395142	13	A	1.0	06:11	58	So this is the SuperScript is the action. So here it is jump, run and so on. And the subscript is the time. And then what you can have is a policy space, which is a collection of many such policies, small pi. And what you essentially do to take decisions in active inference is compute, not optimize.
395206	407150	14	A	0.99964	06:35	25	Compute the expected free energy of every policy in your policy space. And basically, that can be interpreted as a balance between risk and ambiguity.
410770	455920	15	A	0.79	06:50	124	So when you compute this expected free energy, what you're trying to do is minimizing the risk. That is, how different is your belief about the observation from your prior preferences? Capital C. So this is also part of the generative model when you're trying to model control and at the same time you are trying to minimize the ambiguity when you are choosing a policy that has the minimum expected free energy, right? But this formulation has a problem that a policy space quickly becomes intractable, that there can be an enormous number of small pies or policies in your policy space and sitting and computing the expected free energy for all such policies even for a small time horizon, is not possible.
456370	510734	16	A	0.83	07:36	115	But this is the classical structure that has been implemented in Pymdp nonetheless, where we have different modules in Pymdp that is meant to be implementing different aspects of behavior. So for example, for inference or perception we have belief propagation, fixed point iteration, marginal message passing and all that implemented in the inference module. In the control module we have different methods to evaluate expected free energy for policies, one depending upon the expected utility, the other one depending upon the classic method that I just explained. Then we have module for learning. So we learn the parameters in the form DP like capital A, capital B, so likelihood transition dynamics and so on.
510772	549018	17	A	0.96	08:30	95	And then we have algorithms for implementing all this in the algorithms module. And then the most powerful thing in Pymdp right now is the agent class where it is easy for you to kind of define the agent environment loop and we are trying to build up. So today I'm going to talk about an agent class that implements sophisticated inference rather than the classical active inference that we just saw. So, as I mentioned, how many valid policies can be defined, say for a time horizon of 15 in classical active inference? Right?
549184	592794	18	A	1.0	09:09	122	So the first policy of course, is a series of first action that is jumped, then you can have the last action changed and you already can see that there can be n number of combinations. And for this simple case, the policy space is as big as ten to the power 13. And in a stochastic problem setting there is no way to kind of come up with a small subset of this policy space so that you can tackle this problem of computational complexity. And yeah, as I mentioned, in a stochastic problem setting it is an intractable size policy space. There comes the idea of sophisticated inference where we are thinking about taking decisions in a different way, right?
592832	626434	19	A	1.0	09:52	95	So rather than thinking about sequence of actions in time, we can directly think of what to do when we see something depending upon our beliefs about the current state and beliefs about the future, right? So if I see myself in a current situation, what should I do? And that's more like a straightforward thinking of how to take actions. And here the expected free energy. The structure of the expected free energy is the same but we are not evaluating expected free energy of policies, but expected free energy of observation action combinations.
626562	654542	20	A	1.0	10:26	77	So if I see something and if I do this, what's the expected free energy? And that's what I'm trying to minimize. That's what I'm trying to optimize in this setting, right? So here again, we have the risk term where we are trying to minimize the deviation between the belief and the prior preferences. We also have the ambiguity term and this together makes up the expected free energy of this time point at time T.
