start	end	sentNum	speaker	confidence	text
1210	2000	1	A	0.6729	All right.
8080	9740	2	A	0.99525	Greetings, Takuya.
10640	11390	3	B	0.84997	Hi.
14000	20860	4	A	0.99989	You can mute the live stream or turn off the other live stream, but yeah, thank you for joining.
22080	26220	5	B	0.99254	Yes, thank you for inviting thank you for it.
26290	28150	6	B	0.84715	Yeah, it.
30440	42760	7	A	0.99968	Well, we have a little bit 35 or 38 minutes, so it would be awesome to have your presentation.
45500	46250	8	B	0.9821	Great.
46620	59630	9	B	0.87217	So the moment well, can you see my.
61760	63420	10	A	1	I saw PowerPoint.
66880	67630	11	B	0.99049	Okay.
69840	71870	12	B	0.99994	Can you see my screen?
72320	73070	13	A	0.99979	Perfect.
74240	74990	14	B	0.52491	Okay.
76480	78300	15	B	0.99791	So shall we start?
78450	78908	16	A	0.99993	Yes.
78994	79870	17	A	0.99999	Thank you.
81620	82368	18	B	0.89558	Then.
82534	88476	19	B	0.99996	Thank you for organizing this wonderful symposium.
88588	107792	20	B	0.99996	Today I'd like to talk about relationship between canonical neural network and active inference and possible extension for modeling social and shared intelligence using canonical neural network.
107936	109670	21	B	0.99928	So let's start.
116250	132874	22	B	0.99988	As you know, the free energy principle is proposed by Karl Friston that states that perception, learning and action of all biological organisms are determined to minimize variational free energy as a tractable proxy for surprise minimization.
133002	143040	23	B	1	And by this process organism can perform parational BJ inference or external mineral state.
143650	152494	24	B	0.99	And this can't even just show one example typical set up under the free energy principle active inference.
152622	163030	25	B	0.99997	Here there is a hidden state in the external world and only a part of this state can be observable.
163370	187690	26	B	0.99998	For our agent, this doc and this transformation is done by genetic model parameterized by theta and to infer the hidden state, agent need to reconstruct the copy of the external state called posterior relief.
187770	193440	27	B	1	And this optimization is done by minimizing variational free energy.
194450	204580	28	B	0.56	And parameter is also optimized by minimizing free energy to obtain an apt generative model to represent this relationship.
205030	213042	29	B	0.52023	An interesting aspect of the free energy principle active inference is its application to the optimization of action.
213186	237150	30	B	0.99995	Here our agent have some preference prior c and to obtain this observation in the future, agent may select the action that minimize the expected free energy in the future to obtain the most predictable outcome.
237810	246206	31	B	0.68	And finally, by selecting actions that minimize the expect frequency, it can obtain the feed.
246398	250206	32	B	0.99956	So, this is a typical setup under active inference.
250238	256258	33	B	0.99469	But question is what is the neural neurosurge that can implement this process?
256344	264306	34	B	0.99669	So that is our interest and to address this issue we propose theory as follows.
264418	284874	35	B	0.99999	Here we consider that external world is parameterized characterized by a set of the variables like this here, this is a posterior expectation and the S indicates the hidden state in the external world.
284992	298046	36	B	0.50257	Delta indicate the action of the agent or decision and the theta indicate a parameter and lambda is a hyperparameter.
298238	310546	37	B	0.99983	So those set of parameters or variables characterize a generative model and free energy variational.
310578	323930	38	B	0.99811	Free energy is defined as a function of the sequence of observation and external state and its minimization indicates the variational Bayesian inference.
325470	336778	39	B	0.78539	Similarly, we consider a dynamics of neural network and we consider that dynamics is characterized by a set of those variables.
336874	359266	40	B	0.99969	Here x indicates the neuroactivity firing rate at middle raya neurons and y indicate neuroactivity of output raya neurons and W here is a synaptic weight and phi is any other free parameter that characterize neural network.
359458	367894	41	B	1	And we consider that neural network dynamics is characterized by minimization of some cost function l.
368012	385470	42	B	0.98354	This is a function of the O and Phi internal state of neural network and its minimization indicates the generation of neural network dynamics including both activity and plasticity.
385810	392378	43	B	1	And our theory indicates equivalence between those two functions.
392554	403710	44	B	0.99989	Meaning that for any neural network that minimize some cost function error, there is a generative model that satisfy if we call error.
403870	418418	45	B	0.99999	Which means that the recapturation of external dynamics is an inherent feature of any neural system that follow such dynamics.
418594	423910	46	B	0.9999	So this is an interesting prediction but too abstract.
424730	434430	47	B	0.9999	So I would like to introduce some analytically tractable example to understand this relationship formally.
435250	439626	48	B	0.99432	So first we consider a very simple architecture.
439818	445710	49	B	0.89895	This is represented by POMDP without any state transition.
445790	457958	50	B	0.99043	So hidden state s is simply generated by priya distribution D and it is a binary state.
458124	492542	51	B	0.99998	But we consider a vector of binary state, so it is a factory of structure and observation is also a binary vector and the transformation from S to O is characterized by categorical distribution using likelihood of matrix A and variational Bayesian inference indicates the inversion of this generative process like this.
492676	505620	52	B	0.99869	So by solving the appropriate frequency functional we obtain those posterior brief that is optimal in the Bayesian sense.
506890	522134	53	B	0.99917	On the other hand, for neural network we consider such structure here upper part indicates the generation of signal in the external world and the neural network comprises only single layer.
522262	534478	54	B	0.99984	Here activity of output layer are generated by weighted sum of sensory input O weighted by synaptic matrix W.
534644	540590	55	B	0.99	And we then characterize this neural network in the next slide.
541010	564406	56	B	0.98833	So to model neural network or neuron, we start from considering hodgeken hacksray equation which comprises four differential equation and this is a very complicated non linear equation although it is barely possible.
564508	568818	57	B	0.99998	So we consider some reduction of these equations.
568994	598462	58	B	0.99957	So a typical reduction method is like this for example, m here is much faster than other variables so this can be repressed with its fixed point or it is known that h and minus one sorry, it is known that h and one minus SN have similar dynamics.
598526	612214	59	B	0.99942	So we can consider a new effective variable U to characterize those two variables and then we obtain 2D hoskin hacks ray equation like this.
612332	637998	60	B	0.9994	So this is a famous cross of neural network model which includes the well known Fitzfuel Nagamo model or other continuous neural network model and we modify those model to derive canonical neural model.
638164	643630	61	B	0.99368	So this is a definition of canonical neural network model.
643780	657102	62	B	0.98921	Here leak current is characterized by imbass sigmoid function instead of cubic function which is adopted in the Fitzfuel Nagmo model.
657256	689200	63	B	1	And we also consider connection synaptic connection and this part indicates synaptic input from sensory layer through weight matrices and 1 may consider that W one indicate excitatory synapse and W zero indicate inhibitory synapse and the threshold are adaptive thresholds that are function of W one and W zero.
689810	703380	64	B	0.94205	Interestingly, when we consider a fixed point of this differential equation we obtain well known red coding model with the Sigmoidal activation function.
705190	729850	65	B	0.99976	Which means that we can say that in some sense this canonical neural network network model is approximation of Hodgkin hatt's ray equation and its approximation level is, in some sense between the realistic model and the most simplified red coding model.
730000	745300	66	B	0.99995	So we basically consider this type of neural network model and in the next slide we consider what is the plausible cost function for this neural network model.
745670	782730	67	B	0.9997	So again we write the same equation for canonical neural network model which represents the activity of neurons vector of neurons and we consider cost function for this differential equation which can be obtained by simply calculating the integral of right hand side of this equation and get this type of cost function for neural network.
782890	794350	68	B	0.99999	This is biologically plausible cost function in the sense that its derivative derived neural network activity which has a certain biological plausibility.
794870	812760	69	B	0.6351	Moreover, if we consider derivative of this cost function with respect to synaptic weight W, we obtain a conventional synaptic plasticity rule which follows Hebian law.
814410	836030	70	B	0.99988	On the other hand, for Bayesian inference we first define generality model like the previous slide and we then derive variational free energy for given genetic model.
836100	852340	71	B	0.99319	So this variation of free energy is derived from the Pom DP model in the previous slide and its minimization indicates the Beijing inference and running.
852870	866262	72	B	0.99547	So we found formal correspondences between component of those two cost functions like this.
866396	895662	73	B	0.99935	So this broke vector formally correspond to this Brock vector that represent a posterior expectation and this logarithm correspond to this logarithm and actually this a matrix can be represented as the broke matrix like this and its dot product correspond to this computation.
895806	905730	74	B	1	And finally, this phi naturally correspond to this log d logo state prior.
906310	927080	75	B	0.99997	Which means that because the cost function are same, its derivative provides its derivative provides sorry.
927790	936640	76	B	0.99626	Because the cost function are formally equivalent, its derivative sorry.
937010	943440	77	B	0.86142	It's a result of derivative also corresponding each other.
