start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
1290	15920	1	A	0.75593	37	37	1	37
29430	37660	2	A	0.76	51	14	38	51
44240	54012	3	B	0.88008	72	21	52	72
54076	90750	4	B	0.99998	154	82	73	154
91280	166020	5	B	0.99999	282	128	155	282
167480	213084	6	B	0.29585	369	87	283	369
213212	287108	7	B	0.99725	520	151	370	520
287284	315670	8	B	0.99125	590	70	521	590
316040	374630	9	B	1.0	699	109	591	699
375480	414390	10	B	1.0	778	79	700	778
415320	449660	11	B	0.64785	846	68	779	846
450800	479770	12	B	0.97963	906	60	847	906
481820	516560	13	B	0.92489	973	67	907	973
516720	558240	14	B	0.55322	1059	86	974	1059
559220	597020	15	B	0.99998	1139	80	1060	1139
599040	636920	16	B	0.9995	1203	64	1140	1203
638220	688360	17	B	0.99	1295	92	1204	1295
688880	714240	18	B	1.0	1345	50	1296	1345
716600	759120	19	B	0.87	1427	82	1346	1427
759860	819990	20	B	0.78994	1541	114	1428	1541
821000	871860	21	B	0.99979	1637	96	1542	1637
872760	928760	22	B	0.99996	1733	96	1638	1733
929340	973060	23	B	0.99984	1821	88	1734	1821
973720	1001020	24	B	1.0	1879	58	1822	1879
1003540	1085370	25	B	0.77621	2033	154	1880	2033
1086620	1113010	26	B	0.99997	2092	59	2034	2092
1115080	1154460	27	B	0.92689	2174	82	2093	2174
1157790	1173950	28	A	0.99845	2210	36	2175	2210
