start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
330	880	A	0.35	1	1	1	You.
1970	2334	B	0.95	1	2	2	And
2372	2960	B	0.9	1	3	3	now
3570	4078	B	0.99889	1	4	4	welcome
4164	5070	B	0.45047	1	5	5	aswin
5810	6078	B	0.99937	1	6	6	how
6084	6206	B	0.88996	1	7	7	are
6228	6366	B	1.0	1	8	8	you
6388	7006	B	0.99216	1	9	9	doing?
7188	7486	A	0.99802	1	10	10	Hi,
7508	7914	A	0.99231	1	11	11	Daniel.
7962	8138	A	0.99805	1	12	12	I'm
8154	8720	A	0.99391	1	13	13	good.
9810	10314	B	0.3971	1	14	14	Hanging
10362	10960	B	0.94	1	15	15	out,
12210	12574	B	0.98732	1	16	16	looking
12612	12766	B	0.6008	1	17	17	forward.
12788	12926	A	0.74559	2	1	18	Can
12948	13086	A	1.0	2	2	19	you
13108	13246	A	0.40744	2	3	20	hear
13268	13406	A	0.98	2	4	21	me
13428	13946	A	0.85879	2	5	22	properly?
14058	14670	B	0.99529	2	6	23	Yeah,
14820	15182	B	0.99994	2	7	24	sounds
15236	15502	B	0.99761	2	8	25	good.
15556	15966	B	1.0	2	9	26	And
16068	16720	B	0.99921	2	10	27	yes,
17090	17454	B	0.99998	2	11	28	looking
17492	17790	B	0.63404	2	12	29	forward
17860	18046	B	1.0	2	13	30	to
18068	18398	B	0.67842	2	14	31	your
18484	19242	B	0.99672	2	15	32	workshop
19306	19582	B	0.99994	2	16	33	on
19636	20282	B	0.98195	2	17	34	sophisticated
20346	20826	B	0.99125	2	18	35	inference
20858	21006	B	0.98787	2	19	36	in
21028	22090	B	0.51791	2	20	37	pymdp.
22250	22574	B	1.0	2	21	38	So
22612	22766	B	0.51	2	22	39	it
22788	22974	B	0.99925	2	23	40	can
23012	23600	B	0.96788	2	24	41	be
24130	24494	B	0.98499	2	25	42	up
24532	24686	B	0.61	2	26	43	to
24708	25014	B	0.98	2	27	44	90
25092	25526	B	0.99966	2	28	45	minutes
25628	25942	B	0.99998	2	29	46	or
25996	26226	B	0.99983	2	30	47	it's
26258	26594	B	0.99988	2	31	48	totally
26642	26902	B	0.99743	2	32	49	okay
26956	27174	B	0.71526	2	33	50	if
27212	27426	B	0.99983	2	34	51	it's
27458	27654	B	0.99979	2	35	52	less
27692	27798	B	1.0	2	36	53	and
27804	27926	B	0.94255	2	37	54	we
27948	28086	B	0.99999	2	38	55	can
28108	28246	B	1.0	2	39	56	take
28268	28358	B	1.0	2	40	57	a
28364	28582	B	1.0	2	41	58	short
28636	29240	B	0.99999	2	42	59	break,
29850	30310	B	0.77	2	43	60	but
30380	31000	B	0.99995	2	44	61	please
31530	31846	B	0.99999	2	45	62	take
31868	31958	B	1.0	2	46	63	it
31964	32134	B	0.88921	2	47	64	away
32172	32326	B	1.0	2	48	65	and
32348	32486	B	1.0	2	49	66	just
32508	32646	B	0.65909	2	50	67	let
32668	32806	B	1.0	2	51	68	me
32828	32966	B	0.99999	2	52	69	know
32988	33270	B	0.7858	2	53	70	however
33340	33478	B	1.0	2	54	71	I
33484	33606	B	0.99993	2	55	72	can
33628	34200	B	1.0	2	56	73	help.
34570	35366	A	0.99993	2	57	74	Great.
35548	35846	A	0.99997	3	1	75	Thank
35868	36006	A	1.0	3	2	76	you
36028	36166	A	0.99	3	3	77	so
36188	36760	A	0.99963	3	4	78	much.
37710	38074	A	0.90568	3	5	79	Maybe
38112	38374	A	0.98182	3	6	80	I'll
38422	38634	A	0.99997	3	7	81	share
38672	38826	A	0.99998	3	8	82	my
38848	39082	A	0.99999	3	9	83	screen
39136	39354	A	0.78	3	10	84	and
39392	39980	A	0.99997	3	11	85	start.
40510	41260	A	0.99	3	12	86	So,
42270	42886	A	0.99999	3	13	87	regarding
42918	43066	A	1.0	3	14	88	the
43088	43446	A	0.99682	3	15	89	structure
43478	43914	A	1.0	3	16	90	of
44032	44266	A	0.99997	3	17	91	what
44288	44426	A	0.99996	3	18	92	we
44448	44586	A	0.99618	3	19	93	are
44608	44794	A	1.0	3	20	94	doing
44832	45370	A	0.99985	3	21	95	here,
45520	45846	A	0.99853	3	22	96	I'm
45878	46326	A	0.99996	3	23	97	assuming
46358	46554	A	0.99999	3	24	98	that
46592	46890	A	0.99999	3	25	99	people
46960	47674	A	0.99993	3	26	100	who
47872	48234	A	0.99999	3	27	101	see
48272	48570	A	0.99985	3	28	102	this
48640	49114	A	0.99967	3	29	103	later
49232	49514	A	1.0	3	30	104	might
49552	49706	A	0.99999	3	31	105	want
49728	49866	A	1.0	3	32	106	to
49888	50026	A	1.0	3	33	107	try
50048	50234	A	0.71	3	34	108	it
50272	50522	A	0.99975	3	35	109	hands
50576	50938	A	0.99984	3	36	110	on
51024	51322	A	0.9999	3	37	111	along
51376	51546	A	1.0	3	38	112	with
51568	51766	A	1.0	3	39	113	the
51808	52314	A	0.99355	3	40	114	tutorial
52362	52526	A	0.99981	3	41	115	or
