start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
410	17710	1	A	0.79	31	31	1	31
22440	28470	2	A	0.60583	39	8	32	39
32720	43680	3	B	1.0	73	34	40	73
47310	49500	4	A	0.94	78	5	74	78
56140	109820	5	B	1.0	212	134	79	212
110640	164430	6	B	1.0	366	154	213	366
165040	203370	7	B	1.0	473	107	367	473
203900	239876	8	B	0.99994	565	92	474	565
240058	280348	9	B	0.99999	654	89	566	654
280444	292340	10	B	0.99669	688	34	655	688
295000	353320	11	B	1.0	851	163	689	851
354620	408424	12	B	0.99999	982	131	852	982
408622	435190	13	B	1.0	1056	74	983	1056
439960	476720	14	B	0.97	1150	94	1057	1150
477140	535350	15	B	0.99999	1309	159	1151	1309
536840	560620	16	B	0.99997	1374	65	1310	1374
564400	605800	17	B	1.0	1489	115	1375	1489
609520	658324	18	B	1.0	1615	126	1490	1615
658472	701324	19	B	0.99998	1711	96	1616	1711
701362	769010	20	B	0.91	1884	173	1712	1884
771720	835130	21	B	0.99	2043	159	1885	2043
836380	882596	22	B	0.99998	2167	124	2044	2167
882698	940250	23	B	0.99774	2341	174	2168	2341
942860	984890	24	B	0.99937	2441	100	2342	2441
987020	1024100	25	B	0.67	2541	100	2442	2541
1026280	1106750	26	B	1.0	2766	225	2542	2766
1110420	1134010	27	B	1.0	2834	68	2767	2834
1138380	1169904	28	B	1.0	2936	102	2835	2936
1169942	1171010	29	B	0.99961	2940	4	2937	2940
1175080	1177440	30	A	0.99887	2946	6	2941	2946
