key	relevance
Technology&Computing>ArtificialIntelligence	1.0
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.3854997158050537
Technology&Computing>Robotics	0.1429956555366516
Technology&Computing>Computing>ProgrammingLanguages	0.09301156550645828
Technology&Computing>VirtualReality	0.07073669135570526
VideoGaming>VideoGameGenres>PuzzleVideoGames	0.05629895254969597
Technology&Computing>Computing>DataStorageAndWarehousing	0.05520666390657425
Home&Garden>SmartHome	0.048398666083812714
Science>Chemistry	0.047507524490356445
PersonalFinance>FinancialPlanning	0.04750152304768562
Technology&Computing>AugmentedReality	0.046359866857528687
BusinessAndFinance>Business>BusinessOperations	0.0438079871237278
Technology&Computing>Computing	0.04320120811462402
Pets>Reptiles	0.03986082598567009
Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics	0.036307044327259064
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.03214064612984657
Hobbies&Interests>GamesAndPuzzles	0.02990204095840454
Science>Genetics	0.02783668227493763
MedicalHealth>DiseasesAndConditions>EndocrineAndMetabolicDiseases>HormonalDisorders	0.025391068309545517
BusinessAndFinance>Economy>Currencies	0.02426273748278618
