start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
38860	39240	1	A	0.12903	1	1	Key
39350	39528	1	A	0.62816	2	2	all
39534	40136	1	A	0.99731	3	3	right,
40318	40712	1	A	0.99987	4	4	hello
40766	41080	1	A	0.99951	5	5	everyone.
41150	41816	2	A	0.9984	1	6	Welcome.
41998	42392	3	A	0.9998	1	7	This
42446	42760	3	A	0.99859	2	8	is
42830	43364	3	A	0.88736	3	9	activem
43412	43624	3	A	0.75482	4	10	live
43662	43956	3	A	0.99188	5	11	stream
43988	44232	3	A	0.96743	6	12	number
44286	45640	3	A	0.97	7	13	51.1.
45790	46056	4	A	0.99959	1	14	We
46078	46264	4	A	0.99733	2	15	are
46302	46456	4	A	0.99981	3	16	in
46478	46616	4	A	1.0	4	17	the
46638	46920	4	A	1.0	5	18	second
46990	47716	4	A	0.99773	6	19	discussion
47828	48392	4	A	1.0	7	20	of
48526	48968	4	A	0.93338	8	21	our
49054	49304	4	A	0.76688	9	22	this
49342	49688	4	A	0.979	10	23	paper
49774	50292	4	A	0.97855	11	24	canonical
50356	50628	4	A	0.99907	12	25	neural
50644	51076	4	A	0.9949	13	26	networks
51108	51448	4	A	0.99257	14	27	perform
51534	51956	4	A	0.9211	15	28	active
51988	52760	4	A	0.9432	16	29	inference.
53340	53800	5	A	0.99997	1	30	Welcome
53870	54104	5	A	1.0	2	31	to
54142	54296	5	A	1.0	3	32	the
54318	54628	5	A	0.9157	4	33	active
54644	55044	5	A	0.85111	5	34	inference
55092	55892	5	A	0.99883	6	35	institute.
56036	56388	6	A	0.50022	1	36	We're
56404	56488	6	A	0.98	2	37	a
56494	57364	6	A	0.94567	3	38	participatory
57412	57768	6	A	0.99884	4	39	online
57854	58372	6	A	0.98539	5	40	institute
58436	58616	6	A	0.9995	6	41	that
58638	58824	6	A	0.98141	7	42	is
58862	59540	6	A	0.99978	8	43	communicating,
59620	59912	6	A	0.99829	9	44	learning
59966	60184	6	A	0.62	10	45	and
60222	60676	6	A	0.98138	11	46	practicing
60708	61124	6	A	0.98676	12	47	applied
61172	61476	6	A	0.61243	13	48	active
61508	62164	6	A	0.60933	14	49	inference.
62292	62536	7	A	0.9995	1	50	You
62558	62696	7	A	0.99935	2	51	can
62718	62904	7	A	0.99997	3	52	find
62942	63288	7	A	1.0	4	53	us
63374	63768	7	A	0.99748	5	54	on
63854	64080	7	A	0.46	6	55	the
64110	64304	7	A	0.93491	7	56	this
64342	64780	7	A	0.99958	8	57	slide
64860	65248	7	A	0.8	9	58	and
65334	65536	7	A	0.99993	10	59	this
65558	65744	7	A	0.99922	11	60	is
65782	66080	7	A	0.99978	12	61	recorded
66150	66336	7	A	0.80951	13	62	in
66358	66496	7	A	0.99976	14	63	an
66518	66908	7	A	0.92341	15	64	archived
66924	67692	7	A	0.62565	16	65	Livestream.
67836	68144	8	A	0.99683	1	66	So
68182	68384	8	A	0.99995	2	67	please
68422	68672	8	A	0.99999	3	68	provide
68726	68896	8	A	1.0	4	69	us
68918	69244	8	A	0.98662	5	70	feedback
69292	69456	8	A	0.99852	6	71	so
69478	69616	8	A	0.99989	7	72	we
69638	69776	8	A	0.99398	8	73	can
69798	70076	8	A	0.99613	9	74	improve
70108	70304	8	A	0.98201	10	75	our
70342	70976	8	A	0.99995	11	76	work.
71158	71552	9	A	0.99603	1	77	All
71606	72108	9	A	0.99918	2	78	backgrounds
72124	72256	9	A	0.86	3	79	and
72278	72764	9	A	0.58216	4	80	perspectives
72812	72976	9	A	0.99995	5	81	are
72998	73328	9	A	0.99999	6	82	welcome
73414	73616	9	A	1.0	7	83	and
73638	73884	9	A	0.63538	8	84	we'll
73932	74288	9	A	0.99994	9	85	follow
74374	74720	9	A	0.99978	10	86	good
74790	75072	9	A	0.99829	11	87	video
75126	75468	9	A	0.61141	12	88	etiquette
75484	75616	9	A	0.99935	13	89	for
75638	76560	9	A	0.48707	14	90	livestreams.
77060	77424	10	A	0.99996	1	91	Head
77462	77664	10	A	0.99994	2	92	over
77702	77952	10	A	1.0	3	93	to
78006	79312	10	A	0.32	4	94	activemfirms.org
79376	79796	10	A	1.0	5	95	to
79898	80212	10	A	0.99984	6	96	learn
80266	80436	10	A	0.9997	7	97	more
80458	80692	10	A	0.99996	8	98	about
80746	80868	10	A	1.0	9	99	the
80874	81392	10	A	0.87645	10	100	institute
81456	81636	10	A	1.0	11	101	and
81658	81796	10	A	0.99966	12	102	how
81818	82004	10	A	0.95	13	103	to
82042	82768	10	A	0.6566	14	104	participate
82864	83268	10	A	0.99994	15	105	in
83354	83856	10	A	0.9132	16	106	projects
83888	84036	10	A	1.0	17	107	and
84058	84292	10	A	0.99978	18	108	learning
84346	85060	10	A	0.99871	19	109	groups.
86040	86308	11	A	0.65691	1	110	All
86314	86870	11	A	0.80676	2	111	right,
87320	87776	11	A	0.96043	3	112	we're
87808	88004	11	A	0.99951	4	113	in
88042	88832	11	A	0.14822	5	114	Livestream
88896	89124	11	A	0.99403	6	115	number
89162	89412	11	A	1.0	7	116	51
89466	90616	11	A	1.0	8	117	one
90798	91240	11	A	1.0	9	118	and
91310	91736	11	A	0.94168	10	119	having
91838	92152	11	A	0.73578	11	120	our
92206	92810	11	A	1.0	12	121	first
93500	94420	11	A	0.99144	13	122	non
94580	95252	11	A	0.95906	14	123	solo
95316	95940	11	A	0.99973	15	124	discussion
96020	96264	11	A	0.99999	16	125	on
96302	96504	11	A	0.99995	17	126	this
96542	96840	11	A	0.99985	18	127	paper,
96910	97396	11	A	0.99271	19	128	canonical
97428	97748	11	A	0.87994	20	129	Neural
97764	98196	11	A	0.99897	21	130	Networks
98228	98568	11	A	0.9995	22	131	Perform
98654	99076	11	A	0.99846	23	132	Active
99108	99956	11	A	0.92772	24	133	Inference.
100148	100888	12	A	0.65	1	134	And
101054	101384	12	A	0.99977	2	135	really
101422	102280	12	A	0.99954	3	136	appreciative
102860	103568	12	A	0.05469	4	137	dakuya
103604	103708	12	A	0.99965	5	138	that
103714	103928	12	A	0.94939	6	139	you've
103944	104456	12	A	0.99988	7	140	joined
104568	104988	12	A	0.99999	8	141	today.
105074	105416	13	A	0.73008	1	142	It's
105448	105548	13	A	0.99981	2	143	going
105554	105628	13	A	1.0	3	144	to
105634	105804	13	A	0.99991	4	145	be
105842	105996	13	A	0.89	5	146	a
106018	106396	13	A	0.99994	6	147	great
106498	107448	13	A	0.99998	7	148	discussion.
107624	107976	14	A	0.9926	1	149	We'll
108008	108348	14	A	0.99997	2	150	begin
108434	108780	14	A	1.0	3	151	with
108850	109512	14	A	0.9975	4	152	introductions.
