"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;12;01","00;00;41;01","All right. Greetings, everyone. Welcome to Active Lab Live stream number 23.2. Today's June 15th 2021. And we're going to be having our two discussion on embodied skillful performance where the action is. And we'll see who else joins us live as we go through the slides in the paper. And also, of course, if you're watching live, we'd welcome any questions or comments."
"Unknown","00;00;42;15","00;01;05;05","Welcome to the Active Inference Lab, everyone. We are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links that are on this slide. This is recorded. Greetings, Dave. This is a recorded and an archived live stream, so please provide us with feedback so that we can improve our work."
"Unknown","00;01;05;28","00;01;43;04","All backgrounds and perspectives are welcome here and we'll be following good video etiquette for live streams. We're again on June 15th, having our second group discussion on embodied skillful performance where the action is. So this is sort of our jumping off point and let's see if we can make it a skillful one today. The goals are really just to be discussing and learning, to be hearing the questions and points that people found really interesting when they were reading the paper, as well as see where our discussion can spontaneously go."
"Unknown","00;01;43;04","00;02;19;04","As of course, participants join and leave and hopefully we get some fun questions from the chat and we're just going to walk through the paper and the slides go where we need to go to hopefully connect some dots. So with that being said, let's just go to the introductions and warm ups and we can each just give an introductory thought on the paper if we would like or something we liked or remembered something we're looking to resolve, reduce our uncertainty on by the end of the discussion."
"Unknown","00;02;19;22","00;02;58;14","So I'm Daniel and a postdoctoral researcher in Calif, and I'll pass to Dean. Hi, I'm Dean. I'm in Calgary and I'm coming at a more embedded personality in this active inference lab world and I'll pass it over to Stephen. Hello, I'm Steven I'm based in Toronto. I'm doing a practice based PhD through the UK. I'm interested in participatory theater, community development and ways to understand how people interact with each other in groups and individually."
"Unknown","00;02;58;14","00;03;28;10","So this paper is quite relevant as it opens up some new avenues in that and I will pass it over to is it is Dave here? Dave Hello? Dave. Yeah, Dave, if you can speak otherwise, no worries. Maybe you're just listening in. So maybe just a quick question. Stephen, where do we see the connection between skillful performance, which is often thought of like motor and bodily?"
"Unknown","00;03;28;27","00;03;51;15","How do we connect that to social practices which are among bodies and use verbal behavior or symbolic behavior? Yeah, I mean, this is this is kind of a question I think that's arising more and more as people are trying to question psychology or community psychology, which works on the individual or sociology which works on this sort of mass of people."
"Unknown","00;03;51;28","00;04;16;27","But when you want to work with into subjectivity and sort of small groups and understanding the dynamics that are going on there, you kind of ask phenomenological questions about what it's like to be in that state, which is kind of a bit more direct than, say, some of psychological perspective on it, but it's still not quite working. So then you say, well, let's go into action here."
"Unknown","00;04;16;27","00;04;43;18","Let's get into what's actually happening in and among people and often if you then jump into action, that's another abstract area. But if you're in the area of practice, you're kind of in in between. You know, it's something that people are doing, something that people are doing between each other. And but you're still able to talk about how it's happening, how it feels."
"Unknown","00;04;44;16","00;05;12;10","So I think that, that this, this question of practice then, you know, takes you into the sort of areas that get used a lot in arts, arts, practice, theater practice, all these types of areas. So I think it's kind of a nice nexus that's normally a bit impenetrable or it makes me wonder, do groups have skill or is skill something that only bodies have?"
"Unknown","00;05;12;22","00;05;44;10","So you see some football team or basketball team do some very coordinated play or two dancers that are improvising is that able to be reduced entirely to the skills embodied performance of individual bodies, or is there a way in which we could talk about a group embodying skillful performance, especially because so many performances I mean, except for what stand up comedy, a few other things there a group, and then even those individual performances are in feedback."
"Unknown","00;05;44;10","00;06;29;12","Sometimes with a group, it's just different roles oh, that's a good point actually. I mean, I think that's really the exciting field of practice that's going to be growing over the next while. And I sense that it's almost impossible to get that from a snapshot. You have to have something that's progressing over time to get old. Let's just say I don't know whether that's true, but I sense that there's more use in understanding how things change over time and getting the dynamics than there is trying to analyze a snapshot Dave, if you have any comments, you can unmute and I'll see it or din any sort of just opening thoughts."
"Unknown","00;06;29;28","00;06;32;04","How does this start to meet you today?"
"Unknown","00;06;35;03","00;07;11;05","But I'm going to come at it from a little different angle. I so I think that we're between is a huge it's the thing that that befuddles us and yet it's the thing that we probably want to know the most about and in this idea of embodying skillful, skillful performance, I was going to actually ask the author some questions around how she relates it back to sort of the the parts of the brain that resolve these problems."
"Unknown","00;07;11;05","00;07;36;29","So is it a spatial relationship thing, like what the hippocampus tends to provide us some insight on, or is it a caudate nucleus thing which says that we sequence everything out, we turn left, we turn right, we release the ball. And I was just curious about which because those two things work, but when one is on the other one is off, there's kind of a binary relationship between those two parts of the brain."
"Unknown","00;07;36;29","00;08;09;25","And so I wanted to kind of figure out how that that toggling back and forth is part of this skill that we are witnessing Nice point. There's the more cognitively driven versus almost the more bodily driven and then that handoff is where we see skillful performance and that's where we see choking. It's where we see all these dynamics between cognitive processes and action processes."
"Unknown","00;08;10;10","00;08;26;19","OK, we see another Dave. Dave, if you can, if you want to give any thoughts, just feel free. Yeah, I'll just listen again. Thanks. Nice. Right on. That's the real that's the real OG way to listen in in the gypsy rather than in the live stream."
"Unknown","00;08;29;00","00;08;59;10","Yeah. So we'll see who else joins in today. But that's a great question about the brain pieces. And then I always think about other species, like if insects can have embodied action and that seems pretty fair to say, can they have skillful action and how would we know? And then if they do, the layout of their brain and body is so different that it would map on, you know, they don't have a hippocampus, they don't have a prefrontal cortex, they have other brain regions."
"Unknown","00;08;59;28","00;09;26;17","So we don't need to get too locked into one implementation of these processes based upon human neuroanatomy when we know that there's other neuro anatomies that can deploy similar processes. So it helps us keep an open mind to the multiple realizations of active inference or of embodied skillful performance because of just the diversity of evolutionary systems."
"Unknown","00;09;28;23","00;10;01;07","Let's take it overview at the roadmap. This paper has a form that we've seen several times before, which is in the first half taking some non active inference body of research so in this case it's skillful performance and optimal motor control theory and investigating with a critical lens. This previous body of research to understand what does it really say or what are the assumptions."
"Unknown","00;10;01;07","00;10;47;19","So in this case, there's this instruction, this assumption implicitly or explicitly that's drawn out through the exploration of previous approaches to skillful performance and specifically the motor representations and motor commands that are implicit in optimal motor control theory. So that's part one. Part two goes from optimal control to predictive coding and active inference. And last time we talked a little bit about similarities and differences as you go from optimal motor control to predictive processing to active inference, what is generalized as you move from A to B to see what is different, what kinds of issues might you sidestep or introduce?"
"Unknown","00;10;48;12","00;11;17;12","And then in the last sections of the paper, motor control is positively reframed as this interactive sensory motor engagement with a world which puts us very squarely in the domain of active inference rather than in the instruction s domain of optimal motor control theory. Greetings, Blue. So that's kind of a general pattern that we've seen before where the first third of the paper is a background on previous approaches in a critical lens."
"Unknown","00;11;17;23","00;12;12;03","The second approach shows some sort of a transition from theory A to B to C, and then by the third part, there's a positive positivist argument as to why active inference is more in line with how things are or might be more useful. Stephen, go ahead. Yeah. Further to our conversation earlier, I think this actually this this showing the instruction and then the interactive approach is really useful to sort of have a plausible way for affect and social dynamics to interplay with action because when it's under an instruction, this model is kind of hard to imagine how that kind of mechanical, almost message parsing type of approach can integrate into our sort of social dynamics."
"Unknown","00;12;12;03","00;12;44;07","Whereas the interaction and this approach does give that. So I think that's quite good. It can frighten people off because it brings in this other philosophical piece, which I think a lot of people do like running away from it first. But actually it does offer a more human humanizing or biological way to engage cool. Let's just go there, blue, of course, raise your hand anytime you want to something."
"Unknown","00;12;44;07","00;13;11;02","But this instruction ism versus interaction ism I think is a big piece that we'll walk away from this 23 with. It's something that we can take on in the case of embodied skillful performance, but I think we're going to be able to apply it to education. We're going to be able to apply it to team collaboration. And so we can definitely return to this distinction between instruction ism and interaction ism."
"Unknown","00;13;11;14","00;13;39;14","So Steven, just from, you know, your experience with drama or other kinds of work do you think people are how do people implicitly use constructionism versus interaction ism or what kinds of scenarios support or constrain constructionism versus allow for interactions to emerge? Well, I I think what tends to happen is in the models that people tend to use, they're kind of either in one camp or another."
"Unknown","00;13;39;14","00;14;06;21","It's like so mostly it's almost implicit that there's some sort of interactive stroke flow is probably goes even further. It's sort of some sort of flow in the sort of performance arts world. They talk about flow and ease and that type of thing. And what's also interesting is I know they talk about this in the Michael Chekhov acting approach is this always this battle between ease and form."
"Unknown","00;14;07;01","00;14;37;10","So a dancer gets more form, they get more technique, they get more proficient their technique, but they might lose that ease that you have as a beginner. So forever trying to add more technique without becoming this kind of rigid or some automaton, you know? So I think there's there's that kind of side to it. And that that whole area, they just go off and it's it's kind of it just takes care of itself, but it becomes a little bit of a silo in a way."
"Unknown","00;14;37;17","00;15;07;00","And then you've got people working in more straight activity theory, bykofsky kind of much more like what activity happened when and that they they, they are also in a bit of a silo. So I think that you tend to find that and different, different areas, they, they are a little bit siloed in their approaches to sort of get around some of these challenges."
"Unknown","00;15;08;06","00;15;52;05","So I think that the way of trying to break beyond what you can analyze, which often you have to look at instructionally because you kind of have to break down things into steps. But that doesn't mean you need to keep it in a stepwise form in terms of how we understand what people really do. So there's this kind of I think there's this kind of gap that this will help to make plausible interesting there how we capture the utility and the apparent advantages of constructionism some of them are written here, like the ability to separate different instructions."
"Unknown","00;15;52;05","00;16;10;23","That seems pretty important if you say, well, how am I going to cook this multi-stage dish and someone just says, you know, here's all the ingredients and here's all the behaviors, but I'm not going to tell you what order to do what in. If we can't separate and sequence events, then it's going to be hard to carry out a performance correctly."
"Unknown","00;16;10;23","00;16;39;12","You can't just switch the order of musical notes and the sheet music. You can't just do things in a different order. So how do we get some of the features that we're looking for, like separate ability of modularity and take it into a fully interaction ist framework? One distinction there that the authors raise is like strong versus weak constructionism, and they'll end up continuing that."
"Unknown","00;16;39;12","00;17;09;01","Both of these forms have similar underpinnings, but there's sort of a continuum between thinking that the instruction ism is completely its own neural representation ism. It's kind of like a Martin Baily type argument. This is the strong constructionism, thinking that it's totally just the neural representations that are entirely specifying on their own the movements that have to be performed versus a more dynamic or coupling version of instruction isms."
"Unknown","00;17;09;19","00;17;37;06","So they'd be like, you know, when you're tapping the gas, it's like an instruction to the engine, but it's not the entire go faster cue given the background of ecologically normal processes that enable them to play this role. So that's kind of interesting. Blue any sort of overarching thoughts or any where you think it'd be fun to jump in now?"
"Unknown","00;17;37;06","00;17;58;01","I'm just trying to figure out where I'm at. So indeed, will there be a few other places, like a few other notes that we want to discuss? Dean mentioned one thing maybe we can even have a dot three and find out what a dot three would mean or a dot to point to one or something like that. Dot 21."
"Unknown","00;17;58;25","00;18;32;27","So one piece was about the, the neural elements because in the figures we do see brains. However, these are quite schematic. It's not saying that these are the brain regions where these types of things happen, which can be a little ambiguous because it's not actually an anatomical representation yet. It's superimposed on top of a brain. OK, so one piece we wrote down was about the neural and I think there was a few yeah, yeah."
"Unknown","00;18;32;27","00;18;55;05","Stephen, go for it. Yeah, just time is, as you mentioned, about the streak. The weak and strong is kind of interesting because that's kind of trying to give this scientific feel, but it doesn't feel very satisfactory to try and have to say it in terms of weak and strong because you kind of think this well, what does that really mean and how does it shift between the two?"
"Unknown","00;18;55;05","00;19;23;18","I mean, I can understand what is being said, but it's it gets into this kind of fuzzy version of instruction ism. So I think that kind of sets up some of these questions that as soon as you move away from a strong instruction ism, it becomes harder to hold it together using the word instruction ism. So I think that's it's quite a good illustration of that because it's sort of you can see how the second paragraphs a lot longer than the first one, basically."
"Unknown","00;19;23;18","00;19;49;08","And yet great point. And it's also a common approach to basically rigorous philosophical argument. Instead of making an argument against the total category, you introduce a distinction in the category and then you might find that either one of those categories has some features that the other one doesn't, you know, instead of being against all wars, well, there's the good ones and there's the bad ones."
"Unknown","00;19;49;08","00;20;38;25","And then here's my distinction for just the bad ones. Or it could be that by making that distinction, you then can say, actually, this holds true for both of these categories. Or subcategories. And so that's how I've made my claim against all X is by first breaking it down. And then they do again find that there are, of course, are differences between these two forms of constructionism, but that they end up taking on some of the same assumptions cause there's probably a few other pieces we can explore this is the section in the paper that I'm sharing on the screen that says the formulation of sensory motor control in terms of optimal motor control theory"
"Unknown","00;20;39;13","00;21;07;27","heavily hinges on two different but highly interconnected assumptions. So let's see what the assumptions are, because it's probable that active inference is going to be contrasting or doing something different. So one is the central specification of the sending motor commands and they're efferent copies in the form of detailed low level instructions for control of the motor plan specified in terms of an intrinsic frame of reference, i.e. extension and contraction of muscle fibers."
"Unknown","00;21;09;16","00;21;41;20","So that's that instruction ism. And then to a separation of forward and inverse models operating on complementary aspects of action planning and execution. Awesome. So the first piece is that instruction ism that what's being sent descending or towards the body are instructions. And the second piece is a separation of the forward and the inverse models operating on complementary aspects of action, planning and execution."
"Unknown","00;21;42;00","00;22;05;28","So the forward model is like sort of a planning model and then the execution is like, OK, given what I planned, how am I going to execute that? And those are two different streams in optimal motor control and so we've been talking about how interaction ism we can explore, how active inference deploys interaction ism. But in interaction ism, we have a contrast with the instruction is 0.1."
"Unknown","00;22;06;20","00;22;36;11","And then through a unified generative model in active inference and the reduction of uncertainty in a unified generative model, we're going to move beyond this separation of these two forward and inverse models. Stephen. And then anyone else or any questions in the life. Yeah, this is quite helpful. It gives that realization the optimal motor control theory. It could it can be very precise."
"Unknown","00;22;36;11","00;23;04;28","You could imagine someone making a robot because you can measure everything. You've got access to all the data and you could make something within like a thousandth of a millimeter precision which humans or animals can't do. But it does have a bit of a limitation in terms of being able to integrate. And I think that I don't know if you've seen any of the papers around the idea of Fields being around the robots joint."
