"Start Time","End Time","Transcript"
"00;00;12;01","00;00;12;05","All"
"00;00;12;05","00;00;12;14","right."
"00;00;12;26","00;00;13;07","Greetings,"
"00;00;13;07","00;00;14;00","everyone."
"00;00;14;05","00;00;14;19","Welcome"
"00;00;14;19","00;00;14;29","to"
"00;00;14;29","00;00;15;13","Active"
"00;00;15;13","00;00;16;04","Lab"
"00;00;16;04","00;00;16;13","Live"
"00;00;16;13","00;00;16;21","stream"
"00;00;16;21","00;00;16;29","number"
"00;00;16;29","00;00;18;21","23.2."
"00;00;18;21","00;00;19;03","Today's"
"00;00;19;03","00;00;21;14","June 15th 2021."
"00;00;21;27","00;00;22;08","And"
"00;00;22;08","00;00;22;11","we're"
"00;00;22;11","00;00;22;18","going"
"00;00;22;18","00;00;22;26","to be"
"00;00;22;26","00;00;23;14","having"
"00;00;23;14","00;00;24;06","our"
"00;00;24;06","00;00;24;15","two"
"00;00;24;15","00;00;25;06","discussion"
"00;00;25;06","00;00;25;18","on"
"00;00;25;18","00;00;26;10","embodied"
"00;00;26;10","00;00;26;26","skillful"
"00;00;26;26","00;00;27;24","performance"
"00;00;27;24","00;00;28;02","where"
"00;00;28;02","00;00;28;17","the action"
"00;00;28;17","00;00;29;05","is."
"00;00;29;13","00;00;29;24","And"
"00;00;29;24","00;00;30;00","we'll"
"00;00;30;00","00;00;30;07","see"
"00;00;30;07","00;00;30;22","who else"
"00;00;30;22","00;00;31;03","joins"
"00;00;31;03","00;00;31;16","us"
"00;00;31;16","00;00;32;03","live"
"00;00;32;03","00;00;33;12","as we"
"00;00;33;15","00;00;33;22","go"
"00;00;33;22","00;00;33;28","through"
"00;00;33;28","00;00;34;12","the"
"00;00;34;12","00;00;34;24","slides"
"00;00;34;24","00;00;34;29","in the"
"00;00;34;29","00;00;35;23","paper."
"00;00;35;23","00;00;36;06","And"
"00;00;36;06","00;00;36;19","also,"
"00;00;36;19","00;00;36;24","of"
"00;00;36;24","00;00;37;09","course,"
"00;00;37;09","00;00;37;24","if you're"
"00;00;37;24","00;00;38;06","watching"
"00;00;38;06","00;00;38;18","live,"
"00;00;38;18","00;00;38;24","we'd"
"00;00;38;24","00;00;39;09","welcome"
"00;00;39;09","00;00;39;23","any"
"00;00;39;23","00;00;40;10","questions"
"00;00;40;10","00;00;40;17","or"
"00;00;40;17","00;00;41;16","comments."
"00;00;42;15","00;00;43;00","Welcome"
"00;00;43;00","00;00;43;15","to the"
"00;00;43;15","00;00;43;24","Active"
"00;00;43;24","00;00;44;04","Inference"
"00;00;44;04","00;00;44;14","Lab,"
"00;00;44;14","00;00;45;07","everyone."
"00;00;45;14","00;00;45;28","We are"
"00;00;45;28","00;00;46;00","a"
"00;00;46;00","00;00;47;00","participatory"
"00;00;47;00","00;00;47;17","online"
"00;00;47;17","00;00;48;03","lab"
"00;00;48;03","00;00;48;15","that is"
"00;00;48;15","00;00;49;14","communicating,"
"00;00;49;14","00;00;50;05","learning"
"00;00;50;05","00;00;50;10","and"
"00;00;50;10","00;00;51;04","practicing"
"00;00;51;04","00;00;51;19","applied"
"00;00;51;19","00;00;51;29","active"
"00;00;51;29","00;00;52;25","inference."
"00;00;52;25","00;00;52;29","You"
"00;00;52;29","00;00;53;04","can"
"00;00;53;04","00;00;53;19","find us"
"00;00;53;19","00;00;53;27","at"
"00;00;53;27","00;00;54;16","the links"
"00;00;54;16","00;00;54;25","that are"
"00;00;54;25","00;00;55;02","on"
"00;00;55;02","00;00;56;07","this slide."
"00;00;56;14","00;00;57;27","This is recorded."
"00;00;57;27","00;00;58;09","Greetings,"
"00;00;58;09","00;00;58;28","Dave."
"00;00;59;16","00;00;59;28","This is a"
"00;00;59;28","00;01;00;19","recorded"
"00;01;00;19","00;01;00;28","and an"
"00;01;00;28","00;01;01;12","archived"
"00;01;01;12","00;01;01;18","live"
"00;01;01;18","00;01;02;05","stream,"
"00;01;02;05","00;01;02;13","so"
"00;01;02;13","00;01;02;23","please"
"00;01;02;23","00;01;03;02","provide"
"00;01;03;02","00;01;03;06","us"
"00;01;03;06","00;01;03;22","with feedback"
"00;01;03;22","00;01;03;27","so"
"00;01;03;27","00;01;04;00","that"
"00;01;04;00","00;01;04;12","we can"
"00;01;04;12","00;01;04;24","improve"
"00;01;04;24","00;01;04;26","our"
"00;01;04;26","00;01;05;14","work."
"00;01;05;28","00;01;06;04","All"
"00;01;06;04","00;01;06;23","backgrounds"
"00;01;06;23","00;01;07;01","and"
"00;01;07;01","00;01;07;21","perspectives"
"00;01;07;21","00;01;07;27","are"
"00;01;07;27","00;01;08;13","welcome"
"00;01;08;13","00;01;09;05","here"
"00;01;09;05","00;01;09;16","and"
"00;01;09;16","00;01;09;21","we'll"
"00;01;09;21","00;01;09;25","be"
