"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;12;01","00;00;41;01","All right. Greetings, everyone. Welcome to Active Lab Live stream number 23.2. Today's June 15th 2021. And we're going to be having our two discussion on embodied skillful performance where the action is. And we'll see who else joins us live as we go through the slides in the paper. And also, of course, if you're watching live, we'd welcome any questions or comments."
"Speaker 1","00;00;42;15","00;01;05;05","Welcome to the Active Inference Lab, everyone. We are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links that are on this slide. This is recorded. Greetings, Dave. This is a recorded and an archived live stream, so please provide us with feedback so that we can improve our work."
"Speaker 1","00;01;05;28","00;01;43;04","All backgrounds and perspectives are welcome here and we'll be following good video etiquette for live streams. We're again on June 15th, having our second group discussion on embodied skillful performance where the action is. So this is sort of our jumping off point and let's see if we can make it a skillful one today. The goals are really just to be discussing and learning, to be hearing the questions and points that people found really interesting when they were reading the paper, as well as see where our discussion can spontaneously go."
"Speaker 1","00;01;43;04","00;02;19;04","As of course, participants join and leave and hopefully we get some fun questions from the chat and we're just going to walk through the paper and the slides go where we need to go to hopefully connect some dots. So with that being said, let's just go to the introductions and warm ups and we can each just give an introductory thought on the paper if we would like or something we liked or remembered something we're looking to resolve, reduce our uncertainty on by the end of the discussion."
"Speaker 1","00;02;19;22","00;02;25;24","So I'm Daniel and a postdoctoral researcher in Calif, and I'll pass to Dean."
"Speaker 2","00;02;27;14","00;02;40;11","Hi, I'm Dean. I'm in Calgary and I'm coming at a more embedded personality in this active inference lab world and I'll pass it over to Stephen."
"Speaker 3","00;02;41;28","00;03;07;27","Hello, I'm Steven I'm based in Toronto. I'm doing a practice based PhD through the UK. I'm interested in participatory theater, community development and ways to understand how people interact with each other in groups and individually. So this paper is quite relevant as it opens up some new avenues in that and I will pass it over to is it is Dave here?"
"Speaker 3","00;03;07;27","00;03;09;03","Dave Hello? Dave."
"Speaker 1","00;03;10;03","00;03;36;27","Yeah, Dave, if you can speak otherwise, no worries. Maybe you're just listening in. So maybe just a quick question. Stephen, where do we see the connection between skillful performance, which is often thought of like motor and bodily? How do we connect that to social practices which are among bodies and use verbal behavior or symbolic behavior?"
"Speaker 3","00;03;38;01","00;04;14;17","Yeah, I mean, this is this is kind of a question I think that's arising more and more as people are trying to question psychology or community psychology, which works on the individual or sociology which works on this sort of mass of people. But when you want to work with into subjectivity and sort of small groups and understanding the dynamics that are going on there, you kind of ask phenomenological questions about what it's like to be in that state, which is kind of a bit more direct than, say, some of psychological perspective on it, but it's still not quite working."
"Speaker 3","00;04;14;18","00;04;37;21","So then you say, well, let's go into action here. Let's get into what's actually happening in and among people and often if you then jump into action, that's another abstract area. But if you're in the area of practice, you're kind of in in between. You know, it's something that people are doing, something that people are doing between each other."
