start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
7590	24330	1	A	0.86814	31	31	1	31
25230	63340	2	A	0.99966	110	79	32	110
64350	103346	3	A	0.9999	194	84	111	194
103378	127914	4	A	0.99965	251	57	195	251
127962	164780	5	B	0.99994	341	90	252	341
165230	218798	6	B	0.99993	465	124	342	465
218964	259530	7	B	0.99878	564	99	466	564
261230	301266	8	B	0.99964	660	96	565	660
301378	335040	9	B	0.83743	753	93	661	753
335490	375978	10	B	0.81	867	114	754	867
376074	409740	11	B	1.0	943	76	868	943
411070	452246	12	A	0.9999	1026	83	944	1026
452348	465980	13	B	0.53158	1060	34	1027	1060
467650	521674	14	B	0.96	1199	139	1061	1199
521722	548034	15	B	0.99745	1260	61	1200	1260
548162	578400	16	B	0.99997	1348	88	1261	1348
579410	621710	17	B	0.34796	1453	105	1349	1453
622130	655320	18	B	0.98061	1527	74	1454	1527
655850	700502	19	B	0.71	1630	103	1528	1630
700636	727200	20	B	0.99	1681	51	1631	1681
728050	766806	21	B	1.0	1767	86	1682	1767
766998	794630	22	B	1.0	1850	83	1768	1850
794780	853400	23	B	0.94	1987	137	1851	1987
854090	886706	24	B	0.99385	2057	70	1988	2057
886888	944360	25	B	0.97	2170	113	2058	2170
945290	1013962	26	B	0.99	2320	150	2171	2320
1014096	1050786	27	B	0.99955	2415	95	2321	2415
1050818	1103910	28	B	0.99949	2530	115	2416	2530
1104430	1142546	29	B	0.63	2617	87	2531	2617
1142578	1197826	30	B	0.92094	2722	105	2618	2722
1198018	1235662	31	B	0.6	2797	75	2723	2797
1235806	1263174	32	B	0.96	2878	81	2798	2878
1263302	1322170	33	B	0.98955	3014	136	2879	3014
1322250	1350200	34	B	0.94	3085	71	3015	3085
1352730	1383760	35	B	0.99736	3160	75	3086	3160
1384530	1445480	36	B	0.72995	3301	141	3161	3301
1448010	1465660	37	B	1.0	3346	45	3302	3346
1467970	1506794	38	B	0.86355	3413	67	3347	3413
1506912	1556746	39	B	0.81	3528	115	3414	3528
1556928	1581120	40	B	0.73	3593	65	3529	3593
1581830	1614570	41	B	0.89283	3682	89	3594	3682
1622370	1662860	42	B	0.99963	3790	108	3683	3790
1663470	1680314	43	B	0.84	3825	35	3791	3825
1680452	1716060	44	B	0.84258	3902	77	3826	3902
1716830	1754200	45	B	0.70783	3983	81	3903	3983
1756910	1804594	46	B	0.99933	4083	100	3984	4083
1804652	1849240	47	B	0.99839	4178	95	4084	4178
1850810	1890370	48	B	0.99658	4272	94	4179	4272
1893750	1925162	49	B	0.92	4358	86	4273	4358
1925306	1936660	50	B	0.93198	4391	33	4359	4391
1939030	1986690	51	B	0.98024	4508	117	4392	4508
1987510	2025914	52	B	1.0	4598	90	4509	4598
2026042	2060220	53	B	1.0	4690	92	4599	4690
2063630	2105690	54	B	0.90082	4785	95	4691	4785
2108670	2177230	55	B	0.91113	4939	154	4786	4939
2178130	2224362	56	B	0.9843	5040	101	4940	5040
2224506	2230160	57	B	0.7784	5054	14	5041	5054
2232390	2288158	58	B	0.95	5167	113	5055	5167
2288254	2310330	59	B	0.99987	5215	48	5168	5215
2312590	2323360	60	B	0.9967	5242	27	5216	5242
2324130	2344070	61	B	0.80278	5292	50	5243	5292
2344650	2394200	62	B	0.98633	5402	110	5293	5402
2396170	2477786	63	B	0.97107	5561	159	5403	5561
2477898	2539186	64	B	0.9915	5696	135	5562	5696
2539208	2558220	65	B	0.99839	5744	48	5697	5744
2563790	2581922	66	B	0.89657	5807	63	5745	5807
2582056	2624318	67	B	0.99677	5911	104	5808	5911
2624484	2645442	68	B	0.57526	5971	60	5912	5971
2645576	2671250	69	B	0.99239	6030	59	5972	6030
2671430	2712650	70	B	0.72487	6144	114	6031	6144
2713310	2775630	71	B	0.74	6283	139	6145	6283
2775780	2818254	72	B	0.87783	6391	108	6284	6391
2818452	2870974	73	B	0.62	6506	115	6392	6506
2871172	2913660	74	B	1.0	6620	114	6507	6620
2914270	2947190	75	B	0.83883	6717	97	6621	6717
2948570	2982334	76	B	0.82	6799	82	6718	6799
2982532	3014310	77	B	0.9685	6882	83	6800	6882
3014390	3041650	78	B	0.92941	6939	57	6883	6939
3045110	3066730	79	B	0.55574	6988	49	6940	6988
3068370	3081730	80	B	0.94	7019	31	6989	7019
3083750	3121210	81	B	0.53	7100	81	7020	7100
3121550	3171020	82	B	0.55568	7205	105	7101	7205
3173950	3213926	83	B	0.92	7296	91	7206	7296
3214038	3253000	84	A	0.99967	7366	70	7297	7366
3253610	3278586	85	B	0.91	7419	53	7367	7419
3278618	3305430	86	B	0.84548	7487	68	7420	7487
3306810	3350600	87	B	0.99403	7575	88	7488	7575
