start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
13070	13282	A	0.99973	1	1	1	Hello
13336	13506	A	0.98	1	2	2	and
13528	14146	A	0.99984	1	3	3	welcome.
14328	14674	A	0.99972	1	4	4	This
14712	14914	A	0.99845	1	5	5	is
14952	15502	A	0.42089	1	6	6	ActInf
15566	15746	A	0.80819	1	7	7	Lab
15768	16126	A	0.99208	1	8	8	Livestream
16158	16402	A	0.97628	1	9	9	number
16456	17762	A	0.98	1	10	10	52.0,
17896	18482	A	1.0	1	11	11	and
18616	18914	A	0.9983	1	12	12	it
18952	19394	A	0.99931	1	13	13	is
19512	20110	A	0.71	1	14	14	February
20190	21042	A	1.0	1	15	15	28,
21176	22740	A	0.97	1	16	16	2023.
25270	25730	A	0.99998	2	1	17	Welcome
25800	26082	A	1.0	2	2	18	to
26136	26306	A	1.0	2	3	19	the
26328	26638	A	0.6908	2	4	20	active
26654	27006	A	0.96955	2	5	21	inference
27038	27838	A	0.99595	2	6	22	institute.
28014	28318	A	0.92423	2	7	23	We're
28334	28466	A	0.74	2	8	24	a
28488	29486	A	0.79858	2	9	25	participatory
29598	30066	A	1.0	2	10	26	online
30168	30990	A	0.98832	2	11	27	institute
31150	31474	A	0.72745	2	12	28	that
31512	32002	A	0.98852	2	13	29	is
32136	32958	A	0.99986	2	14	30	communicating,
33054	33506	A	0.99654	2	15	31	learning
33608	33874	A	0.66	2	16	32	and
33912	34494	A	0.99234	2	17	33	practicing
34542	34998	A	0.65171	2	18	34	applied
35054	35318	A	0.99324	2	19	35	active
35334	36090	A	0.37	2	20	36	coherence.
36510	36826	A	1.0	2	21	37	You
36848	36986	A	0.99986	2	22	38	can
37008	37146	A	0.99999	2	23	39	find
37168	37306	A	0.98	2	24	40	us
37328	37466	A	0.83	2	25	41	at
37488	37578	A	1.0	2	26	42	the
37584	37846	A	0.84108	2	27	43	links
37878	38026	A	0.9998	2	28	44	here
38048	38186	A	0.99957	2	29	45	on
38208	38346	A	0.99914	2	30	46	this
38368	39030	A	0.99957	2	31	47	slide.
39190	39514	A	0.60605	2	32	48	This
39552	39706	A	0.99959	2	33	49	is
39728	39866	A	0.95	2	34	50	a
39888	40314	A	0.99768	2	35	51	recorded
40432	40666	A	0.99	2	36	52	and
40688	40874	A	0.98619	2	37	53	an
40912	41366	A	0.68198	2	38	54	archived
41398	41594	A	0.57695	2	39	55	live
41632	42102	A	0.99784	2	40	56	stream,
42166	42442	A	0.99925	2	41	57	so
42496	42714	A	0.99994	2	42	58	please
42752	43050	A	0.99999	2	43	59	provide
43120	43542	A	0.9904	2	44	60	feedback
43606	43786	A	0.99998	2	45	61	so
43808	43898	A	0.99991	2	46	62	we
43904	44074	A	0.99843	2	47	63	can
44112	44454	A	0.99203	2	48	64	improve
44502	44714	A	0.8789	2	49	65	our
44752	45340	A	0.99995	2	50	66	work.
46030	46394	A	0.99985	2	51	67	All
46432	46918	A	0.97906	2	52	68	backgrounds
46934	47066	A	0.95	2	53	69	and
47088	47574	A	0.99405	2	54	70	perspectives
47622	47786	A	0.99992	2	55	71	are
47808	48186	A	0.99997	2	56	72	welcome
48288	48554	A	0.73	2	57	73	and
48592	48746	A	0.77268	2	58	74	we'll
48768	48906	A	0.99995	2	59	75	be
48928	49430	A	0.59303	2	60	76	following
49510	49802	A	0.99937	2	61	77	video
49856	50374	A	0.91253	2	62	78	etiquette
50422	50586	A	0.99946	2	63	79	for
50608	50794	A	0.39642	2	64	80	live
50832	51610	A	0.99766	2	65	81	streams.
52050	52366	A	0.99997	3	1	82	Head
52388	52574	A	0.9998	3	2	83	over
52612	52910	A	0.78743	3	3	84	active
52980	54474	A	0.7	3	4	85	coherence.org
54522	54686	A	0.99997	3	5	86	if
54708	54798	A	1.0	3	6	87	you
54804	54926	A	0.99947	3	7	88	want
54948	55038	A	1.0	3	8	89	to
55044	55262	A	0.99994	3	9	90	learn
55316	55966	A	0.99988	3	10	91	more
56148	56494	A	1.0	3	11	92	and
56532	57210	A	0.94617	3	12	93	participate
57290	57678	A	0.99698	3	13	94	in
57764	58062	A	0.99907	3	14	95	learning
58116	58506	A	0.99937	3	15	96	groups
58538	58686	A	1.0	3	16	97	and
58708	59274	A	0.99978	3	17	98	projects
59322	59486	A	1.0	3	18	99	at
59508	59646	A	1.0	3	19	100	the
59668	60262	A	0.99701	3	20	101	institute,
60346	61230	A	0.99748	3	21	102	including
61390	61762	A	0.99953	3	22	103	these
61816	62034	A	0.65664	3	23	104	live
62072	62850	A	0.98728	3	24	105	streams.
64630	65380	A	0.99964	3	25	106	Well,
66150	66606	A	0.98213	3	26	107	we're
66638	66882	A	0.99997	3	27	108	here
66936	67538	A	1.0	3	28	109	today
67704	68082	A	1.0	3	29	110	to
68136	68402	A	0.99998	3	30	111	learn
68456	68722	A	0.57	3	31	112	and
68776	69234	A	0.99993	3	32	113	discuss
69352	69634	A	1.0	3	33	114	the
69672	70260	A	0.99629	3	34	115	paper
70710	71454	A	0.99963	3	35	116	Geometric
71502	72014	A	0.97954	3	36	117	Methods
72062	72226	A	0.99999	3	37	118	for
72248	72794	A	0.91424	3	38	119	Sampling,
72862	73714	A	0.99811	3	39	120	Optimization,
73842	74514	A	0.97871	3	40	121	Inference
74562	74726	A	1.0	3	41	122	and
74748	75314	A	0.99771	3	42	123	Adaptive
75362	75960	A	0.99897	3	43	124	Agents
76410	76966	A	0.99986	3	44	125	by
77068	77794	A	0.12715	3	45	126	Alessandro
77842	78370	A	0.96542	3	46	127	Barp
78450	79202	A	0.75837	3	47	128	Lancelot
79266	80114	A	0.29	3	48	129	Costa
80242	80994	A	0.11474	3	49	130	Guilherme
81042	81874	A	0.77831	3	50	131	Franca
82002	82386	A	0.84312	3	51	132	Karl
82418	83202	A	0.28233	3	52	133	Friston
83346	83846	A	0.71	3	53	134	Mark
83948	85074	A	0.08398	3	54	135	Girolami
85202	85586	A	0.99522	3	55	136	Michael
85618	86482	A	0.98462	3	56	137	Jordan
86626	87030	A	0.69737	3	57	138	Grigorios
87100	88130	A	0.32	3	58	139	A
88210	89518	A	0.18202	3	59	140	Pavliotis
89714	90074	A	0.99974	3	60	141	this
90112	90698	A	0.98404	3	61	142	video,
90864	91242	A	0.99889	3	62	143	like
91296	91706	A	0.99742	3	63	144	all
91808	92122	A	0.99	3	64	145	Zero
92176	92538	A	0.99819	3	65	146	videos,
92624	93260	A	0.92162	3	66	147	are
93790	94250	A	0.5232	3	67	148	is
94320	94602	A	0.52	3	68	149	and
94656	95430	A	0.99948	3	69	150	introduction
95510	95754	A	0.99943	3	70	151	for
95792	95946	A	0.99995	3	71	152	some
95968	96058	A	1.0	3	72	153	of
96064	96186	A	1.0	3	73	154	the
96208	96774	A	0.64181	3	74	155	ideas.
96822	96986	A	0.99925	3	75	156	It
97008	97146	A	0.99798	3	76	157	is
97168	97402	A	0.97699	3	77	158	not
97456	97626	A	1.0	3	78	159	a
97648	98220	A	0.99902	3	79	160	review
98590	99050	A	0.99988	3	80	161	or
99120	99354	A	0.59	3	81	162	a
99392	99654	A	0.99989	3	82	163	final
99712	100078	A	0.94351	3	83	164	word,
100164	100414	A	1.0	3	84	165	and
100452	100654	A	0.99991	3	85	166	as
100692	100846	A	0.99994	3	86	167	we
100868	101006	A	0.51663	3	87	168	have
101028	101434	A	0.99803	3	88	169	joked
101482	101982	A	0.99999	3	89	170	before,
102116	102426	A	0.99605	3	90	171	it's
102458	102702	A	0.7997	3	91	172	more
102756	102974	A	0.99998	3	92	173	than
103012	103406	A	0.99996	3	93	174	anything
103508	103726	A	1.0	3	94	175	a
103748	104030	A	0.9657	3	95	176	call
104100	104286	A	0.99995	3	96	177	for
104308	104782	A	0.91	3	97	178	help.
