key	relevance
Science>Physics	1.0
Technology&Computing>ArtificialIntelligence	0.5858243703842163
BusinessAndFinance>Business>MarketingAndAdvertising	0.18822748959064484
BusinessAndFinance>Industries>PowerAndEnergyIndustry	0.1811942756175995
BusinessAndFinance>Industries>LogisticsAndTransportationIndustry	0.17494861781597137
Shopping>SalesAndPromotions	0.1592738777399063
Sports>Snooker/Pool/Billiards	0.12052270770072937
Science>Geography	0.12037275731563568
Automotive>AutoType>DriverlessCars	0.10858426988124847
Technology&Computing>Computing	0.10335598886013031
Hobbies&Interests>ContentProduction	0.10036052018404007
Sports>Bowling	0.09398203343153
Sports>Golf	0.09366020560264587
Hobbies&Interests>Beekeeping	0.09323818981647491
HealthyLiving>FitnessAndExercise>RunningAndJogging	0.09174449741840363
Hobbies&Interests>ParanormalPhenomena	0.09110118448734283
Technology&Computing>Robotics	0.0903850868344307
Technology&Computing>Computing>ProgrammingLanguages	0.08138074725866318
NewsAndPolitics>Weather	0.08117245882749557
Technology&Computing>Computing>DataStorageAndWarehousing	0.08080591261386871
