key	relevance
Science>Physics	1.0
Technology&Computing>ArtificialIntelligence	0.4508625566959381
Technology&Computing>Computing>DataStorageAndWarehousing	0.19198255240917206
Sports>Bowling	0.14847807586193085
Technology&Computing>Computing	0.11614923924207687
Hobbies&Interests>ContentProduction	0.1156521588563919
Home&Garden>Landscaping	0.11173096299171448
Science>Chemistry	0.10884683579206467
Science	0.10780569911003113
Science>Geography	0.10207114368677139
BusinessAndFinance>Business>BusinessI.T.	0.08714848756790161
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.08432875573635101
Technology&Computing	0.063115693628788
Science>Geology	0.058207910507917404
Sports>Snooker/Pool/Billiards	0.05658368021249771
Hobbies&Interests>GamesAndPuzzles>CardGames	0.05477173253893852
Home&Garden>IndoorEnvironmentalQuality	0.053548797965049744
Hobbies&Interests>Beekeeping	0.05331003665924072
Sports>PokerAndProfessionalGambling	0.05293137952685356
Science>BiologicalSciences	0.05286761000752449
