start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
13070	22740	1	A	0.99973	16	16	1	16
25270	51610	2	A	0.99998	81	65	17	81
52050	144220	3	A	0.99997	269	188	82	269
144830	188520	4	A	0.99997	376	107	270	376
188830	237530	5	A	0.94532	502	126	377	502
238110	275430	6	A	0.99723	595	93	503	595
275930	352618	7	A	0.99988	760	165	596	760
352794	394118	8	A	0.99996	862	102	761	862
394214	431110	9	A	0.99997	945	83	863	945
431260	463134	10	A	0.98468	1024	79	946	1024
463262	505562	11	A	0.99998	1113	89	1025	1113
505706	577876	12	A	0.99993	1238	125	1114	1238
578068	629092	13	A	1.0	1336	98	1239	1336
629236	654960	14	A	0.98681	1393	57	1337	1393
655460	726788	15	A	1.0	1539	146	1394	1539
726964	776900	16	A	0.99993	1630	91	1540	1630
777480	805504	17	A	0.61905	1712	82	1631	1712
805702	812450	18	A	0.99678	1730	18	1713	1730
841260	889400	19	A	0.93614	1818	88	1731	1818
889740	945460	20	A	0.96629	1947	129	1819	1947
945540	995096	21	A	0.99998	2055	108	1948	2055
995278	1033460	22	A	0.99959	2148	93	2056	2148
1033530	1086896	23	A	0.99993	2264	116	2149	2264
1087018	1142744	24	A	0.99662	2412	148	2265	2412
1142942	1178496	25	A	0.50234	2501	89	2413	2501
1178688	1225350	26	A	1.0	2596	95	2502	2596
1225960	1273744	27	A	0.99996	2702	106	2597	2702
1273792	1318640	28	A	0.99916	2798	96	2703	2798
1319140	1390068	29	A	0.99138	2957	159	2799	2957
1390244	1423270	30	A	0.98	3033	76	2958	3033
1423720	1488548	31	A	0.99899	3176	143	3034	3176
1488724	1532736	32	A	0.96654	3304	128	3177	3304
1532848	1571244	33	A	0.99651	3399	95	3305	3399
1571292	1615490	34	A	1.0	3525	126	3400	3525
1616340	1661120	35	A	0.65	3636	111	3526	3636
1661540	1704776	36	A	0.99877	3729	93	3637	3729
1704888	1748500	37	A	0.99815	3829	100	3730	3829
1748660	1782336	38	A	0.99994	3903	74	3830	3903
1782528	1784710	39	A	0.65717	3910	7	3904	3910
1787260	1838570	40	A	0.93398	4003	93	3911	4003
1840620	1864400	41	A	0.89832	4067	64	4004	4067
1864980	1896170	42	A	0.99987	4164	97	4068	4164
1896640	1932736	43	A	0.99994	4237	73	4165	4237
1932928	1986760	44	A	0.99758	4362	125	4238	4362
1988300	2051848	45	A	0.99997	4490	128	4363	4490
2051944	2111020	46	A	0.99853	4626	136	4491	4626
2111180	2161872	47	A	1.0	4739	113	4627	4739
2161926	2196200	48	A	0.72484	4811	72	4740	4811
2196560	2231360	49	A	0.9939	4882	71	4812	4882
2231520	2270690	50	A	0.99986	4994	112	4883	4994
2271960	2293080	51	A	0.33981	5042	48	4995	5042
2293820	2338040	52	A	1.0	5148	106	5043	5148
2338620	2386600	53	A	0.94975	5249	101	5149	5249
