start	end	speaker	sentiment	confidence	text
4200	4750	A	0.546256959438324	You.
6720	8476	B	0.915437638759613	Hello and welcome everyone.
8658	15244	B	0.9131416082382202	It's Active Inference guest stream number 48.1 on July 19, 2023.
15442	22472	B	0.8444435596466064	We're here with Arthur Giuliani and Adam Safron, also joined by Michael Edward Johnson in discussion.
22616	31888	B	0.8087865710258484	We're going to have a presentation and then a conversation about deep canals, a deep learning approach to refining the cannilization theory of psychopathology.
32064	37620	B	0.9870791435241699	So thank you all for joining and looking forward to this presentation and discussion.
40780	41764	C	0.7058283686637878	Thanks Daniel.
41812	68400	C	0.9415772557258606	I'm very happy to be here with Admin Mike to talk about this work and to discuss more broadly this general direction that's emerged over the past few years to try to utilize some of the concepts from the active inference world and computational modeling more generally to understand what's going on both in psychopathology and in psychedelic therapy.
68920	76630	C	0.7335191965103149	Yeah, so I'll give a brief presentation and we'll move into a kind of more general discussion of this work.
79800	89930	C	0.9092938899993896	It'll start with some kind of general considerations around psychedelic therapy, some of the neuroscience of psychedelics, and then move kind of more specifically into the model.
92220	100636	C	0.7457877993583679	So there is this class of drugs, these serotonergic psychedelic drugs, which include psilocybin, DMT, LSD and others.
100818	117280	C	0.5085880756378174	And the past decade has seen a resurgence of interest in psychedelic therapy, psychedelic assisted psychotherapy, where one or multiple of these drugs is used in conjunction with a kind of psychotherapeutic protocol.
118180	131030	C	0.6277665495872498	And there's been a lot of investment of money and time and clinical resources into utilizing these drugs for treatments depression, anxiety disorders, substance use disorders and others.
132460	144360	C	0.9493241310119629	And there seems to be quite a lot of positive signals suggesting that these kinds of therapeutic interventions can actually be quite effective.
144720	155230	C	0.8175957798957825	So there's a number of studies suggesting that psilocybin assisted psychotherapy can be helpful for depression, anxiety, substance use disorder and others.
155920	181670	C	0.6886793971061707	And as this work advances, there are more and more larger clinical trials comparing it for example, to the standard treatments with SSRIs, with multiple studies suggesting that pilocybin assisted psychotherapy is at least as effective as the Lexapro kind of standard of care.
187170	205460	C	0.7025312185287476	All of this seems to suggest, and the timelines are kind of pointing at this idea, that psilocybin treatment for major depressive disorder may be only a couple of years away from becoming approved as an actual treatment in the United States.
206150	233740	C	0.5166375041007996	Which means that it's quite important for us to understand what's going on mechanistically in the brain so that these kinds of treatments can be best optimized, best determined how to be used for which kinds of mental issues people might be having, and under what kinds of treatment protocols we might expect the most success.
234510	248480	C	0.9485452771186829	I think this will also ultimately, hopefully lead to the development of even better drugs, even better treatment protocols and much more personalized care.
251940	261724	C	0.8754833340644836	So some of the basics of how these drugs work on the brain for those who are unfamiliar, so these are the serotonergic psychedelics.
261852	269572	C	0.8446294665336609	They are serotonergic because they act as agonists for a number of serotonin receptors in the brain and the central nervous system.
269626	283160	C	0.8540222644805908	More broadly, it's thought that most specifically these drugs like psilocybin work through agonizing, the serotonin five H T two A receptor.
284860	303120	C	0.7479144334793091	And this has been demonstrated multiple times by using blockers antagonists of the five H T two A receptor which seem to largely remove the effect of psilocybin or other psychedelic drugs.
304100	311440	C	0.6981754899024963	And what this two A receptor does when it's agonized is it excites the neuron, making it more likely to fire.
311510	315780	C	0.8428537249565125	And this is kind of essential to some of the downstream effects.
317800	329060	C	0.8042283058166504	So given that it seems that this two way receptor that psychedelics are mainly targeting, the question then becomes well, where in the brain are these two A receptors?
329140	331480	C	0.8618311882019043	Most widely expressed?
332300	338984	C	0.8925055861473083	And research has focused on, I would say, three kind of key areas over the past decade or so.
339102	345340	C	0.8609541058540344	The first being the thalamus, which is a region involved in the gating of sensory information into the cortex.
