start	end	speaker	confidence	text
3390	3940	A	0.76233	You.
5910	39660	B	0.9430777333333329	Hello and welcome, everyone. This is active inference Livestream. Guest stream number 54.1. It's August 25, 2023. Today we're going to be hearing about electromagnetic field topology as a solution to the boundary problem of consciousness. This is going to be a copresentation, followed by a discussion with our guests here. So I will leave it to everyone to introduce themselves and present and discuss however they prefer. And thank you again for joining. Please.
42290	61330	A	0.90115	Thank you so much for having us, Daniel. Yeah. I'm Andres Co, founder of Qualia Research Institute. And, yeah, I'm here with Liber Chris, co author of this paper, and Lieber, a volunteer and Wiki extraordinaire for QRI. But yeah, go ahead, Chris, and lieber.
62870	67240	C	0.9691091666666666	Yeah, no more to say. That's plenty. Let's get into the detail.
69610	80220	D	0.8727703999999997	Yeah, I'm co working with QRI and a lot into Active Instruments, and I'm trying to unify QRI with Active Instruments a lot. And yeah.
84270	124680	A	0.9486519277108431	Beautiful. Yeah. Next slide. Essentially, our outline of this presentation is going to essentially walk you through some of the key ideas of the paper and kind of like trying to illustrate them or making them a little bit more intuitive, fairly high level, although we will actually present kind of the core argument. The main thing to point out here next slide is that the magnetic theories of consciousness, I guess, like, 20 years ago, they sounded like a total crackpot type.
138560	150200	C	0.9278541935483872	Yeah, I've still got a good connection, so we can give him a moment or two, and if not, I'll pick up from what was the crackpot, see if he reconnects.
150300	155780	B	0.8564499999999999	My gosh, sorry, Andres, please repeat from crackpot.
157320	239582	A	0.9732855026455025	Oh, my God. Yeah. Over the last 20 years, however, there's been an explosion of interest in electromagnetic theories of consciousness and serious peer reviewed publications about them, especially the last ten and then five years, kind of like a variable exponential explosion in terms of a number of serious articles published. And one of the very kind of key, amazing kind of contributions that something like an electromagnetic theory of consciousness can offer to the overall ecosystem of philosophy of mind is that it provides a way to solve question for how information can be combined. I mean, essentially, when you have information distributed, how is it possible that they can be simultaneously part of some kind of, like, unified whole? And electromagnetic theories of consciousness are just very proud to say, well, the electromagnetic field is ontologically unitary, it's already unified, so there's not much of a problem here. However, once you kind of have this unity, then the question becomes, well, but how do you actually draw a boundary around it? So actually, you just traded one problem for another. Dig into the details there. Cool.
239636	1257910	C	0.9575723468328119	Shall I take us through the literature review as context for this? And then Andreas will come back to kind of give you the solution that we think can fit with electromagnetic fields. So, yeah, the boundary problem. So binding problem you heard just now into a first approximation that is, whatever you think might make up consciousness. Maybe it's neurons firing. Maybe it's some sort of magical qualia at the bottom of the universe. Whatever you think it is, these small things need to be bound together to reflect the complex phenomenology we have. We see lots of things all at once. Right now, I'm smelling the flowers outside. I've got the laptop screen in front of me. There's lots of stuff happening all at once in a unified way. So that's the binding problem. We won't do more on that here. We'll sort of assume some familiarity with it. But then the boundary problem is, well, once you've got a mechanism that creates the binding between these lower level entities, why would that mechanism ever stop? Because clearly, our awareness, our phenomenology doesn't go on forever. We don't know what's happening in Alpha Centurion. Our awareness is not unbounded. And as soon as you realize that you need boundaries around something, a number of things suddenly don't quite make sense. So Owen Schroedinger of physics Fame flagged this up as one of the things that he felt was completely unresolved. So despite his kind of vast intellect and his contributions elsewhere, he felt that this puzzle was one of the things that he described it as. When he turns his mind to it, everything just evaporates. None of it makes sense anymore. He can't get a grip on the problem. And he described the problem, as you can see on the screen. He was saying, why is it that my identity is at the intermediate level, this kind of roughly human shaped body? And you can say, okay, we mostly mean the central nervous system. But either way, this broad entity has lots of smaller things inside it cells, organs, human bodies, and lots of things above it cities, states, solar systems, universes, and so on. Why is our self consciousness always at this one level? And if you describe that as a problem to somebody who's never heard of it before or never thought of it before this happened to me just last Friday, they might say, well, it's obviously just like the body stops. Like, the skull stops here, or like, my arm stops here. Of course, it's not going out to Arthur Centurion. Why would and it's a very intuitive, immediate human reaction. But you probe it a little bit, as Schrodinger did, and it kind of falls apart. Because if you're a neuron firing somewhere in the central nervous system and you're being initiated by a neuron in the peripheral nervous system, well, how do you know to stop binding? How do you know that there's a boundary that stops at the edge of the central nervous system? Or if your fingers are holding onto a tool and you're getting feedback from that tool, you're driving a car, it can feel like you're part of that car. Where does the system know where the boundary is because most of these things that we observe have only observer dependent boundaries. If you've got a wheel in a car rolling along the road, from one perspective, it looks like the wheel is separate from the road. But if you're a tiny ant or something and the car is parked, these things all may feel like they're one object. And this was when Schrodinger turned his mind to this. It puzzled him. So let's give him the benefit of the doubt. Let's say that there's something real to be puzzled through here. This issue applies both to the example I started with around building up in small units. But also if you're a cosmo panpsychist, you believe that there is one universal consciousness, and we are like a god playing with its puppets. In that case, you still have the same question because you're still demarcating boundaries. You just get the mirror image. We'll mostly focus on the idea of expanding up from small things because that's closer to the orthodoxy. But you can't solve this problem magically by declaring a single consciousness. Okay, so Schrodinger didn't say much more about this. He just said that this was a puzzle. The first person we found that really formalized this and gave it the name boundary problem was Rosenberg. And it was a number of pieces, late 90s, early two thousand s. And he uses the phrase siller and Cryptus, but it's exactly the same idea as Schrodinger had. One of them is, well, why aren't there lots of small things? I think that might have been the silla, that might have been the nine headed monster. And then on the other hand, what about the things that we are nested within? And he called that the Cryptus. And he said, it's very hard to posit a genuinely robust mechanism that would stop it in both directions. You can imagine a reason why lots of small things get bound together, but why would the binding stop? And his view in framing this problem is that no one had solved it. Winding on to Andres and I chatting about this last year and building on some of Qri's foundational work in this area, we wanted to know, well, what's happened since Rosenberg framed this and Schroding was so puzzled by it. Surely someone's come up with a few solutions to it. So Q standard database driven literature review, and you've got the details there. Fairly standard stuff. What we looked looking across the Scopus database, we only found five papers that seemed to be relevant about the boundary problem, compared to 92 on the binding and 47 on the combination problem. So some of these related problems, and in our intro, we kind of went straight from binding to boundary. They are. So if you're thinking about one, you really should be thinking about the other. Well, that is not reflected in the literature. We did a bit more puzzling around. People don't seem to be referring to this by other names, or when they are, they haven't solved it either. So it felt that there was something worth going at here. And this is what initiated the paper. What we did find, though, partly in those five papers and partly in looking around, we do find families of possible solutions. And there's no clear winner. But maybe philosophy rarely has a clear winner for anything, so maybe that's an unreasonable expectation. But there's definitely open questions for each class of theories that have been put out there to solve this problem. So the first of these loosely termed algorithmic, so computational causal structure theories, I'm just trying to summarize them into one term. Some of the examples there IIT, of course, very well known global workspace theory as well. They will tend to say that things bind together when they're in a particular pattern. So you might imagine a database that references itself or the working memory of a computer, or as soon as things are somehow linked together in a causal sense, in IIT, there's a particular type of pattern, but nonetheless it's an abstract informational relationship. Those papers don't tend to be super explicit about defining boundaries. Normally, IIT will normally say, here's our system, and now let's ask within that system, where is the highest phi? They sort of just say, take the boundaries on that. No one has said, let's take the whole universe as a system. The math is already virtually impossible, even toy systems. But reading between the lines or reading some of the other papers around it, there's something about if you had a hi fi area surrounded by lots of lo fi areas, well, it's natural that it's the bit that's high. And there's this principle of exclusion that says you take the highest one in a system, maybe you have to specify a system before it makes sense to ask that. And if you took the highest bit out, somehow you just remove some of those causal interconnections that create that highness. Whatever's left will have a slightly lower bit of phi, and that is now where the sort of locus of consciousness resides. This may well work, kind of the maths would need working out, I think Andres and I are initially skeptical, but because as best as we can see, no one's really created complicated maps and discussed what would happen when you've got different mixtures of densities that are shifting over time. What stops it from being arbitrary? Certainly there are questions to be had, and we can come back to this a bit if we want to talk about it further. But suffice it to say it's not a guaranteed solution. And there's one critique that we cite. There resonance theories, a link between those and electromagnetic fields now as well, in that the main progenitor of these theories. Pam Hunt would say that the main resonance which he sees binding happening together in human consciousness is en fields. So there are links between these as well, and maybe the informational patterns are being encoded in resonance or quantum entanglement or Em fields. So there can be links between these as well. The resonance theory that says that binding happens when things are in the same frequency, simple enough, or when they are close enough, and that becomes a little bit more debatable. But what does that really mean, the boundaries? There is a conceptual solution for this, which is the slowest shared resonance in a system, but many of the same issues apply as with the algorithmic. But again, if experimenters, it may be possible to create one that works there quantum theories entanglement is what binds it together, at least in some of them. So what causes two experiences, a blue cup and the shape of the cup to be bound together into one? Well, it's that the blueness and the cupness, I'm obviously talking at a very high level of abstraction, but those are somehow quantum entangled with each other that would indeed create, to the best of our physics knowledge today, a kind of ontologically real binding. And that's quite an attractive part of the solution. Well, what would stop those boundaries? There is the monogamy principle. Things can only be maximally entangled up to a certain point, but there's a very, very open question about whether that sort of thing would enable the kind of macro phenomenology we have. But in the paper we say all of these are worth exploring, let's keep investigating. And then there's the one I started with an instruction like maybe it's the boundary of the central nervous system, but hopefully even a small amount of scrutiny causes that one to collapse. And most of these explicitly say that more work is needed, more math is needed, and certainly that will be true of what we're presenting here as well. What we want to do is add a new one to this list. And the inspiration for this is that, well, if the Em field accounts present a solution to the binding problem they certainly believe they do, there's lots of literature on it, then maybe they can also provide a solution to the boundary problem. Given how closely related they are. When you read those accounts, they don't quite have it nailed yet. The most common explanation they give is a kind of inverse square law rule where, well, the strength of a field just becomes so small so quickly. By the time you're a centimeter out from the thalamus or by the time you're at the edges of the skull these fields have just evaporated into they've decohered. They're indistinguishable from the neural noise all around us. That might be okay if you're okay with a fuzzy boundary and we'll come on to that in a SEC. Others motivate a phase transition, a bit like quantum entanglement or a bit like the exact resonance of resonance theories. But those phase transitions are pretty speculative as well. So the solution we will come to and andrews will outline is a different aspect of em fields. It's not fuzzy boundaries and it's not a vague phase transition. It's an entirely different topological solution which we argue can solve the problems. What we think is worth doing, though, is to make that boundary problem more explicit. What you've heard both from Schrodinger and from Rosenberg is this idea of kind of like why aren't the cells inside you conscious? Or if they are conscious, why don't we ever experience that? And again, going up, what about cities and families and things or group chants or football stadiums, that sort of stuff. And there is a scholar who argues, based on resonance theory, that actually when we are in a group chanting or a group dancing situation, our consciousness does in fact move to that level as well. And it's speculative, but there's much to be thought about. So to make this problem more precise, we've got five, and I'll just give you the one or two sentences on each. The hard boundary problem is this sense that a fuzzy boundary probably isn't good enough. And let's kind of explain a bit more why. If you have something like a wave or the example of the wheel I gave before touching the ground or indeed any connection between any physical atoms, the closer you look to it, the less obvious it is where it stops. The boundaries of my skull may feel very precise to me, but if there were an alien the size of a solar system, their ability to perceive this would most likely just blurs imperceptibly into its surroundings. These things feel hard, but they're not really hard. At the edges of our awareness, there's this sense that things might feel fuzzy, but at some point it just sort of stops, might feel like it might feel infinite. There are states of mind where we can feel an infinite awareness, but probing that further, it doesn't truly encompass everything and go on forever. At this edge. Our assertion is that sometimes this feels like a hard boundary. And if it ever sometimes feels like a hard boundary, then you need some mechanism that is capable of a hard edge in a way that these physical phenomena typically aren't. So that's the hard boundary definitely happy to drill into more of any of this or any of the other five if they're not making enough sense in the Q A. So lower levels we've covered mean the great example of this is we know that when we go to sleep, some part of our consciousness, at least the bit that we remember, switches off, yet the brain remains active. The lower levels boundary problem could be reinterpreted as saying why doesn't our awareness just shift to another part of the brain at that point? It certainly doesn't seem to most of the time. Higher level boundary problem, we've had that from the beginning. That's why doesn't it go up? Maybe it does sometimes. Certainly doesn't normally the private boundary problem. So this is now, rather than going down into ourselves or up into the universe in which we are nested, this is more take two of those boundaries, me and you, me and one other person. Why can we not bridge into each other's minds, at least not routinely? Those who claim to do so have struggled to replicate it and get it into the mainstream. So this is privacy. There appears to be some limitation that stops these mechanisms from connecting with each other. And yet if it is slowest shared resonance or if it is highest informational phi in IIT, why is it not possible to construct a system in which the highest phi is now an interconnected one and our consciousness has collapsed? Maybe it is possible, and that's just a technical endeavor we haven't yet achieved. But either way, there's something that's challenging about it, either as a technical barrier or as a philosophical one. The last one is a temporal boundary problem because everything we've said so far is in space. But the kind of entities and experiences we're talking about are not zero time, space based activities. They have a temporal persistence. So what is it that puts boundaries around a micro moment of experience? What is it that enables us to experience the end of a note and still retain that idea of the start of the note and experience them together? And how does this extend through broader experiences of the self. So those are the five puzzles. Hopefully that's enough of a qualitative overview so that you know what we're trying to solve at least. And if I hand back over to Andrews now, he will give you an entirely new solution to these puzzles.
