start	end	paragNum	speaker	confidence	startTime	wordCount	text
970	57950	1	A	0.58	00:00	102	Hello everyone. It is meeting 13 of the active inference textbook group cohort one. It is the final meeting of this section. It's July 28, 2022 and we are going to be especially thinking about feedback and structuring on this textbook group, on how the first half of the first cohort went and also the ways that over quite literally the coming minutes and hours and days we will be able to implement structures to improve our experience. For those of us who are continuing on to part two cohort One, as well as those who are joining for a new cohort.
59250	88300	2	A	1.0	00:59	59	In the onboarding page there are two columns with checkboxes and clicking these checkboxes will sign you up to continue on in chapter six through ten for cohort one as well as or alternatively to join in chapters one through five with cohort two. So select one or both of these boxes if you'd like to be continuing on.
90590	148522	3	A	0.92192	01:30	145	That's the onboarding note. And again, other than that, which I hope those who are here or watching live update according to how they want, other than that we're going to be talking about future Textbook groups and other things like that. And then also just on the informational briefly on the Future Textbook Group page, here's the link to share with people to join future Textbook cohorts. So to join in and then also please fill out this feedback form. It's really important that even if people think they have limited or non valuable feedback, that they provide it because whether it's on this page directly where everyone can edit and so every thought that somebody has like even if right now they can just edit this page or in this more anonymous and asynchronous mode or through direct communication but we're experiencing it.
148656	215970	4	A	1.0	02:28	143	And so we have the best insight at this point into how to improve it and the affordances that we're seeing today or the state updates or however you want to use ontology terms to describe it. But what we're seeing today we can do. So we should have a fun discussion today on some of those topics and then also look towards project ideas, many of which are related to the educational process and others which are building on education into research and application and so there will be spaces for those as well. Let's begin though on this Future Textbook Groups page and anywhere where people want to jump in writing or speaking, how are we going to summarize and distill the experience of the last few months in this textbook group and bring it towards improvement in our coming cohorts?
272170	302750	5	B	0.99	04:32	77	Yeah, I think having worked examples as I've talked about and discussed with Brock in Jupyter notebooks or even simple like did you understand the materials? Like question and answer, like quizzes at the end of each chapter or something like that, I think, which just would be useful, like to gauge your own understanding. Like if there is like a definition or something that we can directly refer back to in the text, that'd be useful.
312430	328910	6	A	0.99584	05:12	26	Examples. Yes. Great. And the questions could also include little tests of knowledge. Not every question needs to be throwing a baseball into the deep unknown.
329250	377840	7	A	0.98578	05:29	107	It can be literally clarifying for someone who believes that an answer is in the known unknown space I believe there's an answer for this, I just want to clarify for my understanding. But also once you've clarified that, and especially if you did just clarify it, then write that example because many of these are opportunities for worked examples and worked examples work in certain situations. For formalisms, for example, it might also work for formalisms that aren't mathematical like here's the system this way or this phenomena, how do these ontology terms map? Or if this is the blank, then what is the other thing?
385970	428520	8	A	0.91	06:25	104	Okay, so we have anyone else just go for it. Or let's just continue to edit and organize and add notes and just have more because many people are having many thoughts on directions to go and just like what is the space of some improvements that we can explore? And then how will we be implementing some of these changes? And then in cohort two, when someone's like it could be this way and they've thought of something that's new and not on this list, we add it. If it's on this list, we say awesome, we agree, join us and do it's.
489800	496600	9	A	0.99818	08:09	20	Anyone else with raised hands? Or we can look more at a few other sections before going to the projects.
518120	534190	10	A	0.87931	08:38	31	Like when I see different regimes of attention, I think one way that we can structure that is by clarifying what practices we're explicating and where those practices can take place.
539040	555680	11	A	0.96807	08:59	34	So then, because the reality is and people who are here or listening in replay can give their input, many people may not have known what exactly to do to engage with the material.
558710	580040	12	A	0.99328	09:18	39	There's a textbook, there's some regular meetings, there's an information resource and it's like an infinite game to structure beneficial engagement. And where the rubber hits the road is like being clear about what practices people can engage in.
583210	610210	13	A	0.99983	09:43	58	So if we have math, everything has to be fractaled out into sub sub subgroups, just including many of the practices. Like if you want to do art about active inference, here's a practice and then if people are engaging in that practice it does create kind of like a group or a guild engaging in that performance.
613970	641000	14	A	0.99885	10:13	50	So however, people think like what are useful minutes and seconds that actually help learning active inference and we'll be able to have a perspective on that question in years from now. That's very different based upon better understandings of competencies and the fundamentals and the approachment to the area.
644600	662090	15	A	0.99999	10:44	35	However, I think the practices table and providing feedback and then sharing and communicating how we're using practices to increase understanding could be very important for those who are learning and learning how to learn.
677710	679740	16	A	0.99232	11:17	5	Jessica and then anyone else?
682110	716710	17	C	0.5915	11:22	74	Hi yes. I think to build up on sort of like blue suggestion, I'm thinking that in some of the courses that I've taken, you have the other participants giving feedback as part of the learning process. You give feedback on the other participants work. So it could be that there's an exercise and everybody has to fill it up, et cetera. And then the other participants, it could be like two or three.
716860	719000	18	C	0.99767	11:56	7	So not everybody has to read everything.
721230	738480	19	C	0.57	12:01	36	Two, three people. You read like Jessica's answer and give a feedback and so on. Because in that way, by having to critique or analyze other people's work, it helps you think through the material itself.
741490	773610	20	C	0.78411	12:21	82	So that's another way of also learning. Again, there's also missing. You could be probably making a mistake, also not applying it correctly, but it's like a tool to help you think through the material by analyzing somebody else's work while also initially also having to do on yourself and then hearing also the feedback that other people are going to be giving you. So that was kind of like an idea that came to mind, like making reference from other experiences.
777790	780540	21	A	0.99996	12:57	4	Thank you. Jessica yes.
788410	844470	22	A	0.99	13:08	99	I think that's a great area to keep in mind and to balance as our cohorts build and so on, who's on the supply and who's on the demand side of that, so to speak. Like, who is actually offering the feedback and then who is the people who are wanting feedback. Like, some of these projects are things where the person was able to be brought into another project like Noah's and Mike's work, bringing them into synchronous and asynchronous resources that are already happening, provided them with at least a first step for continuing on their journey.
846810	873120	23	A	0.9976	14:06	47	Others are they're in different areas. And so how to keep it open when people have ideas ranging from educational improvements to robotic deployments, what kind of feedback they need, and then how to balance the excitement around applying active inference with what it means to learn.
875810	903814	24	A	0.8773	14:35	60	Like, there are biochemistry classes. It's not all just biochemistry lab, but who's to say that's even the best way or anything like that? It's just we want to make sure that we keep it all in mind. Jessica yeah, and I think this suggestion is not connected to someone's project or Net 16 project. It's more like an exercise.
903862	954330	25	C	0.99939	15:03	89	So there's like a short exercise that it's going to be testing variational inference or something like that. And then every participant in the class actually does the exercise. And then it's assigned to other people in the cohort to analyze that person's submission. So it's like three people in the course analyze Jessica's submission and give feedback. And it's going to be like for everybody will be getting three feedback on how they applied the terms, or there are other ways that they could be done, et cetera.
955950	1010746	26	C	0.76713	15:55	114	If some of the things are like math related I will have to see because then the answer is going to be more clear. It's not going to be as objective but it's more like there's a short exercise, everybody does the exercise and then some people then get to review that answer of the person and give feedback on that. So it's like separate from an actual project. Okay, makes sense. It's kind of like a combination of having good example questions with an organizational structure and then like you said, balancing like where there might be a clearer measuring stick like was this the right equation or the right calculation or not?
1010928	1064360	27	A	0.92854	16:50	87	Versus how did this usage of affordances in a new context make sense to you? And also it's not just about getting feedback on the person's idea. It's like the practice of providing constructive, ideally written comments is super important. Like the secret side of the questions is the discourse where the kinds of things that questions and ideas that send people on thought excursions and research rabbit holes, we can collaborate on that response together and it doesn't have to be the end all, be all.
1066890	1081450	28	A	0.90263	17:46	40	But sometimes by putting like a seed into the workspace, by putting like a prompt or a question, ten people could write for 5 minutes and then there would be 50 minutes of writing on that topic from different perspectives.
