"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;29;21","00;00;59;16","All right. Hello and welcome, everyone. It's active live livestream number 41.0 on April 2nd. 2022 four squared two comma 2022. We're discussing the paper extended active inference constructing predictive cognition beyond skills. So welcome to the Active five, everyone. We're a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at some of the links here."
"Speaker 1","00;01;00;10","00;01;30;03","This is a recorded and an archived live stream, so please provide us with feedback so we can improve our work. All backgrounds and perspectives are welcome and we'll be following good video etiquette for live streams head over to active inference dot org to learn more about what is happening in Active Lab We're here today in Active Upstream Number 41.0 where we are learning and discussing the paper."
"Speaker 1","00;01;30;03","00;02;05;23","Extended Active Inference Constructing Predictive cognition beyond skulls by actual constant Andy Clark, Michael Kirchhoff and Carl Freston from December 2020 so long ago. And this video is an introduction for some of the ideas and some of the pieces of the paper. It's not a review or a final word and the dot one is just us getting excited and doing our preparation so that the dot one and the dot to the participatory group discussions we can start to unpack them more."
"Speaker 1","00;02;07;06","00;02;28;28","We're going to go over some names and claims keywords to abstract in the roadmap of the paper, address the big question and then walk through some of the figures and formalisms and the coming weeks we'll have the dot one of the dot to which of course are open to anyone who wants to join. So we'll just begin by saying hello and any thoughts we have."
"Speaker 1","00;02;29;24","00;03;02;17","I'm Daniel I'm a researcher in California. And on the topic of distributed or extended cognitive processes, Dean really appreciated co stigma surgically extended in space and time collaborating with you on the slides. I loved your first pass on the slides and it just made me remark on how different it is to be involved in a distributed cognitive process versus the kind that can just play out in the quiet room within the skull."
"Speaker 1","00;03;02;17","00;03;21;24","And that's like just one example of what this whole paper and extended mind extended cognitive area is about. Is actually, among other things, respecting those kinds of processes and thinking about how to frame them. So that is obviously something we'll be talking about a lot more. Over to you."
"Speaker 2","00;03;23;19","00;03;47;19","Hi, my name is Jean. I'm up here in Calgary, and I think what I really liked about this paper is their ability to sort of say there's some ways that we've been looking at this question of how far does the process go? And then there's this paper which introduces a new way of maybe having a conversation around that."
"Speaker 2","00;03;47;19","00;04;11;25","They talk about things like uploading, entailing some of the more nascent features of offloading. And so that to me has the potential of morphing. If we because we've done a lot of morphology lately, from subject matter expertize to prediction matter expertize if somebody can also hold up an egg in a chicken, for example. So I'm kind of excited about that."
"Speaker 2","00;04;13;24","00;04;14;06","OK."
"Speaker 1","00;04;14;15","00;04;31;15","Excellent. Into the paper we go. So the paper link is provided here. And as stated it's from 20, 20 August. Well, why don't you summarize what you felt some of the key aims and claims were."
"Speaker 2","00;04;34;21","00;05;11;27","Well, I'll summarize aims. You can summarize the claims. For me, the aim was to be able to optimize, organize organism's generative models which a cognitive niche construction implies. But these authors essentially sort of put that out there in a, in a they articulate that it reviews generic predictive approaches to niche construction. It takes and looks at both the functional and the psychological components of what that active generation of a cognitive niche might be."
"Speaker 2","00;05;12;09","00;05;26;23","And then they argue for and I think this is the critical bullet, an extended act of inference henceforth e A.I. based on our model of cognitive needs construction. So there's a model within the modeling universe. This is there's."
"Speaker 1","00;05;28;13","00;05;57;18","Excellent. Yes. As we'll explore they aim towards reconciling some of the functional and grounded and embodied aspects of what is known as the cognitive niche with some of the essentially metaphysical in the sense that they're not as embodied. They're like purely cognitive features of or psychological features of the cognitive niche. So that's kind of where they aim. And yes, they aim for a synthesis reflected in the Aeaai idea."
"Speaker 1","00;05;58;07","00;06;29;26","So some of the claims in the paper. So these are things where it's like you could ask whether these are valid assertions or assumptions, cognitive needs, construction, which again they're thinking of in a functional and psychological sense, is the process whereby organisms create and maintain cause effect models of their niche as guides for fitness influencing behavior. So it's kind of like extended auto police's self maintenance, but not just at the level of the epithelium of like a cognitive boundary."
"Speaker 1","00;06;30;20","00;07;07;13","Extended mind theory claims that cognitive processes extend beyond the brain to include predictable states of the world, statistical regularities in the generative process and how to leverage those processes. Active inference and predictive processing in cognitive science assume that organisms embody predictive which is generative models of the world optimized by standard cognitive functions like perception, action, learning. So putting different cognitive features on common browning those are some of the aims of claims of the paper."
"Speaker 1","00;07;08;02","00;07;54;18","Let's see how they get there. Here's a few of the keywords that were in the paper. Active inference affordances, capacities for action, availabilities for action, cognitive niche construction, which we'll go into a lot more ecological psychology, which is something it's been around for decades. It's about breaking the psyche out of the skull, and that's very related to extended mind and then predictive processing and this sort of anticipatory perspective and the real time signal processing action and loop all these things that are like active by another word or kind of like the latent proto active threads that are brought together here."
"Speaker 2","00;07;55;26","00;08;00;16","Anything to add a few words? No, no."
"Speaker 1","00;08;01;03","00;08;32;13","OK, I'll be the abstract and then you can feel free to give a thought cognitive construction is the process whereby organisms create and maintain causal fact models of their niche as guides for fitness influencing behavior extended my theory claims that cognitive processes extend beyond the brain to include predictable states of the world. Active inference and predictive processing and cognitive science assume that organisms embody predictive generative models of the world optimized by standard cognitive functions, e.g. perception action learning."
"Speaker 1","00;08;33;05","00;08;46;09","This paper presents an active inference formulation that views cognitive needs construction as a cognitive function aimed at optimizing organisms. Generative models. We call that process of optimization extended active inference."
"Speaker 2","00;08;50;01","00;09;19;22","What do I what do I think about that? I think of it from the from the the view of a professional setting as an example of an environment and how that professional setting traditionally is not necessarily seen the agents within it. Like we sometimes consider the internal cities within the epithelial limits, but we very much depend on those things functioning correctly."
"Speaker 2","00;09;19;22","00;09;31;12","So this kind of opens up a little tiny portal into how our imaginations might be able to sort of access that."
"Speaker 1","00;09;34;16","00;10;04;27","It makes me think about like the professional setting the professional niche is. That's something that's just reflected in the skull of the expert or the professional as a person, or is the setting something that's distributed where it wouldn't be possible to locate or vocalize it within the school of any individual, while also recognizing, for example, that a lesion inside of the skull of a person in a professional setting would change it."
"Speaker 1","00;10;05;09","00;10;31;00","So we don't need to like deny brain functionalism to have an extended. Yes, an approach to cognitive systems. So what are we going to find out when we go down that way? Well, here's some of the signposts along that way. This is their roadmap, how they get from discussing previous work in the extended mind and cognitive niche area."
"Speaker 1","00;10;31;00","00;11;13;02","Towards their concept of extended extended active inference. The introduction covers some of the core background concepts like cognitive niche active inference and the extended mind. They then kind of lay out where they're going to go in Section two, the functional and psychological niches under active inference, they partition or delineate different ways of thinking about the cognitive niche into a psychological and functional component, and then present a case study there's also figures that we'll walk through and through the presentation of this disambiguation of cognitive niche and case study in connection to the active inference models."
"Speaker 1","00;11;13;15","00;11;32;04","They present the extended active inference eye and then discuss several features or aspects of EAI, like the parity principle, which we'll come back to of course, functional isomorphism epistemic actions and diachronic cognition under II. Anything to add on the roadmap?"
"Speaker 2","00;11;33;10","00;11;35;21","Now, let's get the big question here."
"Speaker 1","00;11;37;01","00;11;37;29","Go for the big question."
"Speaker 2","00;11;39;23","00;12;10;15","OK, I just read it off the slide here. The set of questions that fall within our scope relates to the computational function of cognitive extensions and the developmental and intergenerational. So we're going to talk about a little bit of a temporal thing here process whereby this computational function emerges given the the cognitive nature. Sometimes that is a psychological habitat refers to the set of organisms, niche relations that offer organisms, relevant affordances and to the cognitive needs."
"Speaker 2","00;12;10;15","00;12;35;12","You sometimes study is a functional habitat refers to the set of resource, the support species specific tasks that's the behavior angle. Then this means that one must define the functional habitat on the background of the organisms. Phenotypic dispositions is where Daniel's Expertize can step in. For example, books are part of the functional habitats of humans because of humans ability to read, but they're not part of the Beaver's functional habitat."
"Speaker 2","00;12;35;12","00;12;56;20","Unless, of course, the Beaver wants to include in as part of their environmental structure, which if they're in imaginal beaver, maybe they do. The psychological and functional habitats can be part of the same overall physical habitat. My question then was how then do cognitive extensions exist? We're not answering that today, but we're parking that for future conversation."
"Speaker 1","00;13;02;06","00;13;34;18","There's a famous quote in biology. Nothing makes sense except in light of evolution and a million other mutations on that. And we've talked about eco evo-devo in biology, like the importance of thinking holistically about ecology and evolution and development processes that entail different mechanisms and play out over different scales to influence phenotype as studied And what I see here is ecology, which has been dancing with cognition."
"Speaker 1","00;13;34;22","00;14;07;19","That's the ecological cognitive area, ecological psychology. Then there's developmental psychology, of course. How does learning happen? And then there's evolutionary psychology and any of those fields people can take or leave. But it's almost like we're going to dissolve those couplets into just eco evo and devo, pull them away from the cognition, from developmental, ecological and evolutionary cognition. And then, like bring it all back together."
"Speaker 1","00;14;07;20","00;14;23;13","So no one's denying that humans don't read books or that beavers don't make a dam or anything like that. So what are we really getting at here? It's a different way to recombine and reframe how we think about cognition and ecology."
"Speaker 2","00;14;24;17","00;14;53;22","Can I just add one thing to that? Because that's, that's. Thank you. Decade and even two decades ago, there was a real push of real philosophical density forming around the idea of hands on science. But this questions what can we get our hands on? Because if, again, if you want to simplify it and just say, oh, if we give everybody a chance to touch the Beaver kit, that will somehow change their understanding of beaver behavior."
"Speaker 2","00;14;54;27","00;15;13;23","What you just described says no. What that will give us is an understanding of the direction that their fur all seems to set up as. Right. So, again, we have to be careful that we don't come up with these. Oh, here's here's the way to solve all of these really complex issues."
"Speaker 1","00;15;15;27","00;15;38;28","The hand side example also, maybe think about how you could still have a very brain based approach to thinking about hand side cognition. Some could say it's been shown that when there's multisensory engagement, that the learner updates their cognitive model more rapidly. So multisensory learning or experience driven learning is more engaging for science. It keeps people in the game longer."
"Speaker 1","00;15;38;28","00;16;01;16","They learn the concepts better. That is still within the individual interest school paradigm, but it starts moving into the periphery and the very personal space. And it's like where is this extended cognitive process? Aren't the hands always on something or. I'm sure that's right."
"Speaker 2","00;16;01;27","00;16;21;05","And are they literally on? Are they on? Are they on an abstraction? That's the big question, right? So, yeah, it gets really interesting in a hurry. It's if you want to take a quantum bike, right? Chris Fields, you got to be able to explain how that how that works. So but."
"Speaker 1","00;16;21;19","00;16;24;23","Another piece I just can't help but it's from the back."
"Speaker 2","00;16;24;25","00;16;28;02","Academic, the textbook. I can't help myself."
"Speaker 1","00;16;29;05","00;16;52;18","I have a new car. I have to drive it This is on the first page of the preface to illustrate the simplicity of active inference and what we are trying to explain. Place your fingertips gently on your leg. Keep them there motionless for a second or two. Now, does your leg feel rough or smooth? If you had to move your fingers to events, a feeling of roughness or smoothness, you have discovered a fundament of active inference."
"Speaker 1","00;16;52;25","00;17;15;24","To feel is to palpate. To see us, to look. To hear is to listen. So if you can't with your hands on, with a finger on, if the pants don't have a feeling of smoothness or roughness except for as a function of action, what are we handling? Grasping, comprehending, right. With cognitive things."
"Speaker 2","00;17;16;07","00;17;20;07","Right? That that whole needs developing thing, which we're going to get into today."
"Speaker 1","00;17;20;29","00;17;30;20","All right. Awesome. So cognitive niche section 111 You want to give a first summary on any parts you think are important?"
"Speaker 2","00;17;31;04","00;17;54;07","Well, I'm going to just read some of the stuff from the paper itself. I threw a few references in here. As well, but in cognitive science, the form of instrumental intelligence to the end of divorce, if I hope I'm pronouncing that correctly, create and maintain cause effect models of the world is guides for prejudging which courses of action will lead to which results."
"Speaker 2","00;17;54;24","00;18;21;04","We've had a few conversations about guides in the, in the new year. 20, 22. So that was thought. That was interesting. Residues in the Environment Act as cues and prompts concept development as where and when your genes are act given the epigenetic epigenetic envelope, overt selective need as genetic information inherited. I thought that that made a clear differentiation."
"Speaker 2","00;18;22;02","00;18;59;23","The concept of cognitive cognitive needs that we're referring to here is a sort of hybrid. Again, I love this between the concepts of the selected developmental and cognitive niches This paper questions, this people's questions fall under that which conceptual function emerges. Compulsory computational function emerges So the so bottom line is they say that there are there are things in the in the timeline of the environment which are passed along."
"Speaker 2","00;19;00;22","00;19;31;14","So how do we explain that through a lot of different ways, but active inference in particular. And so that's what this is about. And so, again, I threw a couple of different ways in terms of explaining the cognitive load aspect of that, like why would we download or offload or upload into the environment and why would the next generation necessarily be able to pick up on that through some sort of pointing or signal signaling effort?"
"Speaker 2","00;19;33;00","00;19;33;03","Hmm."
"Speaker 1","00;19;34;20","00;19;48;03","What were you getting at with the cognitive niche for enabling somebody to learn and apply active inference and about how that relates to professional or other settings inside and outside of academia?"
"Speaker 2","00;19;49;03","00;20;15;18","Well, the enabling part is what I was really wondering about so how is, is that set up? Is there a set the condition for that, or are what they describing here as is something variant retained meaning condition set? Right. Because there's always a tendency to want to say, OK, well, things are too complicated. So let's focus on X."
"Speaker 2","00;20;16;19","00;20;41;24","Right. And that was my essentially what my question was here is, is the interdisciplinary question satisfied by organizing along chapters and subject areas? Because we just don't want to overload people. Right. I mean, we get why we do it. There's a reason for it. And that's what they're talking about here. There's a reason why there are tracks laid down in the environment that can help guide the next passing passer through."
