start	end	paragNum	speaker	confidence	startTime	wordCount	text
1450	21280	1	A	0.76001	00:01	41	Hello, everyone. It's May 26, 2022. It's the fourth week of the first cohort of the active textbook group. We're in our first discussion of chapter two today. We're going to go over the questions that are posted for chapter two.
21810	50678	2	A	0.99998	00:21	67	Then we'll see where that takes us and what ID of the book have been explored. And that'll be the main focus. Also, just a note on the math learning group, those meetings have been occurring on 19 UTC on Wednesdays. And so in the math learning group, you'll find information about how to participate. You'll find and be able to edit resources on learning different topics.
50854	91606	3	A	0.9995	00:50	106	So this is a really helpful activity if people want to share the resources that help them learn about different ideas and that'll help people search for a video about this. We have a notation table that will help us as we start to look at the notation more. There's some math learning basic questions, like around math, anything related to the textbook content can go in the main questions. Math learning group is part of the real textbook group. So these are not the questions to be answered like the other ones that we're going to go to are, but this is just about math.
91718	121410	4	A	1.0	01:31	73	And then also there's some math oriented overviews. Like, I wrote this summary of the first two thirds of chapter two. So if people want to be like, continuing to distill and represent what they're learning and what they're asking, that's all good. Okay, any other notes that anybody wants to add before we start to go into the questions? You can raise your hand or you can type it in the chat.
125450	139960	5	A	0.99527	02:05	30	Okay, so we're in the first week of discussing chapter two, the low Road to active inference. So just to kind of warm us up, what is the low road?
174160	226188	6	B	0.5678	02:54	84	Got? A low road is the Bayesian Brain approach. Right here is the Proximate next big concept, I guess previous, but it's kind of based on I guess. Yeah, I mean, you can see right in the picture, it's based on basing it's like mathematical. The way I conceptualize it is like literally the low road, meaning very primitive, very mathematical, very hyper analytical, foundational, kind of an analysis way of looking at it, I guess that's not necessarily living or anything like that.
226274	226910	7	B	0.89024	03:46	1	Right?
231690	236280	8	B	0.53878	03:51	14	Whereas the high road is kind of more about the other side of that.
239850	278814	9	B	0.86	03:59	92	All right. Okay, so we're going to be learning about the high road and low road. Those are the two paths that are offered in chapter two and three of the book. So hopefully, again, it would be awesome to have as many people as possible speak and feel welcome to share their views during this session. So everyone is especially encouraged to put questions or comments in the chat or raise their hand to speak or find other times to have synchronous communications and especially to make contributions to the coda.
278862	306560	10	A	0.7826	04:38	77	But really appreciate that everyone has come out to go through these discussion questions. So we're going to now go to the questions that have been placed into the questions table. And just the more questions, the better they can be super short. It can be anything that you're having uncertainty about. If you come across a table or a figure or a sentence in the text and you have a question, please write the question down.
