"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;09;00","00;00;38;27","Hello and welcome to Active Lab. This is the active inference live stream number 20.1 on April 20th. 2021 so a lot of repeating digits and I'm looking forward to this conversation with all of you. So thanks for joining welcome to the Active Inference Lab, everyone. We're a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links that are on this slide."
"Speaker 1","00;00;39;21","00;01;11;05","This is a recorded and an archived live stream. So please provide us with feedback so that we can improve our work all backgrounds and perspectives are welcome here, and we'll be following good video etiquette for live streams like muting when we're not talking and raising our hands so we can hear from everyone on the stack hello. Greetings. Today in number 20.1, we're in the first of two discussions that we're going to be having as a group regarding this paper, The Emperor's New Marker Blankets."
"Speaker 1","00;01;11;18","00;01;40;05","And so the goal of these discussions is to learn, discuss, be curious and find out how we got here and where we're going and why we're doing that. And we're just going to be having a nice conversation with the authors, which are we're just really appreciative that they've joined. So we're going to just go to the introductions and warm up and then we will just be able to jump around and see where the conversation takes us so I'm Daniel and I'm in California."
"Speaker 1","00;01;40;17","00;01;41;28","I will pass it to Shannon."
"Speaker 2","00;01;46;03","00;01;54;14","Hey, I'm Shannon. I'm usually in California, but I'm in South Dakota. Since the pandemic, are we going straight into our questions or just names? And around the room?"
"Speaker 1","00;01;54;14","00;01;56;22","You can say hello or give a warm up thought."
"Speaker 2","00;01;57;22","00;02;27;15","OK, yeah. So I'm excited today. I am excited to explore whether or not we can use Markov blankets to describe groups of people and social dynamics and I tried to do this in a project before and abandon it pretty quickly. And reading this paper, I think if I had taken the Perl blanket formulation, which I'm sure we'll get into talking about later, it would have been a lot more helpful."
"Speaker 2","00;02;27;15","00;02;29;12","So I'm excited to discuss that today."
"Speaker 2","00;02;31;15","00;02;32;18","I'll pass that to Steven."
"Speaker 3","00;02;37;08","00;03;04;21","Hello, Stephen. Stephen, here I am in Toronto and it's nice to be here and thanks a lot for this paper because I think it's going be really interesting to have all these bits of the jigsaw put together. And I'm actually quite interested in the paper because I'm trying to work out when to use the concepts of light, the micro blanket to help describe processes and when just to maybe talk about hidden states and not focus so much on the, the blanket part."
"Speaker 3","00;03;04;21","00;03;13;25","So that's quite useful for me. And I will pass it over to Dave and Dave."
"Speaker 2","00;03;13;25","00;03;35;27","I'm in Baguio Cirillo, 120 miles north of Manila. It's the blazing summer time. We're a mile high city, so it might get as high as eight degrees Fahrenheit. I'm retired from information technology and my background is in the cybernetics of learning and teaching great."
"Speaker 1","00;03;36;07","00;03;46;25","And we have two authors here, so maybe first we'll go to Chris and then Yellow and just feel free to introduce yourself the project, the collaboration, however you'd like."
"Speaker 4","00;03;48;21","00;04;28;24","Thank you. So thanks a lot for inviting us. I'm Crystal Léger. I'm currently a postdoc at the Royal University in Bochum, Germany. I'm joining from Berlin, though, and I'm currently working on research grants on Bayesian cognition and and the conspiracy theories. I'm specifically interested in how you proponents of conspiracy theories discount new evidence that contradict their beliefs. And this paper from my perspective, grew out of a really long, I guess, friendship."
"Speaker 4","00;04;28;27","00;04;58;24","We all we can say that we've met a long time ago at a conference in the Netherlands in 2014 I believe on Bayesian cognition and we were both fascinated by this new theory framework of predictive processing. And I remember that already there there was a seed of some kind of doubt in me or kind of a worry planted because it was it was a conference on probabilistic approaches to cognition."
"Speaker 4","00;04;59;02","00;05;20;07","Everyone there was supposed to be a Bayesian in one way or another and suddenly it turned out that basically no one agrees with each other and everyone uses the terms in a different way. And I feel like this paper is in a way contextualizing that experience for us. But yeah, sorry I let you speak now."
"Speaker 4","00;05;22;14","00;06;08;29","OK, great. So I'm kind of Beth, I work at Macquarie University in Sydney, but then also due to pandemic reasons, located in Amsterdam, the Netherlands and so my, my new research project is on the philosophical foundations of the attention economy. But my piece was really in, in the on the quality principle and then for the commission and indeed this this paper grew out of a group of people who are or who are colleagues and friends and acquainted with each other's work all roughly on and on predictive processing and three energy principle and active inference, but from slightly different directions."
