start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
410	17774	1	A	0.3922	41	41	1	41
17892	33320	2	B	1.0	84	43	42	84
33930	90118	3	A	0.99802	232	148	85	232
90214	121006	4	A	1.0	329	97	233	329
121118	162880	5	A	0.99999	436	107	330	436
163570	198780	6	A	0.9	550	114	437	550
199150	233490	7	A	0.99977	635	85	551	635
233650	268100	8	A	1.0	722	87	636	722
268630	316174	9	A	1.0	847	125	723	847
316222	353454	10	A	1.0	947	100	848	947
353492	391046	11	A	0.72502	1060	113	948	1060
391158	416494	12	A	1.0	1127	67	1061	1127
416542	460880	13	A	1.0	1279	152	1128	1279
461570	488650	14	A	1.0	1357	78	1280	1357
490510	497420	15	A	1.0	1381	24	1358	1381
499790	527042	16	A	1.0	1462	81	1382	1462
527186	560714	17	A	0.87	1554	92	1463	1554
560762	590810	18	A	0.9991	1632	78	1555	1632
592350	635250	19	A	1.0	1782	150	1633	1782
635330	652240	20	A	1.0	1840	58	1783	1840
654690	675426	21	A	1.0	1909	69	1841	1909
675608	711050	22	A	1.0	2018	109	1910	2018
711130	740970	23	A	1.0	2122	104	2019	2122
741710	786210	24	A	0.99	2232	110	2123	2232
786370	834962	25	A	1.0	2367	135	2233	2367
835026	839530	26	A	1.0	2383	16	2368	2383
844560	899144	27	A	0.97	2514	131	2384	2514
899272	958124	28	A	0.99999	2641	127	2515	2641
958252	992172	29	A	1.0	2715	74	2642	2715
992306	1026384	30	A	1.0	2806	91	2716	2806
1026512	1092350	31	A	1.0	2963	157	2807	2963
1093440	1136644	32	A	0.98	3072	109	2964	3072
1136772	1172470	33	A	1.0	3163	91	3073	3163
1175800	1218976	34	A	0.88	3273	110	3164	3273
1219168	1248460	35	A	1.0	3351	78	3274	3351
1249360	1292780	36	A	0.99994	3462	111	3352	3462
1295120	1339012	37	A	1.0	3562	100	3463	3562
1339076	1383992	38	A	1.0	3680	118	3563	3680
1384046	1421392	39	A	0.56	3765	85	3681	3765
1421456	1488970	40	A	0.58	3938	173	3766	3938
1490160	1520612	41	A	1.0	4017	79	3939	4017
1520666	1551100	42	A	0.96914	4082	65	4018	4082
1551940	1568790	43	A	0.99	4112	30	4083	4112
1571000	1599770	44	A	1.0	4185	73	4113	4185
1599920	1629362	45	A	0.98	4271	86	4186	4271
1629416	1679606	46	A	0.99989	4395	124	4272	4395
1679788	1702060	47	A	1.0	4455	60	4396	4455
1704030	1738882	48	A	1.0	4560	105	4456	4560
1739026	1747210	49	A	0.67	4577	17	4561	4577
1749790	1777890	50	A	1.0	4654	77	4578	4654
1777960	1829758	51	A	0.99962	4789	135	4655	4789
1829944	1878786	52	A	1.0	4921	132	4790	4921
1878968	1912330	53	A	0.82	5001	80	4922	5001
1912410	1951606	54	A	0.99	5100	99	5002	5100
1951638	1979880	55	A	0.99986	5168	68	5101	5168
1981130	2018214	56	A	1.0	5266	98	5169	5266
