docLabel	sp	myTime	myTimeDisplay	myTimeSRT
CCL2023-06	A	6830	00:06	00:00:06,824
CCL2023-06	A	2458310	40:58	00:40:58,219
CCL2023-06	A	2581570	43:01	00:43:01,324
CCL2023-06	A	2624266	43:44	00:43:44,367
CCL2023-06	A	2838950	47:18	00:47:18,557
CCL2023-06	A	2997450	49:57	00:49:57,704
CCL2023-06	A	3282602	54:42	00:54:42,959
CCL2023-06	A	3413870	56:53	00:56:53,078
CCL2023-06	A	3638950	1:00:38	01:00:38,991
CCL2023-06	A	3957210	1:05:57	01:05:57,281
CCL2023-06	A	4157210	1:09:17	01:09:17,041
CCL2023-06	A	4352284	1:12:32	01:12:32,812
CCL2023-06	A	4528100	1:15:28	01:15:28,390
CCL2023-06	A	4588470	1:16:28	01:16:28,934
CCL2023-06	A	4622220	1:17:02	01:17:02,212
CCL2023-06	B	43386	00:43	00:00:43,434
CCL2023-06	B	2501090	41:41	00:41:41,256
CCL2023-06	B	2598150	43:18	00:43:18,341
CCL2023-06	B	2646600	44:06	00:44:06,383
CCL2023-06	B	2890870	48:10	00:48:10,603
CCL2023-06	B	3094870	51:34	00:51:34,789
CCL2023-06	B	3371958	56:11	00:56:11,036
CCL2023-06	B	3429330	57:09	00:57:09,088
CCL2023-06	B	3829650	1:03:49	01:03:49,126
CCL2023-06	B	4093110	1:08:13	01:08:13,460
CCL2023-06	B	4275650	1:11:15	01:11:15,106
CCL2023-06	B	4426340	1:13:46	01:13:46,492
CCL2023-06	B	4570370	1:16:10	01:16:10,753
CCL2023-06	B	4603690	1:16:43	01:16:43,086
CCL2023-06	B	4627170	1:17:07	01:17:07,261
