start	end	paragNum	speaker	confidence	startTime	wordCount	text
1170	1720	1	A	0.73106	00:01	1	You.
5290	31578	2	B	0.64799	00:05	52	Hello and welcome. It's January 26, 2023. We're here in active inference model stream number 8.1. Today we're appreciative to have Thomas Ringstrom, who will be presenting on Reward is Not Necessary, a compositional theory of Self Preserving Agents with Empowerment gain maximization. There will be a presentation followed by a discussion.
31674	42660	3	B	0.97442	00:31	30	So Thomas, thank you for joining. Really looking forward to this. Off to you. Yeah, thank you very much. It's really nice to be here and talk to this group.
44310	124282	4	A	0.83893	00:44	133	I'm a computer science PhD student at the University of Minnesota. My interests are in what are the computational properties that we would need to have agents which flexibly plan in sort of high dimensional product spaces of variables, and also how do we get agents to perform complex tasks in an intrinsically motivated way, especially in high dimensional product spaces. So this presentation is going to argue that reward I know I'm talking to a sort of active inference crowd, but some of the same points apply to active inference perhaps too. But this presentation is mostly about how there's going to be some major problems. I think using reward maximization objectives, and by moving to sort of reward free objective functions, we can get really nice factorizations that help us plan.
124416	132800	5	A	0.99559	02:04	23	So let's just start off with a sort of simple, picture simplified picture of an organism. So we have a honey badger here.
135650	167210	6	A	1.0	02:15	60	This honey badger has internal states. It gets hungry and it gets thirsty. And there's also an external world that the agent lives in. And in order to sort of modify internal state spaces, the agent might have to perform some complex tasks. It might have to get several items in order to eat an apple or things like that.
167280	214870	7	A	0.99989	02:47	100	So you could see that maybe some symbolic state space sort of mediates the connection between things you do in the world and transformations that you make on some internal state space. And of course, real world organisms and humans live in a high dimensional world. So you could imagine that there's an encoder and a decoder and really there's a sort of high dimensional physiological or interoceptive domain that is these Y tilde with the dot or Y tilde, I should say, and Z tilde. And then there's a high dimensional world. You could just say that's x tilde.
215030	232030	8	A	1.0	03:35	29	And really you just need to sort of map these down to some discrete state space in which these domains can interact here's like a simple encoder and decoder.
234210	273900	9	A	1.0	03:54	96	If an agent has a kind of simple ontology like this, you can imagine that it's sort of generatively entrained to the world that it lives in, which is a notion that's probably pretty familiar to sort of active inference people. So you have some encoder of these high dimensional states and then you have some operator PS, which is in the middle of the head here. And that just sort of advances the latent states. And then you decode and you'll get sort of expectations of the high dimensional world that the agent lives in.
277490	319290	10	A	1.0	04:37	90	The problem is that you can't really represent explicitly these latent space transition operators that would dictate the dynamics of all these variables. You can't represent it as an explicit object because the more state spaces that you keep track of in the world, the larger this object PS becomes. So in order to handle this, you'd have to represent it in a sort of factorized form. So you just would represent its factors. You wouldn't explicitly sort of enumerate all of the state vector transitions under this transition operator.
