start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
1170	1720	1	A	0.73106	1	1	You.
5290	5702	2	B	0.64799	1	2	Hello
5756	5974	2	B	0.97	2	3	and
6012	6550	2	B	1.0	3	4	welcome.
6700	7154	3	B	0.92964	1	5	It's
7202	7634	3	B	0.88	2	6	January
7682	8182	3	B	1.0	3	7	26,
8236	9542	3	B	0.85	4	8	2023.
9676	10018	4	B	0.82684	1	9	We're
10034	10262	4	B	0.98327	2	10	here
10316	10582	4	B	1.0	3	11	in
10636	10946	4	B	0.90051	4	12	active
10978	11474	4	B	0.99804	5	13	inference
11522	11782	4	B	0.99986	6	14	model
11836	12322	4	B	0.98106	7	15	stream
12386	12806	4	B	0.99697	8	16	number
12908	14120	4	B	0.96	9	17	8.1.
14490	15094	5	B	0.48	1	18	Today
15212	16018	5	B	0.62447	2	19	we're
16194	16930	5	B	0.99986	3	20	appreciative
17010	17206	5	B	1.0	4	21	to
17228	17462	5	B	1.0	5	22	have
17516	17906	5	B	0.99037	6	23	Thomas
17938	18930	5	B	0.96499	7	24	Ringstrom,
19090	19366	5	B	0.99992	8	25	who
19388	19526	5	B	0.98815	9	26	will
19548	19686	5	B	0.99997	10	27	be
19708	20194	5	B	0.6037	11	28	presenting
20242	20502	5	B	0.99999	12	29	on
20556	21010	5	B	0.75899	13	30	Reward
21090	21286	5	B	0.99994	14	31	is
21308	21494	5	B	0.99999	15	32	Not
21532	22146	5	B	0.60161	16	33	Necessary,
22258	22534	5	B	0.53	17	34	a
22572	23122	5	B	0.99954	18	35	compositional
23186	23554	5	B	0.99997	19	36	theory
23602	23862	5	B	1.0	20	37	of
23916	24374	5	B	0.99999	21	38	Self
24492	25106	5	B	0.99991	22	39	Preserving
25138	25478	5	B	0.55091	23	40	Agents
25564	25934	5	B	0.68943	24	41	with
26012	26506	5	B	0.97976	25	42	Empowerment
26538	27018	5	B	0.996	26	43	gain
27114	28186	5	B	0.99741	27	44	maximization.
28378	28734	6	B	0.99995	1	45	There
28772	28926	6	B	0.99999	2	46	will
28948	29182	6	B	1.0	3	47	be
29236	29406	6	B	1.0	4	48	a
29428	29978	6	B	0.95922	5	49	presentation
30074	30506	6	B	0.99998	6	50	followed
30538	30782	6	B	1.0	7	51	by
30836	31006	6	B	1.0	8	52	a
31028	31578	6	B	0.625	9	53	discussion.
31674	32126	7	B	0.97442	1	54	So
32228	32762	7	B	0.98757	2	55	Thomas,
32826	33006	7	B	0.99995	3	56	thank
33028	33310	7	B	0.68626	4	57	you
33380	33614	7	B	1.0	5	58	for
33652	34074	7	B	0.55506	6	59	joining.
34122	34334	8	B	0.99997	1	60	Really
