start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
2040	2590	1	A	0.65	1	1	1	1
6480	34820	2	B	0.93411	67	66	2	67
36600	57864	3	B	0.99767	122	55	68	122
57912	58940	4	B	0.99985	124	2	123	124
71160	72390	5	B	0.99826	127	3	125	127
85270	98630	6	A	0.76565	159	32	128	159
99930	101880	7	A	0.9995	165	6	160	165
104330	112778	8	B	0.99973	190	25	166	190
112864	125034	9	A	0.6	213	23	191	213
125162	183742	10	A	0.99997	339	126	214	339
183806	230690	11	A	0.99986	455	116	340	455
231030	263574	12	A	0.6	542	87	456	542
263702	306310	13	A	1.0	655	113	543	655
306390	345000	14	A	0.74	755	100	656	755
346010	381166	15	A	0.99982	832	77	756	832
381358	404070	16	A	0.99976	870	38	833	870
404230	454214	17	A	1.0	967	97	871	967
454342	524874	18	A	1.0	1131	164	968	1131
524922	598150	19	A	0.99471	1298	167	1132	1298
598570	661180	20	A	1.0	1436	138	1299	1436
662910	707530	21	A	1.0	1530	94	1437	1530
709550	737538	22	A	0.99995	1597	67	1531	1597
737624	760310	23	A	0.5	1659	62	1598	1659
760390	803480	24	A	1.0	1772	113	1660	1772
804750	868014	25	A	0.93749	1910	138	1773	1910
868132	904282	26	A	0.99998	2000	90	1911	2000
904416	959110	27	A	1.0	2122	122	2001	2122
959610	1009290	28	A	0.99679	2218	96	2123	2218
1009950	1030478	29	A	0.9997	2239	21	2219	2239
1030564	1086210	30	A	0.9971	2355	116	2240	2355
1086870	1145894	31	A	1.0	2481	126	2356	2481
1145932	1193270	32	A	1.0	2612	131	2482	2612
1196650	1243640	33	A	0.96511	2713	101	2613	2713
1244650	1279038	34	A	0.55879	2798	85	2714	2798
1279124	1287950	35	A	0.99998	2833	35	2799	2833
1288030	1324400	36	A	0.67465	2926	93	2834	2926
1325010	1403474	37	A	1.0	3121	195	2927	3121
1403602	1438820	38	A	1.0	3210	89	3122	3210
1441130	1494290	39	A	0.88	3345	135	3211	3345
1495030	1519734	40	A	0.99254	3392	47	3346	3392
1519782	1569530	41	A	0.93167	3510	118	3393	3510
1569690	1588030	42	A	0.99	3562	52	3511	3562
1588110	1605882	43	A	0.95043	3600	38	3563	3600
1606016	1640642	44	A	0.99	3679	79	3601	3679
1640696	1695170	45	A	0.83361	3792	113	3680	3792
1695330	1732850	46	A	0.99983	3893	101	3793	3893
1733910	1779490	47	A	0.99493	4004	111	3894	4004
1780150	1807290	48	A	1.0	4072	68	4005	4072
1807950	1902322	49	A	0.99989	4291	219	4073	4291
1902466	1929166	50	A	0.99538	4366	75	4292	4366
1929188	1965802	51	A	0.83	4450	84	4367	4450
1965856	2011754	52	A	0.99806	4555	105	4451	4555
2011872	2045766	53	A	0.99305	4638	83	4556	4638
2045788	2087934	54	A	0.99363	4745	107	4639	4745
2087982	2132574	55	A	0.99997	4854	109	4746	4854
2132622	2172000	56	A	0.99652	4940	86	4855	4940
2172610	2215770	57	A	0.99	5055	115	4941	5055
2216610	2268000	58	A	0.99247	5174	119	5056	5174
2268530	2324826	59	A	0.99785	5304	130	5175	5304
2324858	2366460	60	A	0.65	5416	112	5305	5416
2366990	2398130	61	A	0.99	5506	90	5417	5506
2398290	2468398	62	A	0.99999	5639	133	5507	5639
2468484	2507142	63	A	0.99995	5734	95	5640	5734
2507206	2539490	64	A	0.99795	5817	83	5735	5817
2539910	2584610	65	A	1.0	5923	106	5818	5923
2584950	2611980	66	A	1.0	6000	77	5924	6000
2613790	2654646	67	A	1.0	6089	89	6001	6089
2654758	2697094	68	A	1.0	6176	87	6090	6176
2697132	2715658	69	A	0.99992	6242	66	6177	6242
2715824	2735970	70	A	1.0	6295	53	6243	6295
2736390	2772974	71	A	0.53	6392	97	6296	6392
2773012	2801970	72	A	0.99998	6467	75	6393	6467
2802050	2831090	73	A	0.99998	6540	73	6468	6540
2833910	2891982	74	A	0.85	6671	131	6541	6671
2892126	2935700	75	A	1.0	6786	115	6672	6786
2936710	2964362	76	A	0.76	6860	74	6787	6860
2964496	3011190	77	A	0.99985	6964	104	6861	6964
3011350	3059146	78	A	0.54	7082	118	6965	7082
3059248	3080740	79	A	1.0	7146	64	7083	7146
3082950	3115562	80	A	0.99997	7215	69	7147	7215
3115616	3126270	81	A	0.99999	7226	11	7216	7226
3131110	3166780	82	A	0.58976	7288	62	7227	7288
3168590	3213610	83	A	0.8714	7417	129	7289	7417
3213950	3229810	84	B	0.99869	7464	47	7418	7464
3231910	3255660	85	A	0.82	7536	72	7465	7536
3256750	3285346	86	B	0.99953	7599	63	7537	7599
3285528	3293750	87	B	1.0	7621	22	7600	7621
3295850	3320586	88	A	0.98324	7679	58	7622	7679
3320698	3370526	89	A	1.0	7800	121	7680	7800
3370548	3422218	90	A	0.99998	7920	120	7801	7920
3422314	3462220	91	A	0.99268	8000	80	7921	8000
3463630	3504230	92	A	0.55786	8086	86	8001	8086
3504300	3530640	93	A	0.99	8150	64	8087	8150
3533490	3556810	94	A	0.51064	8196	46	8151	8196
3557310	3594710	95	B	0.99999	8278	82	8197	8278
3594860	3631166	96	B	0.99999	8368	90	8279	8368
3631278	3674602	97	B	0.95257	8461	93	8369	8461
3674746	3714202	98	A	0.94525	8554	93	8462	8554
3714256	3737390	99	B	0.44365	8615	61	8555	8615
3737470	3796966	100	B	0.95899	8729	114	8616	8729
3797068	3811580	101	B	0.99272	8760	31	8730	8760
3814270	3838180	102	C	0.99757	8824	64	8761	8824
3840950	3863866	103	B	0.74643	8890	66	8825	8890
3863888	3875258	104	A	0.88128	8924	34	8891	8924
3875274	3902598	105	A	0.99983	8989	65	8925	8989
3902764	3932478	106	A	0.05567	9060	71	8990	9060
3932574	3950520	107	B	0.99997	9101	41	9061	9101
3952890	3960010	108	B	0.99598	9124	23	9102	9124
3962030	3972830	109	A	0.98	9149	25	9125	9149
3972900	3995320	110	A	0.99791	9188	39	9150	9188
3995930	4003270	111	B	0.99936	9211	23	9189	9211
4005390	4018590	112	B	0.99239	9232	21	9212	9232
4022430	4029260	113	A	0.99927	9250	18	9233	9250
4033470	4067618	114	A	0.83	9311	61	9251	9311
4067804	4100802	115	A	1.0	9383	72	9312	9383
4100856	4180598	116	B	0.99999	9522	139	9384	9522
4180784	4187150	117	B	0.69	9534	12	9523	9534
4189730	4229820	118	A	1.0	9612	78	9535	9612
4230190	4250002	119	A	1.0	9658	46	9613	9658
4250136	4304238	120	A	0.99982	9773	115	9659	9773
4304334	4316470	121	B	0.99995	9801	28	9774	9801
4319870	4340906	122	B	0.9895	9835	34	9802	9835
4340938	4347426	123	B	0.9999	9853	18	9836	9853
4347448	4368120	124	A	0.92869	9893	40	9854	9893
4368430	4406258	125	A	0.84758	9961	68	9894	9961
4406354	4426438	126	A	0.97322	10000	39	9962	10000
4426454	4457030	127	C	0.9972	10082	82	10001	10082
4462280	4481560	128	A	0.99996	10140	58	10083	10140
4482060	4534616	129	A	0.55	10244	104	10141	10244
4534648	4553170	130	A	0.99901	10295	51	10245	10295
4553780	4585950	131	A	0.99	10369	74	10296	10369
4589360	4618100	132	A	0.93977	10443	74	10370	10443
4618920	4657872	133	A	0.99618	10544	101	10444	10544
4657926	4659920	134	A	0.99997	10550	6	10545	10550
4663960	4677080	135	B	0.99976	10580	30	10551	10580
4677230	4701280	136	B	0.71132	10627	47	10581	10627
4704420	4725736	137	A	0.94287	10674	47	10628	10674
4725918	4752610	138	A	1.0	10724	50	10675	10724
4755540	4817812	139	A	0.78192	10839	115	10725	10839
4817866	4852252	140	A	0.97685	10906	67	10840	10906
4852316	4933340	141	B	0.99996	11047	141	10907	11047
4935040	4939390	142	B	0.99999	11060	13	11048	11060
4941440	4946190	143	C	0.99987	11071	11	11061	11071
4948420	4980280	144	C	1.0	11155	84	11072	11155
4982000	5042350	145	C	0.99901	11300	145	11156	11300
5042880	5080570	146	C	1.0	11414	114	11301	11414
5081020	5097600	147	C	0.99683	11445	31	11415	11445
5099940	5134540	148	C	0.77334	11508	63	11446	11508
5141520	5160610	149	C	0.9997	11562	54	11509	11562
5161700	5212800	150	C	0.51035	11707	145	11563	11707
5213640	5259456	151	C	0.99998	11840	133	11708	11840
5259478	5293820	152	C	0.99999	11917	77	11841	11917
5293970	5299980	153	C	1.0	11937	20	11918	11937
