docLabel	sp	myTime	myTimeDisplay	myTimeSRT
cFPIP-06W	A	2940	00:02	00:00:02,938
cFPIP-06W	A	202050	03:22	00:03:22,850
cFPIP-06W	A	346240	05:46	00:05:46,171
cFPIP-06W	A	431160	07:11	00:07:11,901
cFPIP-06W	A	659932	10:59	00:10:59,008
cFPIP-06W	A	694330	11:34	00:11:34,292
cFPIP-06W	A	1079010	17:59	00:17:59,779
cFPIP-06W	A	2030800	33:50	00:33:50,833
cFPIP-06W	A	2319582	38:39	00:38:39,092
cFPIP-06W	A	2513700	41:53	00:41:53,268
cFPIP-06W	A	2534220	42:14	00:42:14,283
cFPIP-06W	B	7700	00:07	00:00:07,693
cFPIP-06W	B	138270	02:18	00:02:18,272
cFPIP-06W	B	189568	03:09	00:03:09,725
cFPIP-06W	B	495500	08:15	00:08:15,484
cFPIP-06W	B	634060	10:34	00:10:34,750
cFPIP-06W	B	675320	11:15	00:11:15,103
cFPIP-06W	B	953870	15:53	00:15:53,648
cFPIP-06W	B	2215636	36:55	00:36:55,000
cFPIP-06W	B	2876610	47:56	00:47:56,595
cFPIP-06W	B	3037610	50:37	00:50:37,738
cFPIP-06W	B	3097520	51:37	00:51:37,792
cFPIP-06W	B	3495150	58:15	00:58:15,148
cFPIP-06W	B	3619624	1:00:19	01:00:19,060
cFPIP-06W	C	80060	01:20	00:01:20,504
cFPIP-06W	C	328090	05:28	00:05:28,990
cFPIP-06W	C	384610	06:24	00:06:24,495
cFPIP-06W	C	1383890	23:03	00:23:03,246
cFPIP-06W	C	2025000	33:45	00:33:45,827
cFPIP-06W	C	3152460	52:32	00:52:32,841
cFPIP-06W	C	3411570	56:51	00:56:51,076
cFPIP-06W	C	3570950	59:30	00:59:30,217
cFPIP-06W	D	170338	02:50	00:02:50,592
cFPIP-06W	D	1633410	27:13	00:27:13,472
cFPIP-06W	D	1789930	29:49	00:29:49,616
cFPIP-06W	D	1940620	32:20	00:32:20,749
cFPIP-06W	D	3383300	56:23	00:56:23,048
cFPIP-06W	E	541870	09:01	00:09:01,888
cFPIP-06W	E	684730	11:24	00:11:24,197
cFPIP-06W	E	1211470	20:11	00:20:11,092
cFPIP-06W	E	1521070	25:21	00:25:21,372
cFPIP-06W	E	2281000	38:01	00:38:01,053
cFPIP-06W	E	2517480	41:57	00:41:57,272
cFPIP-06W	E	2592962	43:12	00:43:12,335
cFPIP-06W	E	2903930	48:23	00:48:23,616
cFPIP-06W	E	3089130	51:29	00:51:29,784
cFPIP-06W	E	3126920	52:06	00:52:06,815
cFPIP-06W	E	3390330	56:30	00:56:30,055
cFPIP-06W	E	3447530	57:27	00:57:27,106
cFPIP-06W	E	3541870	59:01	00:59:01,188
cFPIP-06W	F	614900	10:14	00:10:14,558
cFPIP-06W	F	783370	13:03	00:13:03,063
cFPIP-06W	F	1123570	18:43	00:18:43,016
cFPIP-06W	F	1362430	22:42	00:22:42,231
cFPIP-06W	F	1420750	23:40	00:23:40,283
cFPIP-06W	F	1538630	25:38	00:25:38,389
cFPIP-06W	F	1776160	29:36	00:29:36,603
cFPIP-06W	F	1800320	30:00	00:30:00,621
cFPIP-06W	F	1981180	33:01	00:33:01,784
cFPIP-06W	F	2346980	39:06	00:39:06,113
cFPIP-06W	F	2677450	44:37	00:44:37,414
cFPIP-06W	F	2968910	49:28	00:49:28,675
cFPIP-06W	F	3374080	56:14	00:56:14,039
cFPIP-06W	F	3460050	57:40	00:57:40,119
cFPIP-06W	F	3546190	59:06	00:59:06,193
