start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
570	926	1	A	0.99998	1	1	Hello.
1028	1390	2	A	0.9892	1	2	Welcome
1460	1646	2	A	1.0	2	3	to
1668	1806	2	A	1.0	3	4	the
1828	2206	2	A	0.9991	4	5	course
2308	2842	2	A	0.99987	5	6	physics
2906	3182	2	A	0.99768	6	7	as
3236	3742	2	A	0.9999	7	8	Information
3876	4794	2	A	0.99993	8	9	Processing.
4922	5274	3	A	0.96538	1	10	Taught
5322	5486	3	A	0.99999	2	11	by
5508	5786	3	A	0.9889	3	12	Chris
5818	6634	3	A	0.72341	4	13	Fields,
6762	7054	3	A	0.99996	5	14	with
7092	7386	3	A	0.82193	6	15	Aguirre
7418	7834	3	A	0.74332	7	16	Aguire
7882	8046	3	A	0.62982	8	17	as
8068	8206	3	A	0.98	9	18	a
8228	8462	3	A	0.99995	10	19	course
8516	9370	3	A	0.99408	11	20	assistant.
9530	10106	4	A	0.67273	1	21	Hosted
10138	10382	4	A	0.99995	2	22	during
10436	11374	4	A	1.0	3	23	2023
11412	11566	4	A	0.99998	4	24	by
11588	11678	4	A	1.0	5	25	the
11684	12026	4	A	0.79809	6	26	Active
12058	12506	4	A	0.96841	7	27	Inference
12538	13370	4	A	0.96488	8	28	Institute,
13530	13854	4	A	0.9999	9	29	this
13892	14190	4	A	0.75786	10	30	video
14260	14446	4	A	0.99989	11	31	is
14468	14654	4	A	0.83259	12	32	an
14692	15162	4	A	0.99513	13	33	overview
15226	15406	4	A	1.0	14	34	of
15428	15614	4	A	0.51	15	35	the
15652	15998	4	A	0.99988	16	36	course
16084	16622	4	A	1.0	17	37	website.
16756	17098	5	A	0.99801	1	38	It's
17114	17246	5	A	0.99015	2	39	going
17268	17358	5	A	1.0	3	40	to
17364	17678	5	A	0.53311	4	41	cover
17764	17966	5	A	0.99994	5	42	some
17988	18078	5	A	1.0	6	43	of
18084	18206	5	A	1.0	7	44	the
18228	18462	5	A	0.99997	8	45	key
18516	18826	5	A	0.99969	9	46	pieces
18858	18958	5	A	1.0	10	47	of
18964	19134	5	A	1.0	11	48	the
19172	19518	5	A	1.0	12	49	website
19604	19854	5	A	1.0	13	50	and
19892	20094	5	A	0.99996	14	51	ways
20132	20286	5	A	1.0	15	52	to
20308	21306	5	A	0.9905	16	53	participate.
21498	21806	6	A	1.0	1	54	The
21828	22110	6	A	0.99978	2	55	course
22180	22954	6	A	0.51648	3	56	homepage
23082	23594	6	A	0.63119	4	57	hosts
23642	23806	6	A	1.0	5	58	the
23828	24062	6	A	0.99993	6	59	key
24116	24910	6	A	0.99685	7	60	links
25210	25718	6	A	0.79	8	61	and
25804	26006	6	A	1.0	9	62	a
26028	26354	6	A	0.95666	10	63	written
26402	26710	6	A	0.99995	11	64	course
26780	27590	6	A	0.99921	12	65	overview.
27930	28246	7	A	0.99806	1	66	On
28268	28454	7	A	0.89	2	67	the
28492	28742	7	A	0.99983	3	68	course
28796	29314	7	A	0.89299	4	69	syllabus
29362	29960	7	A	0.99996	5	70	page
30330	30786	7	A	0.82608	6	71	there's
30818	30966	7	A	0.99	7	72	a
30988	31650	7	A	0.99957	8	73	table
31810	32230	7	A	0.98571	9	74	with
32300	32582	7	A	0.99999	10	75	each
32636	32914	7	A	0.92727	11	76	row
32962	33270	7	A	0.91259	12	77	being
33340	33622	7	A	1.0	13	78	one
33676	34226	7	A	0.56428	14	79	session.
34338	34614	8	A	0.99987	1	80	So
34652	34902	8	A	0.99999	2	81	here
34956	35078	8	A	1.0	3	82	you
35084	35206	8	A	0.99986	4	83	can
35228	35366	8	A	0.99998	5	84	see
35388	35574	8	A	1.0	6	85	the
35612	35954	8	A	0.99593	7	86	topic
36002	36166	8	A	1.0	8	87	and
36188	36326	8	A	1.0	9	88	the
36348	37042	8	A	0.52305	10	89	preparation
37186	37506	8	A	0.99997	11	90	for
37548	37706	8	A	0.9932	12	91	each
37728	37866	8	A	0.78	13	92	of
37888	38026	8	A	1.0	14	93	the
38048	38282	8	A	1.0	15	94	six
38336	39062	8	A	0.92493	16	95	lectures.
39206	39706	9	A	1.0	1	96	And
39808	40026	9	A	1.0	2	97	you
40048	40186	9	A	0.9999	3	98	can
40208	40442	9	A	0.99995	4	99	see
40496	41098	9	A	0.99997	5	100	information
41264	41690	9	A	0.97744	6	101	about
41760	41994	9	A	1.0	7	102	the
42032	42282	9	A	1.0	8	103	six
42336	42822	9	A	0.85353	9	104	discussion
42886	43302	9	A	0.99559	10	105	sections
43366	43594	9	A	0.9999	11	106	which
43632	43786	9	A	0.99493	12	107	will
43808	43994	9	A	0.99997	13	108	be
44032	44630	9	A	0.99979	14	109	following
44710	44954	9	A	1.0	15	110	each
44992	45414	9	A	0.74065	16	111	lecture
45462	45626	9	A	0.99999	17	112	by
45648	45930	9	A	0.60698	18	113	about
46000	46330	9	A	0.67	19	114	two
46400	47020	9	A	0.99999	20	115	weeks.
47630	48138	10	A	0.53951	1	116	Each
48224	48694	10	A	0.99997	2	117	lecture
48742	48954	10	A	0.93	3	118	and
48992	49686	10	A	0.76969	4	119	discussion,
49798	49978	10	A	1.0	5	120	you
49984	50154	10	A	0.87675	6	121	can
50192	50442	10	A	0.99895	7	122	click
50496	50714	10	A	0.99998	8	123	this
50752	51346	10	A	0.98978	9	124	blue
51478	52010	10	A	0.94707	10	125	icon
52090	52334	10	A	1.0	11	126	and
52372	52574	10	A	0.99999	12	127	go
52612	52986	10	A	0.99989	13	128	directly
53018	53166	10	A	1.0	14	129	to
53188	53326	10	A	1.0	15	130	the
53348	53918	10	A	0.83856	16	131	video
54084	54414	10	A	1.0	17	132	to
54452	54858	10	A	0.88648	18	133	rewatch
54874	55006	10	A	1.0	19	134	it
55028	55214	10	A	0.95587	20	135	or
55252	55454	10	A	0.99996	21	136	watch
55492	55646	10	A	1.0	22	137	it
55668	56190	10	A	0.93718	23	138	live.
56340	56846	11	A	0.99999	1	139	Or
56948	57166	11	A	1.0	2	140	you
57188	57326	11	A	0.99999	3	141	can
57348	57534	11	A	1.0	4	142	go
57572	57726	11	A	1.0	5	143	to
57748	57886	11	A	1.0	6	144	the
57908	58506	11	A	0.54897	7	145	playlist
58618	58894	11	A	1.0	8	146	to
58932	59134	11	A	0.99999	9	147	watch
59172	59422	11	A	0.51826	10	148	all
59476	59838	11	A	0.98224	11	149	videos
59924	60910	11	A	0.88131	12	150	sequentially.
61330	61694	12	A	0.9999	1	151	So
61732	61946	12	A	0.91614	2	152	that's
61978	62222	12	A	0.99	3	153	one
62276	62446	12	A	0.99999	4	154	way
62468	62606	12	A	1.0	5	155	that
62628	62718	12	A	1.0	6	156	you
62724	62894	12	A	0.99999	7	157	can
62932	63526	12	A	0.99998	8	158	participate
63578	63890	12	A	0.99963	9	159	is
63960	64386	12	A	0.99999	10	160	watching
64488	64898	12	A	0.99998	11	161	videos
64984	65426	12	A	0.90738	12	162	live
65528	65794	12	A	0.99998	13	163	or
65832	66446	12	A	0.61472	14	164	rewatching
66478	67060	12	A	0.99998	15	165	them.
67430	67746	13	A	0.99918	1	166	On
67768	67954	13	A	1.0	2	167	the
67992	68242	13	A	0.9999	3	168	Questions
68296	68514	13	A	0.79	4	169	and
68552	69006	13	A	0.99936	5	170	Answers
69038	69620	13	A	0.99998	6	171	page
70150	70606	13	A	0.99954	7	172	there's
70638	70738	13	A	1.0	8	173	a
70744	71010	13	A	0.50402	9	174	form
71080	71266	13	A	0.99179	10	175	that
71288	71426	13	A	0.98	11	176	you
71448	71586	13	A	0.99998	12	177	can
71608	72110	13	A	0.90384	13	178	submit.
72190	72386	14	A	0.99	1	179	You
72408	72546	14	A	0.99998	2	180	can
72568	72754	14	A	0.99999	3	181	say
72792	72994	14	A	1.0	4	182	what
73032	73234	14	A	0.99997	5	183	is
73272	73954	14	A	0.97348	6	184	time?
74152	74466	15	A	1.0	1	185	And
74488	74578	15	A	0.99999	2	186	if
74584	74754	15	A	0.99	3	187	you
74792	75086	15	A	0.99977	4	188	submit
75118	75314	15	A	0.99999	5	189	that
75352	75890	15	A	0.99993	6	190	question,
76040	76446	15	A	0.99823	7	191	we'll
76478	76674	15	A	0.99999	8	192	get
76712	76866	15	A	1.0	9	193	it
76888	77026	15	A	0.87145	10	194	on
77048	77234	15	A	1.0	11	195	the
77272	77438	15	A	1.0	12	196	back
77464	77798	15	A	0.66959	13	197	end
77884	78134	15	A	0.5	14	198	and
78172	78466	15	A	0.98593	15	199	Chris
78498	78994	15	A	0.98751	16	200	Fields
79042	79254	15	A	0.99971	17	201	will
79292	79542	15	A	0.99999	18	202	answer
79596	79766	15	A	1.0	19	203	the
79788	80214	15	A	0.99996	20	204	question,
80332	80566	15	A	1.0	21	205	and
80588	80774	15	A	0.98	22	206	then
80812	80966	15	A	1.0	23	207	the
80988	81318	15	A	0.99976	24	208	question
81404	81654	15	A	1.0	25	209	and
81692	82134	15	A	0.99087	26	210	answer
82252	82534	15	A	0.99998	27	211	will
82572	82726	15	A	0.99996	28	212	come
82748	82934	15	A	0.83153	29	213	up
82972	83126	15	A	1.0	30	214	to
83148	83286	15	A	1.0	31	215	the
83308	83686	15	A	0.99993	32	216	public
83788	84102	15	A	0.99999	33	217	front
84156	84758	15	A	0.97199	34	218	end
84924	85302	15	A	1.0	35	219	and
85356	85622	15	A	1.0	36	220	along
85676	85846	15	A	0.99999	37	221	with
85868	86006	15	A	1.0	38	222	the
86028	86626	15	A	0.5171	39	223	transcripts
86658	86806	15	A	1.0	40	224	of
86828	87062	15	A	0.85172	41	225	all
87116	87746	15	A	0.94697	42	226	sessions,
87858	88182	15	A	1.0	43	227	these
88236	88502	15	A	0.99999	44	228	questions
88556	88774	15	A	0.89	45	229	and
88812	89198	15	A	0.9953	46	230	answers
89234	89386	15	A	0.99996	47	231	will
89408	89546	15	A	0.9999	48	232	be
89568	89706	15	A	0.99726	49	233	part
89728	89866	15	A	1.0	50	234	of
89888	90074	15	A	0.85	51	235	the
90112	90758	15	A	0.62088	52	236	publication
90854	91066	15	A	0.98705	53	237	that
91088	91274	15	A	0.99762	54	238	we
91312	91862	15	A	0.89	55	239	prepare
91926	92058	15	A	1.0	56	240	at
92064	92186	15	A	1.0	57	241	the
92208	92346	15	A	0.9995	58	242	end
92368	92506	15	A	1.0	59	243	of
92528	92666	15	A	1.0	60	244	the
92688	93162	15	A	0.99976	61	245	course.
93296	93642	16	A	0.99927	1	246	So
93696	94058	16	A	0.99983	2	247	we
94144	94742	16	A	0.78372	3	248	heartily
94806	95478	16	A	0.95234	4	249	encourage
95574	95930	16	A	0.66162	5	250	all
96000	96378	16	A	0.99998	6	251	questions
96464	96714	16	A	1.0	7	252	and
96752	97350	16	A	0.99983	8	253	answers.
97430	97686	17	A	0.98975	1	254	It's
97718	97866	17	A	1.0	2	255	a
97888	98122	17	A	0.99998	3	256	really
98176	98490	17	A	0.99989	4	257	easy
98560	98746	17	A	1.0	5	258	and
98768	99194	17	A	0.99948	6	259	important
99312	99954	17	A	0.55133	7	260	anonymous
100022	100350	17	A	0.92714	8	261	way
100420	100606	17	A	0.9967	9	262	for
100628	100766	17	A	1.0	10	263	you
100788	100926	17	A	1.0	11	264	to
100948	101710	17	A	0.80831	12	265	contribute.
102050	102906	18	A	0.99817	1	266	Lastly,
103018	103246	18	A	1.0	2	267	you
103268	103406	18	A	0.99957	3	268	can
103428	103566	18	A	0.99978	4	269	go
103588	103822	18	A	1.0	5	270	to
103876	104282	18	A	0.98106	6	271	register
104346	104574	18	A	0.53	7	272	to
104612	105002	18	A	0.9994	8	273	join
105066	105754	18	A	0.66284	9	274	discussions.
105882	106222	19	A	0.99574	1	275	So
106276	106398	19	A	0.99978	2	276	if
106404	106526	19	A	0.93	3	277	you
106548	106734	19	A	0.99853	4	278	want
106772	106926	19	A	1.0	5	279	to
106948	107322	19	A	0.99956	6	280	join
107386	107662	19	A	0.99938	7	281	those
107716	108078	19	A	0.99903	8	282	live
108164	108970	19	A	0.99948	9	283	interactive
109050	109738	19	A	0.9893	10	284	discussion
109834	110094	19	A	0.95034	11	285	live
110132	110938	19	A	0.97666	12	286	streams,
111114	111502	19	A	0.99715	13	287	about
111556	111822	19	A	0.69	14	288	two
111876	112190	19	A	0.99989	15	289	weeks
112260	112542	19	A	0.99981	16	290	after
112596	112862	19	A	0.96291	17	291	each
112916	113546	19	A	0.99348	18	292	lecture,
113658	113886	19	A	1.0	19	293	you
113908	114094	19	A	0.99905	20	294	can
114132	114526	19	A	0.99985	21	295	complete
114628	114990	19	A	0.99967	22	296	this
115060	115726	19	A	0.98513	23	297	form
115908	116206	19	A	1.0	24	298	and
116228	116426	19	A	0.9297	25	299	we'll
116458	116606	19	A	0.99936	26	300	add
116628	116766	19	A	0.9	27	301	you
116788	116926	19	A	1.0	28	302	to
116948	117354	19	A	0.97095	29	303	calendar
117402	118074	19	A	0.97898	30	304	events.
118202	118880	20	A	0.96915	1	305	So
119730	120142	20	A	0.99981	2	306	thanks
120196	120510	20	A	0.99872	3	307	again
120580	120766	20	A	0.99992	4	308	for
120788	120926	20	A	1.0	5	309	your
120948	121278	20	A	0.90656	6	310	interest
121364	121518	20	A	0.99745	7	311	in
121524	121646	20	A	1.0	8	312	the
121668	122094	20	A	0.72317	9	313	course
122212	123258	20	A	0.36326	10	314	Physics'information
123354	124010	20	A	0.99943	11	315	Processing
124090	124334	20	A	0.95	12	316	and
124372	124526	20	A	0.99816	13	317	we
124548	124686	20	A	0.99995	14	318	hope
124708	124846	20	A	1.0	15	319	to
124868	124982	20	A	0.99798	16	320	see
124996	125174	20	A	0.54361	17	321	see
125212	125462	20	A	1.0	18	322	you
125516	125926	20	A	0.99863	19	323	either
126028	126342	20	A	0.99995	20	324	watching
126396	126614	20	A	0.93	21	325	and
126652	127106	20	A	0.77343	22	326	rewatching
127138	127286	20	A	1.0	23	327	the
127308	127878	20	A	0.99948	24	328	videos,
128044	128518	20	A	0.99965	25	329	asking
128604	128950	20	A	0.92812	26	330	questions
129020	129254	20	A	1.0	27	331	and
129292	129890	20	A	0.99835	28	332	answers
129970	130166	20	A	0.99	29	333	and
130188	130470	20	A	0.99427	30	334	maybe
130540	130870	20	A	0.99554	31	335	even
130940	131506	20	A	0.99465	32	336	registering
131538	131686	20	A	1.0	33	337	to
131708	131906	20	A	0.97912	34	338	join
131938	132086	20	A	1.0	35	339	the
132108	132706	20	A	0.73997	36	340	discussions.
132818	133142	21	A	0.9976	1	341	Thanks
133196	133318	21	A	0.99	2	342	and
133324	133446	21	A	0.99921	3	343	see
133468	133606	21	A	1.0	4	344	you
133628	134294	21	A	1.0	5	345	there.
