start	end	paragNum	speaker	confidence	startTime	wordCount	text
3540	20232	1	A	0.48	00:03	34	You. Hello and welcome, everyone, to the active inference institute. This is session one of the course physics as Information Processing with Chris Fields. First we'll have Andrea Guere and Chris Fields. Introduce themselves.
20366	51140	2	B	0.56	00:20	74	And then we'll carry on with the first lecture. Here. Check out the video description for a link to the course course overview website where you can ask questions that will be answered asynchronously register to participate in the discussions, which happen about two weeks after each of the six lecture sessions and just learn more about this area. So thank you both so much for joining into this adventure. We are starting now.
51290	62200	3	B	1.0	00:51	22	And first, please Aguirre Giray, introduce yourself. And then Chris introduction and lecture. Thank you. Hello. So I'll be the course assistant.
63180	76190	4	C	0.90021	01:03	36	I'm a postdoc in math, specializing in improbability, and I have a deep interest in the physics of information. And I've been familiar with Chris's papers for a while. So, yeah, just here to learn myself.
79460	108040	5	A	0.99837	01:19	43	Thank you, Andrew. And thank you, Daniel. I'm Chris Fields and I'll be presenting this course in six sessions and Aguirre will be organizing discussion sessions after each of those. And all of this is explained on the course website. So let's start.
109210	162102	6	A	1.0	01:49	99	This is a course on physics as information processing, and this first session will be historical perspective on the idea that physics is or is about information processing. And I'll just start with a few quotations that span the middle of the 20th century from Wittgenstein in 1920s saying the world is all that is the case. So defining the world in terms of facts, not objects. Landauer in the early 60s proclaiming that information is physical. And then John Archibald Wheeler, who in many ways is the grandfather of this era, recently stating it is it from Bit.
162236	203090	7	A	1.0	02:42	72	So things come from information, I E bitstrings. And if nothing else, this shows that formulations of this idea get pithier as the 20th century rolls on. But the history goes back farther clearly than the 20th century. But I'm only going to really talk about a piece of it and the timeline that I'll actually discuss today. The most relevant history of this idea goes back to the mid 19th century.
204330	230750	8	A	0.51	03:24	45	And the first specific thing I'll talk about is Clausia's definition of entropy. But with the beginning of the understanding of thermodynamics and the role of information in thermodynamics, you get this very interesting multidisciplinary progression of ideas that incorporates the beginning of quantum theory.
232850	286880	9	A	0.98	03:52	106	And the beginning of quantum theory can kind of be dated to the first Solve conference in 1928 and the famous debate between Bohr and Einstein over whether quantum theory is about knowledge, information or objects things. But it incorporates a lot of work in computer science and logic and mathematics. So, interestingly, computer science was Born effectively in the mid 30s with the work of Church and Turing, which very rapidly converged with the work in physics. So today we'll be talking about both computer science and physics. And then in the second half of the 20th century, this just exploded into a huge area.
288050	323260	10	A	1.0	04:48	62	And in consequence of that mid 20th century development, we're beginning to see a new idea about physics which is roughly encapsulated in quantum information theory. And the new idea is this. It's that what physics is actually about is information transfer across boundaries and the information we can represent. The information transfer like this. And this is a convention I'll use.
324030	393810	11	A	1.0	05:24	121	A boundary is always a blue ellipse. And the agents that are exchanging information across this boundary are conventionally called Alice and Bob, which is just a more polite way of saying A and B. And when you think about this picture, it becomes clear that what physics is really about is communication. And this is a wild redescription of the idea of what physics is compared to the ideas of Newton or LaPlace or even the 19th century ideas. And it's very different from the idea that's been preserved in 20th century physics in the lineage of Einstein and others who viewed classical physics as, in a sense, either as completely fundamental or as a fundamental adjunct to quantum theory.
394550	451060	12	A	1.0	06:34	120	So this way of thinking about physics is a very deeply quantum theoretic way of thinking about physics. And where we're going in this course today is really how did this all happen? It's the origin story. And then in the next session, I want to discuss quantum information theory explicitly and in particular, how quantum theory makes this conclusion that physics is about communication very simple and obvious, much more obvious than it is in classical physics where it takes work to formulate this idea. Then in the next session, we're going to talk about semantics and how observations become meaningful to the agents who make them and hence how actions become meaningful to the agents who make them.
452230	493854	13	A	1.0	07:32	95	Then in August, we'll talk about communication theory a little bit more explicitly and talk about how agents employ multiple communication channels when they're communicating. And this is obvious when you think of people communicating, they not only talk to each other, they look at the same things, they point to things, et cetera. So this is what I mean by multiple communication channels. Then in September, we'll leverage that discussion to talk about how spacetime actually emerges from communication. And this is one of the most important aspects, I think, of quantum information theory.
493982	553250	14	A	1.0	08:13	127	It provides us with a way of viewing spacetime as an emergent phenomenon, that communication is what is fundamental in some ontological sense, and the box in which it happens, spacetime is not. So the final session in October will talk about applications to biology via the free energy principle and future directions both in physics and biology and elsewhere. So it's going to be an interesting ride. I'm keeping formalism to a minimum because we're directing this toward the broad array of people who are interested in active inference and who are involved with the Active Inference Institute. And I would ask you to hold questions because we have a lot to get through in an hour for the interactive discussion and for the discussion forum.
554810	586990	15	A	0.99	09:14	71	So I hope I explain things well enough that all of the concepts will be understandable. If not, Wikipedia is actually a wonderful resource in this area for just definitions of terms. So if there's anything that just a term that is a trip up, try Wikipedia. It's probably a very good source for what these terms mean. So let's start our story, as I said, begins in the 19th century.
