start	end	paragNum	speaker	confidence	startTime	wordCount	text
3480	20872	1	A	0.86309	00:03	35	You. Hello and welcome, everyone. It's June 3, 2023. We're in the first discussion section for Physics as information processing course with Chris Fields. So welcome to all who are here on and off camera.
20936	60060	2	B	0.99995	00:20	81	Really exciting to see so many people joining for this participatory discussion section. So in this first interval, we're going to go to anyone who raises their hand, and it would be awesome to hear from everyone who would like to share what excites them about what they heard in the first lecture. How has their background and journey led to them joining? What are they hoping to learn and do in this course? So firsthand we'll get to go, maybe.
60130	88180	3	B	0.50526	01:00	56	Ander you can actually start first, just speaking as a normal participant. And then meanwhile, anyone is welcome to raise their hands. That sounds good. So I am a mathematician by training, but I've always been interested in the more physics side of things. And in particular, I followed Chris's work pretty closely since probably 2019.
91580	120928	4	A	0.71628	01:31	87	I'm just very interested in the whole ontology of quantum measurement, what it means. I feel like very often when it's taught in physics classes, it's hand waved away. And even though I myself subscribe to the philosophy of shut up and compute, sometimes not everything you need to do a little bit of philosophy, maybe, and this may be one of the things where you need to do it and you need to address it from first principles. Right? And I think Chris is doing that.
121014	133270	5	A	0.99315	02:01	31	So I'm just here to learn more. And yeah, that's basically it. Awesome. I'll just go from the top left because I'm not necessarily watching, like, what order, but Ross first.
135960	163580	6	A	0.97636	02:15	44	Hi. I'm interested in the kind of overlap between cognitive science and physics and seeing if there are any panpsychist implications of the observation that physical processes seem to follow the same kind of principle that we see applied to brains and cognitive systems.
166560	168480	7	B	0.99983	02:46	4	Awesome. Thank you, Abel.
171540	197480	8	D	0.53989	02:51	41	Hi. I'm avelinaka. I have mixed backgrounds, mostly physics and cognitive science. Right now, I could be qualified as a philosopher of physics and cognitive science. And I'm interested in basically formalizing participatorialism, the idea that observer participates in creating reality.
197820	217180	9	D	0.8	03:17	51	I did some work in formalizing that in the case of social norms and things like language. And I met a block based on my lack of knowledge of quantum physics and the mathematical tools that I used for that. So I'm here in a course to get those formal skills.
219300	221680	10	B	0.99954	03:39	5	Awesome. Thank you. Evel blue.
224660	233632	11	E	1.0	03:44	20	I think Alex was first. Okay, Alexi, go for it. Sorry. Hi, I'm Alexey. I'm a clinical psychologist in Maryland.
233696	252440	12	F	0.92234	03:53	44	In the States. I work with patients, do psychotherapy mostly. My interest came through Mark Solms, who is the creator and leader of neuropsychoanalysis, and he has been collaborating with Kristen on heart problem of consciousness, and he's now working on AI with emotions.
254620	280944	13	F	1.0	04:14	71	I blame him. I say it with respect and love that for introducing mathematics into our field, which was mostly devoid of mathematics. And people started looking at these partial differential equations and mark of blankets. So I wrote a paper about a possible extension of their model to include chaos theory and I just want to understand deeper concepts involved. I have some understanding of them, but perhaps not enough.
280982	298072	14	F	1.0	04:40	45	And I'm enjoying this course a great deal. I think Chris, among other things, is a fantastic teacher and he is able to express things very clearly and I have goosebumps. So I'm very grateful to everybody and thank you so much. Cool. Blue then.
298126	325292	15	B	0.85742	04:58	50	Francesco hi, everyone. I'm Blue Knight. I'm with the active inference institute. So I've been tracking this work of Chris's connecting quantum information and active inference for, I don't know, a couple of years now. Through that thread, I'm super interested actually in the aspect of spacetime arising from communication.
