start	end	sentNum	speaker	confidence	wordPosSent	wordPosDoc	text
4320	4870	1	A	0.57	1	1	You.
8040	8452	2	B	0.99992	1	2	Hello
8506	8724	2	B	0.77	2	3	and
8762	9060	2	B	1.0	3	4	welcome,
9130	9748	2	B	0.99998	4	5	everyone.
9914	10244	3	B	0.85684	1	6	It
10282	10532	3	B	0.99994	2	7	is
10586	11072	3	B	0.98	3	8	October
11136	11424	3	B	0.98	4	9	12,
11472	11796	3	B	0.91	5	10	2023,
11818	13812	3	B	0.88	6	11	and
13866	14036	3	B	1.0	7	12	we
14058	14244	3	B	0.99979	8	13	are
14282	14820	3	B	0.58757	9	14	in
14970	15284	3	B	1.0	10	15	the
15322	15572	3	B	1.0	11	16	final
15626	16352	3	B	0.97472	12	17	lecture,
16496	17216	3	B	0.58397	13	18	session
17328	17990	3	B	1.0	14	19	six
18440	19236	3	B	0.99992	15	20	in
19418	20096	3	B	0.839	16	21	Physics's
20128	20468	3	B	1.0	17	22	information
20554	21056	3	B	0.99996	18	23	processing
21088	21284	3	B	0.76	19	24	with
21322	21536	3	B	0.99979	20	25	Chris
21568	21968	3	B	0.74231	21	26	Fields.
21984	22212	4	B	0.99122	1	27	So,
22266	22960	4	B	0.99977	2	28	Chris,
23120	23396	4	B	0.99999	3	29	thank
23418	23556	4	B	0.83	4	30	you
23578	23764	4	B	0.62518	5	31	for
23802	24052	4	B	1.0	6	32	this
24106	24832	4	B	0.99996	7	33	journey.
24976	25504	5	B	0.99968	1	34	Exciting
25552	25716	5	B	1.0	2	35	to
25738	25924	5	B	0.99999	3	36	get
25962	26164	5	B	1.0	4	37	to
26202	26692	5	B	1.0	5	38	this
26826	27460	5	B	0.99998	6	39	final
27610	28192	5	B	0.83663	7	40	lecture,
28256	28532	5	B	0.99997	8	41	which
28586	28756	5	B	0.72226	9	42	will
28778	28988	5	B	0.99991	10	43	be
29034	29416	5	B	0.99952	11	44	followed
29448	29692	5	B	0.99964	12	45	only
29746	29964	5	B	0.99998	13	46	by
30002	30300	5	B	0.96	14	47	the
30370	30796	5	B	0.99908	15	48	last
30898	31752	5	B	0.93941	16	49	discussion
31896	32204	5	B	0.98028	17	50	for
32242	32444	5	B	1.0	18	51	this
32482	32636	5	B	0.99296	19	52	go
32658	32892	5	B	0.65117	20	53	around.
32946	33116	6	B	0.9991	1	54	So
33138	33336	6	B	0.99949	2	55	it's
33368	33612	6	B	0.99999	3	56	really
33666	34028	6	B	0.99992	4	57	awesome.
34114	34412	7	B	0.99	1	58	And
34466	34636	7	B	1.0	2	59	to
34658	34844	7	B	0.62	3	60	you
34882	35036	7	B	0.99998	4	61	for
35058	35292	7	B	1.0	5	62	this
35346	36060	7	B	0.99176	6	63	lecture.
38240	38556	8	A	0.99978	1	64	Thank
38578	38716	8	A	1.0	2	65	you,
38738	39192	8	A	0.99867	3	66	Daniel.
39256	39820	9	A	1.0	1	67	And
39970	40476	9	A	0.99995	2	68	welcome,
40578	40988	9	A	0.99998	3	69	everyone,
41074	41384	9	A	1.0	4	70	to
41442	42144	9	A	0.88	5	71	this
42342	42752	9	A	0.99987	6	72	last
42806	43244	9	A	0.99994	7	73	session
43292	43504	9	A	0.99999	8	74	that
43542	43756	9	A	0.61059	9	75	I'll
43788	43984	9	A	0.99824	10	76	be
44022	44610	9	A	0.99999	11	77	doing
45060	45424	9	A	1.0	12	78	with
45462	45616	9	A	0.84	13	79	a
45638	45968	9	A	1.0	14	80	focus
46054	46352	9	A	0.99996	15	81	on
46406	47200	9	A	0.99956	16	82	biology.
48660	49168	10	A	1.0	1	83	And
49254	49552	10	A	0.99999	2	84	just
49606	49968	10	A	1.0	3	85	to
50054	50592	10	A	1.0	4	86	give
50726	50976	10	A	1.0	5	87	a
50998	51276	10	A	0.95137	6	88	brief
51308	51936	10	A	0.99984	7	89	review.
52118	52464	11	A	1.0	1	90	As
52502	53200	11	A	0.99782	2	91	usual,
54040	54608	11	A	0.68825	3	92	we've
54704	55536	11	A	0.99996	4	93	focused
55648	55876	11	A	0.99995	5	94	in
55898	56132	11	A	0.78	6	95	this
56186	56548	11	A	0.73778	7	96	course
56634	56932	11	A	0.99999	8	97	on
56986	57584	11	A	0.9999	9	98	generic
57632	58064	11	A	0.95011	10	99	quantum
58112	58980	11	A	0.74893	11	100	systems,
59640	60004	11	A	0.99999	12	101	by
60042	60244	11	A	1.0	13	102	which
60282	60436	11	A	1.0	14	103	I
60458	60692	11	A	0.99994	15	104	mean
60746	61350	11	A	1.0	16	105	just
61800	62548	11	A	0.99998	17	106	any
62714	63312	11	A	0.99432	18	107	quantum
63376	63990	11	A	1.0	19	108	system
65240	65556	11	A	0.99999	20	109	that
65578	65812	11	A	0.57618	21	110	has
65866	66084	11	A	1.0	22	111	some
66122	66324	11	A	1.0	23	112	number
66362	66576	11	A	1.0	24	113	of
66618	66996	11	A	0.99996	25	114	degrees
67028	67176	11	A	1.0	26	115	of
67198	67960	11	A	0.96137	27	116	freedom.
68300	69000	12	A	1.0	1	117	And
69150	69512	12	A	1.0	2	118	we
69566	69928	12	A	0.99999	3	119	really
70014	70548	12	A	0.50274	4	120	haven't
70644	71240	12	A	1.0	5	121	made
71390	71800	12	A	0.99999	6	122	any
71870	72900	12	A	0.99844	7	123	assumptions
73060	73480	12	A	1.0	8	124	about
73550	73784	12	A	0.99999	9	125	these
73822	74760	12	A	0.71619	10	126	systems
75100	75512	12	A	1.0	11	127	other
75566	76216	12	A	0.71953	12	128	than
76398	76744	12	A	1.0	13	129	the
76782	77332	12	A	0.79295	14	130	assumption
77396	77768	12	A	1.0	15	131	that
77854	78344	12	A	0.99999	16	132	both
78462	79216	12	A	0.80329	17	133	interacting
79268	79912	12	A	0.99737	18	134	partners
79976	80252	12	A	0.99995	19	135	have
80306	80824	12	A	0.88834	20	136	sufficient
80872	81336	12	A	0.99992	21	137	degrees
81368	81516	12	A	1.0	22	138	of
81538	82300	12	A	0.51341	23	139	freedom
82800	83550	12	A	0.99999	24	140	that
84800	85116	12	A	0.99998	25	141	they
85138	85276	12	A	0.99996	26	142	can
85298	85484	12	A	0.86268	27	143	be
85522	86024	12	A	0.99999	28	144	considered
86072	86940	12	A	0.99985	29	145	separable.
87680	88092	13	A	0.99999	1	146	So
88146	88460	13	A	0.99997	2	147	their
88530	89032	13	A	0.99925	3	148	boundary
89096	89420	13	A	0.98407	4	149	is
89490	90012	13	A	1.0	5	150	small
90146	90444	13	A	1.0	6	151	with
90482	90904	13	A	0.57584	7	152	respect
90952	91164	13	A	0.78	8	153	to
91202	91416	13	A	1.0	9	154	the
91458	91760	13	A	0.99768	10	155	total
91830	92208	13	A	0.99273	11	156	size
92294	92544	13	A	1.0	12	157	of
92582	92784	13	A	1.0	13	158	each
92822	92928	13	A	1.0	14	159	of
92934	93344	13	A	1.0	15	160	the
93462	94204	13	A	0.99889	16	161	interacting
94252	95120	13	A	0.99964	17	162	systems.
95940	96352	14	A	1.0	1	163	And
96406	96576	14	A	1.0	2	164	I
96598	96736	14	A	0.99995	3	165	want
96758	96992	14	A	1.0	4	166	to
97046	97564	14	A	0.99991	5	167	emphasize
97612	97920	14	A	1.0	6	168	again
97990	98368	14	A	0.88142	7	169	that
98454	98656	14	A	1.0	8	170	the
98678	98956	14	A	0.9999	9	171	approach
98988	99276	14	A	0.99974	10	172	we've
99308	99552	14	A	1.0	11	173	taken
99606	99824	14	A	0.99998	12	174	is
99862	100256	14	A	0.99999	13	175	completely
100358	101212	14	A	0.99989	14	176	topological.
101276	101504	15	A	0.99998	1	177	So
101542	101696	15	A	1.0	2	178	we
101718	102092	15	A	0.99849	3	179	haven't
102156	102636	15	A	0.99996	4	180	assumed
102668	102960	15	A	0.94498	5	181	anything
103030	103408	15	A	0.6436	6	182	about
103494	104088	15	A	0.99473	7	183	embedding
104124	104372	15	A	0.7706	8	184	in
104426	105030	15	A	0.99998	9	185	space.
106840	107636	16	A	1.0	1	186	And
107818	108116	16	A	0.99999	2	187	as
108138	108464	16	A	0.99622	3	188	we've
108512	109200	16	A	0.99178	4	189	characterized
109280	109524	16	A	0.99997	5	190	these
109562	110160	16	A	0.9978	6	191	systems,
110240	110532	16	A	1.0	7	192	we
110586	111152	16	A	0.99642	8	193	focused
111216	111588	16	A	0.99998	9	194	really
111674	112116	16	A	1.0	10	195	on
112218	112580	16	A	1.0	11	196	two
112650	113270	16	A	0.99993	12	197	things.
115000	115750	17	A	1.0	1	198	One,
116380	116744	17	A	1.0	2	199	the
116782	117080	17	A	0.99998	3	200	amount
117150	117384	17	A	1.0	4	201	of
117422	118056	17	A	0.83871	5	202	information
118238	118584	17	A	0.98436	6	203	that
118622	118776	17	A	1.0	7	204	the
118798	119032	17	A	1.0	8	205	two
119086	119604	17	A	0.99955	9	206	systems
119652	119912	17	A	0.99996	10	207	can
119966	120760	17	A	0.9355	11	208	exchange.
121500	122056	18	A	0.99	1	209	And
122158	122424	18	A	0.99997	2	210	that
122462	122808	18	A	1.0	3	211	amount
122894	123192	18	A	1.0	4	212	is
123246	123876	18	A	0.99353	5	213	determined
123908	124104	18	A	1.0	6	214	by
124142	124392	18	A	1.0	7	215	the
124446	124760	18	A	0.99998	8	216	size
124830	125016	18	A	1.0	9	217	of
125038	125272	18	A	0.99989	10	218	their
125326	125956	18	A	0.95838	11	219	boundary.
126068	126404	19	A	0.66492	1	220	It's
126452	127044	19	A	0.99991	2	221	determined
127092	127304	19	A	1.0	3	222	by
127342	127592	19	A	1.0	4	223	this
127646	128056	19	A	0.99997	5	224	number,
128158	128810	19	A	0.91	6	225	n,
129260	129624	19	A	0.99998	7	226	which
129662	129816	19	A	0.99997	8	227	is
129838	129928	19	A	1.0	9	228	the
129934	130368	19	A	0.96975	10	229	Hilbert
130404	130700	19	A	0.96106	11	230	Space
130770	131224	19	A	0.65484	12	231	dimension
131272	131388	19	A	1.0	13	232	of
131394	131516	19	A	1.0	14	233	the
131538	132280	19	A	0.99849	15	234	boundary.
132440	132860	20	A	0.99	1	235	And
132930	133164	20	A	0.99998	2	236	as
133202	133592	20	A	0.73187	3	237	we've
133656	134056	20	A	0.99956	4	238	discussed
134088	134332	20	A	1.0	5	239	now
134386	134556	20	A	0.99757	6	240	in
134578	134856	20	A	0.99999	7	241	several
134888	135036	20	A	1.0	8	242	of
135058	135196	20	A	1.0	9	243	the
135218	135976	20	A	0.62368	10	244	sessions,
136168	136476	20	A	1.0	11	245	we
136498	136684	20	A	0.99983	12	246	can
136722	136876	20	A	0.99998	13	247	think
136898	137036	20	A	1.0	14	248	of
137058	137244	20	A	1.0	15	249	this
137282	137752	20	A	0.99708	16	250	boundary
137816	138044	20	A	0.9999	17	251	as
138082	138236	20	A	1.0	18	252	a
138258	138584	20	A	0.9999	19	253	collection
138632	138892	20	A	1.0	20	254	of
138946	139164	20	A	0.59	21	255	N
139202	140136	20	A	0.97053	22	256	qubits
140328	140744	20	A	0.96718	23	257	via
140792	141148	20	A	0.81854	24	258	which
141234	141496	20	A	1.0	25	259	the
141538	141744	20	A	1.0	26	260	two
141782	142236	20	A	0.99995	27	261	systems,
142268	142464	20	A	0.53	28	262	A
142502	142704	20	A	0.75	29	263	and
142742	142992	20	A	1.0	30	264	B,
143046	144000	20	A	0.85667	31	265	communicate.
145140	145456	21	A	1.0	1	266	The
145478	146050	21	A	0.99994	2	267	other
148180	148652	21	A	0.99997	3	268	feature
148716	148848	21	A	1.0	4	269	of
148854	149024	21	A	0.99	5	270	the
149062	149564	21	A	0.98156	6	271	interaction
149612	149776	21	A	0.99998	7	272	on
149798	149984	21	A	0.99995	8	273	which
150022	150272	21	A	1.0	9	274	we
150326	151200	21	A	0.99148	10	275	focused
152340	152992	21	A	0.99994	11	276	is
153126	153616	21	A	1.0	12	277	the
153718	154312	21	A	0.84726	13	278	reference
154396	155168	21	A	0.98685	14	279	frames
155344	155636	21	A	0.99997	15	280	that
155658	155892	21	A	0.99988	16	281	are
155946	156596	21	A	0.98583	17	282	used
156778	157124	21	A	1.0	18	283	by
157162	157316	21	A	1.0	19	284	the
157338	157572	21	A	1.0	20	285	two
157626	158576	21	A	0.68231	21	286	systems
158768	159172	21	A	1.0	22	287	to
159226	159712	21	A	0.98805	23	288	interact
159776	160004	21	A	1.0	24	289	with
160042	160244	21	A	1.0	25	290	this
160282	160436	21	A	0.99999	26	291	set
160458	160596	21	A	1.0	27	292	of
160618	161200	21	A	0.91554	28	293	qubits.
161280	161476	22	A	1.0	1	294	And
161498	161696	22	A	0.99958	2	295	it's
161728	162020	22	A	0.63618	3	296	these
162090	162544	22	A	0.99996	4	297	reference
162592	163088	22	A	0.9999	5	298	frames
163184	163636	22	A	0.70649	6	299	that
163738	164580	22	A	0.99967	7	300	assign
165160	165524	22	A	1.0	8	301	the
165562	166052	22	A	0.89824	9	302	information
166186	166544	22	A	0.99999	10	303	that
166602	167012	22	A	0.99926	11	304	flows
167076	167400	22	A	1.0	12	305	between
167470	167704	22	A	0.69	13	306	A
167742	167944	22	A	1.0	14	307	and
167982	168570	22	A	1.0	15	308	B,
169580	170340	22	A	0.97536	16	309	meaning
170420	170760	22	A	0.99999	17	310	or
170830	171364	22	A	0.9999	18	311	Functional
171412	172420	22	A	0.86591	19	312	significance
172580	173048	22	A	0.99996	20	313	or
173134	174120	22	A	0.83482	21	314	actionability,
174780	175288	22	A	0.99999	22	315	or
175374	175768	22	A	0.97399	23	316	however
175854	176152	22	A	0.58	24	317	you
176206	176472	22	A	1.0	25	318	want
176526	177130	22	A	1.0	26	319	to
178880	179340	22	A	0.99331	27	320	refer
179410	180030	22	A	1.0	28	321	to
180400	180764	22	A	1.0	29	322	the
180802	181244	22	A	0.57813	30	323	idea
181362	182030	22	A	1.0	31	324	that
182560	182924	22	A	0.99998	32	325	when
182962	183116	22	A	1.0	33	326	a
183138	183468	22	A	1.0	34	327	system
183554	183852	22	A	0.99997	35	328	gets
183906	184124	22	A	0.99311	36	329	some
184162	184748	22	A	0.91292	37	330	information,
184914	185292	22	A	0.9999	38	331	it
185346	185660	22	A	1.0	39	332	does
185730	186108	22	A	0.99999	40	333	something
186194	186712	22	A	0.99999	41	334	useful
