start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
560	1110	A	0.47	1	1	1	You.
3000	3412	A	0.98682	1	2	2	Hello
3466	4070	A	0.99989	1	3	3	everyone.
4760	5216	A	0.62501	1	4	4	We're
5248	5444	A	0.66497	1	5	5	in
5482	5876	A	0.99947	1	6	6	our
5978	6292	A	1.0	1	7	7	first
6346	7104	A	0.96466	1	8	8	discussion
7232	7620	A	1.0	1	9	9	of
7690	8192	A	0.49737	1	10	10	chapter
8256	8870	A	1.0	1	11	11	seven
9320	9972	A	0.99912	1	12	12	in
10106	10704	A	0.79066	1	13	13	cohort
10752	11444	A	0.98	1	14	14	three.
11642	12390	A	1.0	1	15	15	So
13000	13424	A	0.86852	1	16	16	let's
13472	13684	A	0.99995	1	17	17	head
13722	13972	A	1.0	1	18	18	over
14026	14630	A	1.0	1	19	19	to
15240	15744	A	0.5244	1	20	20	chapter
15792	16390	A	0.93	1	21	21	seven
17000	17750	A	1.0	1	22	22	and
18200	18564	A	0.57205	1	23	23	we
18602	19044	A	0.82096	1	24	24	will
19162	19444	A	0.99975	1	25	25	come
19482	19684	A	1.0	1	26	26	to
19722	20068	A	1.0	1	27	27	the
20154	20790	A	0.99832	1	28	28	questions.
21960	22564	A	0.99866	1	29	29	But
22682	22976	A	0.96721	1	30	30	let's
23008	23252	A	0.56375	1	31	31	just
23306	23620	A	0.99633	1	32	32	start
23690	24356	A	1.0	1	33	33	with
24538	25244	A	0.99966	1	34	34	anyone
25402	26012	A	0.99999	1	35	35	who
26146	26492	A	0.99992	1	36	36	wants
26546	27150	A	0.77	1	37	37	to
27680	27996	A	0.90829	1	38	38	do
28018	28156	A	0.99	1	39	39	you
28178	28268	A	0.99967	1	40	40	want
28274	28396	A	1.0	1	41	41	to
28418	28652	A	0.99984	1	42	42	just
28706	28924	A	0.99998	1	43	43	give
28962	29116	A	1.0	1	44	44	a
29138	29710	A	0.99999	1	45	45	general
30480	31160	A	0.99977	1	46	46	comment
31240	31724	A	1.0	1	47	47	or
31842	32268	A	0.99992	1	48	48	any
32354	32856	A	0.99913	1	49	49	reflection
32888	33084	A	0.84	1	50	50	or
33122	33420	A	0.99873	1	51	51	thought
33490	33772	A	0.99996	1	52	52	on
33826	34430	A	1.0	1	53	53	seven
34880	35292	A	1.0	1	54	54	or
35346	35660	A	1.0	1	55	55	anything
35730	35964	A	0.9	1	56	56	up
36002	36156	A	1.0	1	57	57	to
36178	36700	A	0.99923	1	58	58	this
36850	37550	A	0.99	1	59	59	point?
43020	43700	A	0.72443	2	1	60	Ali
43780	43976	A	0.98	2	2	61	and
43998	44424	A	0.92	2	3	62	then
44542	44920	A	0.99926	2	4	63	anyone
44990	45610	A	0.99998	2	5	64	else?
49020	49432	B	0.92	3	1	65	Yes.
49486	50184	B	0.96	3	2	66	So
50382	50964	B	0.99975	3	3	67	chapter
51012	51272	B	1.0	3	4	68	seven
51326	51544	B	0.99863	3	5	69	is
51582	52216	B	0.99999	3	6	70	basically
52398	52744	B	1.0	3	7	71	the
52782	53284	B	0.99996	3	8	72	application
53422	54108	B	0.99	3	9	73	of
54274	54604	B	1.0	3	10	74	the
54642	55084	B	1.0	3	11	75	first
55202	55580	B	0.6	3	12	76	half
55650	55836	B	1.0	3	13	77	of
55858	56312	B	0.57032	3	14	78	chapter
56376	56748	B	0.99	3	15	79	four
56834	57036	B	0.99999	3	16	80	in
57058	57292	B	0.99986	3	17	81	terms
57346	57950	B	1.0	3	18	82	of
58880	59976	B	0.99587	3	19	83	modeling
60168	60808	B	0.80945	3	20	84	discrete
60824	61052	B	0.87817	3	21	85	time
61106	62140	B	0.98149	3	22	86	situations.
62800	63550	B	1.0	3	23	87	And
65680	66056	B	1.0	3	24	88	it
66098	66784	B	0.6405	3	25	89	goes
66982	67728	B	0.99999	3	26	90	through
67894	68176	B	0.9	3	27	91	a
68198	68432	B	0.99605	3	28	92	number
68486	68656	B	1.0	3	29	93	of
68678	68912	B	0.94904	3	30	94	case
68966	69840	B	0.80168	3	31	95	studies
70340	70608	B	0.99967	3	32	96	in
70614	70832	B	0.67816	3	33	97	order
70886	71104	B	0.82	3	34	98	to
71142	71488	B	0.99974	3	35	99	show
71574	72304	B	0.99534	3	36	100	how
72502	72816	B	1.0	3	37	101	the
72838	73452	B	0.99846	3	38	102	matrices
73516	74224	B	0.43	3	39	103	A-B-C
74262	74416	B	1.0	3	40	104	and
74438	74624	B	1.0	3	41	105	D
74662	74816	B	0.99989	3	42	106	can
74838	75024	B	0.99269	3	43	107	be
75062	75964	B	0.99558	3	44	108	constructed
76092	76336	B	1.0	3	45	109	in
76358	76924	B	0.57802	3	46	110	various
77052	78240	B	0.75072	3	47	111	situations
78680	79430	B	1.0	3	48	112	and
81160	81524	B	0.98	3	49	113	the
81562	82128	B	0.9873	3	50	114	challenges
82224	82870	B	1.0	3	51	115	or
83880	84436	B	0.99877	3	52	116	rather
84538	84756	B	1.0	3	53	117	the
84778	85856	B	0.97756	3	54	118	concerns
86048	86404	B	1.0	3	55	119	we
86442	86644	B	1.0	3	56	120	may
86682	87124	B	0.98	3	57	121	have
87242	87572	B	0.86237	3	58	122	when
87626	88224	B	0.94415	3	59	123	constructing
88272	88532	B	0.99997	3	60	124	such
88586	89568	B	0.99892	3	61	125	matrices
89744	90036	B	1.0	3	62	126	in
90058	90292	B	0.99998	3	63	127	order
90346	90912	B	0.6	3	64	128	to
91066	91336	B	1.0	3	65	129	have
91358	91496	B	0.99	3	66	130	a
91518	92292	B	0.84916	3	67	131	viable
92436	92996	B	0.85735	3	68	132	discrete
93028	93320	B	0.8065	3	69	133	time
93390	94010	B	0.99992	3	70	134	model
94620	95224	B	1.0	3	71	135	for
95342	95672	B	1.0	3	72	136	each
95726	96330	B	0.99999	3	73	137	situation.
97180	97930	B	0.56	3	74	138	So,
98700	99112	B	0.9093	3	75	139	yeah,
99166	99668	B	0.55781	3	76	140	that's
99764	100410	B	0.99999	3	77	141	basically
101100	101464	B	1.0	3	78	142	the
101502	101876	B	0.67145	3	79	143	premise
101908	102392	B	1.0	3	80	144	of
102526	103296	B	0.99975	3	81	145	chapter
103428	104110	B	0.37	3	82	146	seven.
106560	107212	A	0.99895	4	1	147	Awesome,
107346	107644	A	0.99996	4	2	148	thank
107682	108220	A	1.0	4	3	149	you.
108370	108904	A	0.78202	4	4	150	Totally
108952	109644	A	0.99969	4	5	151	agree.
109842	110204	A	0.99995	4	6	152	Just
110242	110444	A	0.99999	4	7	153	like
110482	110824	A	0.98947	4	8	154	chapters
110872	111084	A	0.76	4	9	155	two
111122	111276	A	1.0	4	10	156	and
111298	111484	A	1.0	4	11	157	three
111522	111724	A	1.0	4	12	158	with
111762	111916	A	0.99958	4	13	159	low
111938	112172	A	0.5441	4	14	160	road
112226	112348	A	0.99	4	15	161	and
112354	112428	A	0.98	4	16	162	the
112434	112604	A	0.99976	4	17	163	high
112642	113036	A	0.9938	4	18	164	road,
113138	113368	A	0.59982	4	19	165	we're
113384	113516	A	0.96286	4	20	166	kind
113538	113628	A	1.0	4	21	167	of
113634	113804	A	0.58661	4	22	168	like
113842	113996	A	0.87	4	23	169	a
114018	114776	A	0.98747	4	24	170	pair.
114968	115592	A	0.98613	4	25	171	Chapters
115656	115932	A	1.0	4	26	172	seven
115986	116204	A	0.67	4	27	173	and
116242	116540	A	0.99	4	28	174	eight
116610	116796	A	0.99998	4	29	175	are
116818	116920	A	0.99998	4	30	176	kind
116930	117008	A	1.0	4	31	177	of
117014	117184	A	0.93913	4	32	178	like
117222	117328	A	1.0	4	33	179	a
117334	117932	A	0.7219	4	34	180	pair
118076	118432	A	0.99999	4	35	181	because
118486	118800	A	0.83	4	36	182	seven
118870	119056	A	0.99998	4	37	183	is
119078	119168	A	0.97523	4	38	184	going
119174	119248	A	1.0	4	39	185	to
119254	119376	A	0.99999	4	40	186	go
119398	119632	A	0.99994	4	41	187	into
119686	120156	A	0.99966	4	42	188	discrete
120188	120624	A	0.99989	4	43	189	time
120742	121740	A	0.99906	4	44	190	modeling.
121900	122444	A	0.99996	4	45	191	Chapter
