docLabel	start	end	count	rank	text
mph001-1	855874	856744	1	0.06	free energy principle
mph001-1	1550964	1552154	2	0.06	free energy principle
mph001-1	1618328	1619246	3	0.06	free energy principle
mph001-1	1902928	1904130	4	0.06	free energy principle
mph001-1	1961428	1962634	5	0.06	free energy principle
mph001-1	2041744	2042614	6	0.06	free energy principle
mph001-1	2160468	2161482	7	0.06	free energy principle
mph001-1	2380588	2381890	8	0.06	free energy principle
mph001-1	2398964	2399834	9	0.06	free energy principle
mph001-1	2433048	2434094	10	0.06	free energy principle
mph001-1	3273064	3274062	11	0.06	free energy principle
mph001-1	3435452	3436546	12	0.06	free energy principle
mph001-1	3459258	3460330	13	0.06	free energy principle
mph001-1	3472088	3472974	14	0.06	free energy principle
mph001-1	3526508	3527394	15	0.06	free energy principle
mph001-1	3624908	3625842	16	0.06	free energy principle
mph001-1	2127032	2128660	1	0.06	actual machine learning model
mph001-1	855874	856332	1	0.05	free energy
mph001-1	1450676	1451230	2	0.05	free energy
mph001-1	1550964	1551566	3	0.05	free energy
mph001-1	1618328	1618802	4	0.05	free energy
mph001-1	1622968	1623410	5	0.05	free energy
mph001-1	1801748	1802302	6	0.05	free energy
mph001-1	1835500	1836042	7	0.05	free energy
mph001-1	1902928	1903450	8	0.05	free energy
mph001-1	1961428	1961870	9	0.05	free energy
mph001-1	2041744	2042202	10	0.05	free energy
mph001-1	2160468	2160942	11	0.05	free energy
mph001-1	2380588	2381062	12	0.05	free energy
mph001-1	2398964	2399422	13	0.05	free energy
mph001-1	2433048	2433570	14	0.05	free energy
mph001-1	2937494	2938042	15	0.05	free energy
mph001-1	3220680	3221074	16	0.05	free energy
mph001-1	3233324	3234006	17	0.05	free energy
mph001-1	3273064	3273522	18	0.05	free energy
mph001-1	3435452	3435942	19	0.05	free energy
mph001-1	3459258	3459742	20	0.05	free energy
mph001-1	3472088	3472482	21	0.05	free energy
mph001-1	3526508	3526982	22	0.05	free energy
mph001-1	3624908	3625382	23	0.05	free energy
mph001-1	631968	633568	1	0.05	neuromorphic systems
mph001-1	670102	671788	2	0.05	neuromorphic systems
mph001-1	687322	688656	3	0.05	neuromorphic systems
mph001-1	866082	867224	4	0.05	neuromorphic systems
mph001-1	38138	39664	1	0.05	neuromorphic computing
mph001-1	57458	58940	2	0.05	neuromorphic computing
mph001-1	63922	64984	3	0.05	neuromorphic computing
mph001-1	83610	84576	4	0.05	neuromorphic computing
mph001-1	158178	159176	5	0.05	neuromorphic computing
mph001-1	334538	335664	6	0.05	neuromorphic computing
mph001-1	500654	501684	7	0.05	neuromorphic computing
mph001-1	644078	645076	8	0.05	neuromorphic computing
mph001-1	732454	733504	9	0.05	neuromorphic computing
mph001-1	778508	779468	10	0.05	neuromorphic computing
mph001-1	939632	940646	11	0.05	neuromorphic computing
mph001-1	2180732	2181554	1	0.05	neuromorphic hardware
mph001-1	2966728	2967822	2	0.05	neuromorphic hardware
mph001-1	3720332	3721922	3	0.05	neuromorphic hardware
mph001-1	631466	633568	1	0.05	embodied neuromorphic systems
mph001-1	837850	840768	1	0.05	neuromorphic robotic systems
mph001-1	2182796	2184194	1	0.05	neuromorphic algorithms
mph001-1	2968168	2969810	2	0.05	neuromorphic algorithms
mph001-1	3011492	3013382	3	0.05	neuromorphic algorithms
mph001-1	623078	624044	1	0.05	Neuromorphic chips
mph001-1	3683542	3684454	2	0.05	Neuromorphic chips
mph001-1	353214	354516	1	0.05	neuromorphic architectures
mph001-1	785498	787060	2	0.05	neuromorphic architectures
mph001-1	525036	527084	1	0.05	several large scale neuromorphic computers
mph001-1	1088912	1089878	1	0.05	AI models
mph001-1	1104084	1104826	2	0.05	AI models
mph001-1	3265896	3267170	3	0.05	AI models
mph001-1	571606	572556	1	0.05	neuromorphic sensors
mph001-1	619852	621036	2	0.05	neuromorphic sensors
mph001-1	3557348	3558026	1	0.05	simpler models
