start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
3960	4510	A	0.62499	1	1	1	You.
6880	7340	B	0.95454	2	1	2	Hello,
7410	7980	B	0.84469	2	2	3	everybody.
8130	8830	B	0.98382	2	3	4	Welcome.
9200	9516	B	0.99999	2	4	5	It
9538	9772	B	0.99435	2	5	6	is
9826	10360	B	1.0	2	6	7	September
10440	11116	B	1.0	2	7	8	26,
11218	12860	B	0.99	2	8	9	2023.
13010	13276	B	0.99999	2	9	10	We
13298	13484	B	0.99252	2	10	11	are
13522	13868	B	0.99999	2	11	12	here
13954	14328	B	0.99928	2	12	13	kicking
14344	14572	B	0.99883	2	13	14	off
14626	14796	B	0.62	2	14	15	a
14818	15148	B	0.91	2	15	16	new
15234	15656	B	0.9998	2	16	17	stream
15688	16024	B	0.99759	2	17	18	series
16072	16236	B	0.96	2	18	19	at
16258	16396	B	1.0	2	19	20	the
16418	16728	B	0.99643	2	20	21	Active
16744	17144	B	0.79638	2	21	22	Inference
17192	17864	B	0.82708	2	22	23	Institute.
17992	18236	B	0.99998	2	23	24	This
18258	18396	B	0.89421	2	24	25	is
18418	18556	B	1.0	2	25	26	the
18578	18984	B	0.99979	2	26	27	morph.
19032	19704	B	0.95429	3	1	28	Stream
19832	21116	B	0.99	3	2	29	1.1.
21298	21836	B	0.77118	3	3	30	Today
21938	22204	B	0.94648	3	4	31	we
22242	22684	B	0.99967	3	5	32	have
22802	23304	B	0.99982	3	6	33	David
23352	23944	B	0.59219	3	7	34	Cappell
23992	24204	B	0.74	3	8	35	and
24242	24588	B	0.99982	3	9	36	also
24674	25310	B	0.99998	3	10	37	this
25680	26216	B	0.99971	3	11	38	section
26248	26444	B	0.9	3	12	39	and
26482	26824	B	0.91331	3	13	40	streams
26872	27544	B	0.8079	3	14	41	facilitated
27592	27900	B	0.99999	3	15	42	by
27970	28328	B	0.99957	3	16	43	Sarah
28344	28940	B	0.98029	3	17	44	Ham.
29480	29856	B	0.94898	3	18	45	We're
29888	30036	B	0.99993	3	19	46	going
30058	30244	B	1.0	3	20	47	to
30282	30580	B	0.99999	3	21	48	have
30650	31028	B	0.68	3	22	49	a
31114	32096	B	0.75157	3	23	50	overview,
32288	32692	B	1.0	3	24	51	first
32746	33216	B	0.99998	3	25	52	presented
33248	33684	B	1.0	3	26	53	by
33802	34624	B	0.98988	3	27	54	Sarah.
34752	35284	B	0.99935	3	28	55	Then
35402	36000	B	0.95026	3	29	56	David
36080	36372	B	0.91159	3	30	57	will
36426	36740	B	1.0	3	31	58	share
36810	37236	B	0.99996	3	32	59	some
37338	37796	B	0.99999	3	33	60	work
37898	38116	B	0.99999	3	34	61	on
38138	38896	B	0.80606	3	35	62	neuromorphic
38928	39664	B	0.99992	3	36	63	computing,
39792	40084	B	1.0	3	37	64	and
40122	40372	B	0.99986	3	38	65	then
40426	40608	B	0.99943	3	39	66	we'll
40624	40756	B	0.99996	3	40	67	have
40778	40964	B	0.99983	3	41	68	some
41002	41204	B	0.99993	3	42	69	time
41242	41444	B	1.0	3	43	70	to
41482	41924	B	0.99999	3	44	71	discuss.
42042	42420	B	0.99192	3	45	72	So
42490	42676	B	0.9999	3	46	73	thank
42698	42932	B	0.65923	3	47	74	you
42986	43252	B	1.0	3	48	75	both
43306	43572	B	0.99996	3	49	76	for
43626	44144	B	0.99477	3	50	77	joining
44192	44464	B	1.0	3	51	78	and
44522	45012	B	0.99692	3	52	79	Sarah,
45076	45304	B	1.0	3	53	80	to
45342	45496	B	0.99984	3	54	81	you
45518	45656	B	0.99999	3	55	82	for
45678	45768	B	1.0	3	56	83	the
45774	45992	B	1.0	3	57	84	first
46046	46676	B	0.89061	3	58	85	presentation
46788	47064	B	1.0	3	59	86	and
47102	47304	B	0.9999	3	60	87	also
47342	47496	B	1.0	3	61	88	to
47518	47876	B	0.99967	3	62	89	introduce
47908	48104	B	0.95869	3	63	90	yourself,
48142	48248	B	0.99332	3	64	91	if
48254	48436	B	0.34051	3	65	92	you'd
48468	49096	B	0.9985	3	66	93	like.
49278	49624	C	0.98493	4	1	94	Yes,
49662	49828	C	0.99926	4	2	95	that's
49844	49928	C	1.0	4	3	96	a
49934	50056	C	0.99928	4	4	97	good
50078	50312	C	0.9997	4	5	98	idea.
50366	50488	C	0.99995	4	6	99	Thank
50494	50664	C	0.50147	4	7	100	you
50702	50856	C	0.99996	4	8	101	very
50878	51064	C	0.9197	4	9	102	much,
51102	51908	C	0.97446	4	10	103	Daniel.
52084	52472	C	0.994	4	11	104	So
52526	52696	C	0.99992	4	12	105	my
52718	52856	C	0.9924	4	13	106	name
52878	53016	C	0.58721	4	14	107	is
53038	53636	C	0.85203	4	15	108	Sarah.
53748	54116	C	0.90995	4	16	109	I'm
54148	54248	C	1.0	4	17	110	a
54254	54964	C	0.99818	4	18	111	neuroscientist
55012	55476	C	0.66062	4	19	112	specializing
55508	56132	C	0.6458	4	20	113	intelligence,
56196	56484	C	0.99997	4	21	114	currently
56542	56764	C	0.99991	4	22	115	working
56802	56956	C	0.9998	4	23	116	in
56978	57068	C	0.98	4	24	117	the
57074	57244	C	0.99999	4	25	118	field
57282	57436	C	1.0	4	26	119	of
57458	58056	C	0.99601	4	27	120	neuromorphic
58088	58940	C	0.99913	4	28	121	computing
59520	59836	C	1.0	4	29	122	at
59858	60312	C	0.72547	4	30	123	Sheffield
60376	60696	C	0.62329	4	31	124	Hallam
60728	60828	C	0.99762	4	32	125	in
60834	60908	C	1.0	4	33	126	the
60914	61464	C	0.99865	4	34	127	UK.
61592	61884	C	0.98833	4	35	128	So
61922	62040	C	0.99913	4	36	129	I'm
62040	62156	C	0.50627	4	37	130	going
62178	62268	C	1.0	4	38	131	to
62274	62348	C	0.99998	4	39	132	give
62354	62476	C	0.99999	4	40	133	you
62498	62588	C	1.0	4	41	134	a
62594	62764	C	0.99995	4	42	135	high
62802	63052	C	0.99994	4	43	136	level
63106	63464	C	0.9787	4	44	137	overview
63512	63676	C	1.0	4	45	138	of
63698	63884	C	0.99998	4	46	139	what
63922	64536	C	0.98495	4	47	140	neuromorphic
64568	64984	C	0.99976	4	48	141	computing
65032	65484	C	0.99467	4	49	142	is
65602	65884	C	0.99996	4	50	143	before
65922	66124	C	0.99999	4	51	144	we
66162	66364	C	0.99965	4	52	145	hear
66402	66856	C	0.99718	4	53	146	David's
