key	relevance
Technology&Computing>ArtificialIntelligence	1.0
Technology&Computing>Robotics	0.317324697971344
Technology&Computing>Computing	0.20601680874824524
Technology&Computing	0.16013894975185394
Science>BiologicalSciences	0.1048249676823616
MedicalHealth>DiseasesAndConditions>BrainAndNervousSystemDisorders	0.09711591899394989
Technology&Computing>Computing>ComputerNetworking	0.061613377183675766
Technology&Computing>Computing>Internet>InternetOfThings	0.058974623680114746
Technology&Computing>ConsumerElectronics>WearableTechnology	0.04825593903660774
Science	0.044509563595056534
Technology&Computing>AugmentedReality	0.04283268004655838
Technology&Computing>Computing>ProgrammingLanguages	0.03101600892841816
Science>Physics	0.02978977933526039
Technology&Computing>VirtualReality	0.024192960932850838
Sports>ExtremeSports>Paintball	0.02398395724594593
Education>OnlineEducation	0.023096300661563873
Science>Genetics	0.021966490894556046
Technology&Computing>Computing>Internet>Email	0.01781986653804779
Education>EducationalAssessment	0.015157228335738182
Sports>Snooker/Pool/Billiards	0.014371571131050587
