start	end	paragNum	speaker	pconfid	wordPos	paragWordPos	paragFirstWordCount	paragLastWordCount
410	960	1	A	0.78767	1	1	1	1
7860	18844	2	B	0.98538	20	19	2	20
18972	48300	3	B	0.95611	94	74	21	94
49360	95512	4	B	0.59921	189	95	95	189
95576	135716	5	B	1.0	288	99	190	288
135828	154376	6	B	0.95	328	40	289	328
154408	178516	7	A	0.99908	393	65	329	393
178538	214050	8	A	0.35934	478	85	394	478
214420	253996	9	A	0.99999	564	86	479	564
254178	282200	10	B	1.0	625	61	565	625
287860	343272	11	A	0.72757	746	121	626	746
343436	381964	12	A	0.95108	815	69	747	815
382002	413012	13	A	1.0	905	90	816	905
413076	472440	14	A	0.99997	1026	121	906	1026
472780	491170	15	A	0.99996	1078	52	1027	1078
491620	551990	16	B	1.0	1197	119	1079	1197
552360	595152	17	A	0.97	1320	123	1198	1320
595206	651632	18	A	0.9998	1439	119	1321	1439
651776	714084	19	A	0.62333	1558	119	1440	1558
714212	744740	20	B	0.99999	1619	61	1559	1619
746920	778236	21	A	0.9003	1694	75	1620	1694
778418	811130	22	A	0.99886	1762	68	1695	1762
813740	852740	23	B	0.99856	1851	89	1763	1851
853640	883440	24	B	1.0	1918	67	1852	1918
887380	979896	25	A	0.5467	2074	156	1919	2074
980088	1016330	26	A	1.0	2159	85	2075	2159
1016780	1064612	27	B	0.5589	2265	106	2160	2265
1064676	1113652	28	B	0.99987	2352	87	2266	2352
1113796	1135650	29	B	1.0	2399	47	2353	2399
1137780	1186690	30	A	0.86707	2519	120	2400	2519
1187460	1206550	31	A	0.99999	2579	60	2520	2579
1209180	1237068	32	B	0.99995	2637	58	2580	2637
1237164	1275608	33	B	0.69207	2721	84	2638	2721
1275784	1299140	34	B	0.99999	2769	48	2722	2769
1302280	1322510	35	A	0.71629	2804	35	2770	2804
1325360	1392000	36	A	0.76907	2936	132	2805	2936
1394680	1401030	37	B	0.90531	2947	11	2937	2947
1404520	1433644	38	B	0.98758	3017	70	2948	3017
1433682	1487250	39	A	1.0	3114	97	3018	3114
1489940	1556180	40	B	0.45963	3249	135	3115	3249
1557020	1599476	41	B	1.0	3354	105	3250	3354
1599578	1615880	42	A	0.99997	3407	53	3355	3407
