"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;08;02","00;00;39;12","Hello and welcome everyone to act in five live stream number 31.1. Yes, we are live so today it's October 19th 2021 and we're going to be having a discussion on the paper non equilibrium thermodynamics and the free energy principle in biology. So welcome to the Active Inference Lab everyone. We are a participatory online lab that is communicating, learning and practicing applied active inference."
"Unknown","00;00;39;25","00;01;01;20","You can find us at the links here on this page. This is a recorded and an archived live stream. So please provide us with feedback so that we can improve our work. All backgrounds and perspectives are welcome here and we'll be following good video etiquette for lectures. At this short link, you can see the past and upcoming live streams."
"Unknown","00;01;01;24","00;01;23;04","Here we are at the end of October 2021 in paper number 31 and today we're going to be having an awesome group discussion and then next week we hope to have one or both of the authors join us. So we'll be taking a lot of notes today and bringing up good things to talk with them on. And all of these are participatory live streams."
"Unknown","00;01;23;04","00;01;51;27","So if you want to join or if you want to co-organized with us, just let us know. Today in 31.1, we're just going to be learning and discussing this paper of Palacios and Colombo, and we're just putting out some perspective, giving some affordances for others to join in and hopefully learning along the way. So we have a few questions that Blue and others have prepared."
"Unknown","00;01;52;13","00;02;26;13","Maxwell also prepared some notes to talk about, and we're just pretty much going to look through the questions that we have already written up. We'll add more. Anyone in the YouTube live chat who wants to ask a question? They're more than welcome to do so, and we'll just hop around wherever we need to go. We'll start off with the introductions, so we'll just say hi and maybe something that we liked about the paper or something that stuck with us or something that brought us to this conversation."
"Unknown","00;02;26;19","00;02;55;19","So I'm Daniel. I'm a researcher in California, and I think something I'm excited about today maybe would be to look at this intersection of biology and thermodynamics and talk a little bit about the different ways we can approach that intersection. This paper has some formalisms, but not all the formalisms. There weren't figures, but there's so many graphical intuitions related to free energy landscapes and some other pieces."
"Unknown","00;02;55;19","00;03;24;27","So it just kind of cool to think about what are the different ways that we come to learn about the intersections of these cool ideas. And I'll pass to Steven. Hello. Yes, Stephen, I'm in Toronto in Canada. Pleased to be here again. And I'm interested in this paper, the general topic of Ergot. This city comes up and I'm interested to see I often see these papers which have sort of free energy principal focus rather than say active inference focus."
"Unknown","00;03;24;28","00;03;59;01","So just to see how in that when that tree gets shaken, how that helps or hinders the sort of more process theory work, which is probably closer to where I'm interested in. But this is all very interesting. Thanks. I'll pass it over to Maxwell and Maxwell Ramstad. I'm the CEO of Nested Mines Network and active in Friends I start up and I am a fellow at the Welcome Center for Human Neuroimaging UCL in London."
"Unknown","00;04;01;02","00;04;41;17","I'm looking forward to discussing this paper. I think there's a lot to disagree with and I'll try to be collegial in my criticism. Beautiful. What more could we ask for? Let's start with the big question and of course other of you if you have a different take or there's other big questions. But this big question, which is in this paper as well as the broader literature, what fundamental ideas from physics are utilized in free energy principle and active inference?"
"Unknown","00;04;41;17","00;05;05;22","And how and just what are the implications or tradeoffs associated with the use of this idea? Does it lend credibility to a theory to be grounded in physics? What does it mean to a theory for it to be grounded in a certain physical idea? Does it constrain does it prevent us from making the kinds of conclusions that we might want to draw about biological systems?"
