"Start Time","End Time","Transcript"
"00;00;28;12","00;00;28;18","Hello,"
"00;00;28;18","00;00;29;12","everyone."
"00;00;29;12","00;00;29;19","This"
"00;00;29;19","00;00;29;27","is"
"00;00;29;27","00;00;30;11","Active"
"00;00;30;11","00;00;30;24","Labs,"
"00;00;30;24","00;00;31;00","live"
"00;00;31;00","00;00;31;08","stream"
"00;00;31;08","00;00;31;16","number"
"00;00;31;16","00;00;34;28","40.2"
"00;00;34;28","00;00;35;10","on"
"00;00;35;10","00;00;36;10","March 24th."
"00;00;36;10","00;00;36;29","20,"
"00;00;36;29","00;00;38;01","22."
"00;00;38;26","00;00;39;04","Welcome"
"00;00;39;04","00;00;39;16","to the"
"00;00;39;16","00;00;39;25","acting"
"00;00;39;25","00;00;40;14","flap."
"00;00;40;23","00;00;41;00","We're"
"00;00;41;00","00;00;41;02","a"
"00;00;41;02","00;00;41;28","participatory"
"00;00;41;28","00;00;42;11","online"
"00;00;42;11","00;00;42;21","lab"
"00;00;42;21","00;00;43;01","that is"
"00;00;43;01","00;00;43;21","communicating"
"00;00;43;21","00;00;44;00","learning"
"00;00;44;00","00;00;44;03","and"
"00;00;44;03","00;00;44;24","practicing"
"00;00;44;24","00;00;45;06","applied"
"00;00;45;06","00;00;45;14","active"
"00;00;45;14","00;00;46;13","inference."
"00;00;46;27","00;00;47;03","This"
"00;00;47;03","00;00;47;17","is a"
"00;00;47;17","00;00;48;04","recorded"
"00;00;48;04","00;00;48;10","in an"
"00;00;48;10","00;00;48;24","archived"
"00;00;48;24","00;00;49;01","live"
"00;00;49;01","00;00;49;19","stream,"
"00;00;49;19","00;00;49;28","so"
"00;00;49;28","00;00;50;07","please"
"00;00;50;07","00;00;50;17","provide"
"00;00;50;17","00;00;50;21","us"
"00;00;50;21","00;00;51;08","with feedback"
"00;00;51;08","00;00;51;12","so"
"00;00;51;12","00;00;51;28","we can"
"00;00;51;28","00;00;52;09","improve"
"00;00;52;09","00;00;53;08","our work"
"00;00;53;13","00;00;53;19","here"
"00;00;53;19","00;00;53;26","about"
"00;00;53;26","00;00;54;00","your"
"00;00;54;00","00;00;55;04","course."
"00;00;55;15","00;00;55;21","All"
"00;00;55;21","00;00;56;10","backgrounds"
"00;00;56;10","00;00;56;17","and"
"00;00;56;17","00;00;57;06","perspectives"
"00;00;57;06","00;00;57;14","are"
"00;00;57;14","00;00;58;03","welcome."
"00;00;58;03","00;00;58;26","We may actually"
"00;00;58;26","00;00;59;01","have"
"00;00;59;01","00;00;59;04","to"
"00;00;59;04","00;00;59;11","change"
"00;00;59;11","00;00;59;16","this"
"00;00;59;16","00;00;59;22","to"
"00;00;59;22","00;00;59;28","all"
"00;00;59;28","00;01;00;11","cure"
"00;01;00;11","00;01;00;19","for"
"00;01;00;19","00;01;01;12","welcome"
"00;01;01;17","00;01;01;26","and"
"00;01;01;26","00;01;02;00","we'll"
"00;01;02;00","00;01;02;22","follow"
"00;01;02;22","00;01;03;01","video"
"00;01;03;01","00;01;03;13","etiquette"
"00;01;03;13","00;01;03;28","for"
"00;01;03;28","00;01;04;25","livestream."
"00;01;05;20","00;01;05;28","Check"
"00;01;05;28","00;01;06;07","out"
"00;01;06;07","00;01;06;18","active"
"00;01;06;18","00;01;07;06","inference"
"00;01;07;06","00;01;07;15","dot"
"00;01;07;15","00;01;08;02","org to"
"00;01;08;02","00;01;08;09","learn"
"00;01;08;09","00;01;08;17","more"
"00;01;08;17","00;01;08;29","about"
"00;01;08;29","00;01;09;09","the"
"00;01;09;09","00;01;10;00","activities"
"00;01;10;00","00;01;10;14","in"
"00;01;10;14","00;01;11;14","the lab."
"00;01;13;03","00;01;13;13","Today"
"00;01;13;13","00;01;13;23","in"
"00;01;13;23","00;01;15;07","40.2,"
"00;01;15;07","00;01;15;19","we are"
"00;01;15;19","00;01;16;13","continuing"
"00;01;16;13","00;01;16;24","to"
"00;01;16;24","00;01;17;06","learn"
"00;01;17;06","00;01;17;10","and"
"00;01;17;10","00;01;17;27","discuss"
"00;01;17;27","00;01;18;11","this"
"00;01;18;11","00;01;18;21","awesome"
"00;01;18;21","00;01;19;04","paper."
"00;01;19;04","00;01;19;14","A Free"
"00;01;19;14","00;01;19;24","Energy"
"00;01;19;24","00;01;20;09","Principle"
"00;01;20;09","00;01;20;20","for"
"00;01;20;20","00;01;21;03","generic"
"00;01;21;03","00;01;21;14","quantum"
"00;01;21;14","00;01;22;10","systems"
"00;01;22;10","00;01;23;05","by"
"00;01;23;29","00;01;24;12","Fields"
"00;01;24;12","00;01;24;20","first"
"00;01;24;20","00;01;24;24","in"
"00;01;24;24","00;01;25;07","Glazebrook"
"00;01;25;07","00;01;25;10","and"
"00;01;25;10","00;01;25;27","Levin."
"00;01;26;06","00;01;26;17","And"
"00;01;26;17","00;01;27;11","we're"
"00;01;27;19","00;01;27;24","really"
"00;01;27;24","00;01;28;09","appreciative"
"00;01;28;09","00;01;28;11","to"
"00;01;28;11","00;01;28;19","have"
"00;01;28;19","00;01;29;03","several"
"00;01;29;03","00;01;29;14","of the"
"00;01;29;14","00;01;29;27","authors"
"00;01;29;27","00;01;30;17","joining us"
"00;01;30;17","00;01;31;16","today"
"00;01;31;22","00;01;32;28","and"
"00;01;33;06","00;01;34;15","in this"
"00;01;34;15","00;01;35;07","data,"
"00;01;35;07","00;01;35;14","we're"
"00;01;35;14","00;01;35;22","just"
"00;01;35;22","00;01;36;01","going"
"00;01;36;01","00;01;36;11","to"
"00;01;36;11","00;01;36;21","have"
"00;01;36;21","00;01;37;16","introductions"
"00;01;37;16","00;01;37;24","and"
"00;01;37;24","00;01;38;03","then"
"00;01;38;03","00;01;38;16","jump"
"00;01;38;16","00;01;38;25","right"
"00;01;38;25","00;01;39;18","in to"
"00;01;39;18","00;01;40;06","several"
"00;01;40;06","00;01;40;16","of"
"00;01;40;16","00;01;41;22","the notes"
"00;01;41;22","00;01;41;26","that"
"00;01;41;26","00;01;41;29","we"
"00;01;41;29","00;01;42;07","left"
"00;01;42;07","00;01;42;12","for"
"00;01;42;12","00;01;43;05","ourself"
"00;01;43;05","00;01;43;13","from"
"00;01;43;13","00;01;44;13","last time"
"00;01;44;14","00;01;45;19","and"
"00;01;45;19","00;01;45;27","see"
"00;01;45;27","00;01;46;01","where"
"00;01;46;01","00;01;46;10","else"
"00;01;46;10","00;01;46;15","it"
"00;01;46;15","00;01;46;27","goes."
"00;01;46;27","00;01;47;04","And"
"00;01;47;04","00;01;47;14","anyone"
"00;01;47;14","00;01;47;22","can"
"00;01;47;22","00;01;47;29","write"
"00;01;47;29","00;01;48;00","a"
"00;01;48;00","00;01;48;12","comment"
"00;01;48;12","00;01;48;20","in the"
"00;01;48;20","00;01;48;27","live"
"00;01;48;27","00;01;49;19","chat"
"00;01;49;19","00;01;50;00","and"
"00;01;50;00","00;01;50;03","we'll"
"00;01;50;03","00;01;50;28","just"
"00;01;51;13","00;01;51;21","say"
"00;01;51;21","00;01;52;00","hello"
"00;01;52;00","00;01;52;27","again,"
"00;01;53;07","00;01;53;25","pick up"
"00;01;53;25","00;01;54;03","with"
"00;01;54;03","00;01;54;22","some"
"00;01;54;22","00;01;55;18","threads"
"00;01;55;18","00;01;55;23","that"
"00;01;55;23","00;01;56;03","were"
"00;01;56;03","00;01;56;14","left"
"00;01;56;14","00;01;57;05","unspooled"
"00;01;57;05","00;01;57;20","in the dot"
"00;01;57;20","00;01;58;12","one"
"00;01;58;12","00;01;58;22","and"
"00;01;58;22","00;01;58;28","see"
"00;01;58;28","00;01;59;02","where"
"00;01;59;02","00;01;59;14","we get"
"00;01;59;14","00;01;59;20","in"
"00;01;59;20","00;02;00;03","the dot"
"00;02;00;03","00;02;00;11","two"
"00;02;00;11","00;02;00;14","and"
"00;02;00;14","00;02;00;27","how we"
"00;02;00;27","00;02;01;11","continue"
"00;02;01;11","00;02;01;19","going"
"00;02;01;19","00;02;02;08","forward."
"00;02;02;18","00;02;03;23","So I'm"
"00;02;03;23","00;02;04;09","Daniel,"
"00;02;04;09","00;02;05;06","I'm a"
"00;02;05;06","00;02;05;23","researcher"
"00;02;05;23","00;02;05;27","in"
"00;02;05;27","00;02;07;03","California,"
"00;02;07;05","00;02;08;12","and I"
"00;02;08;12","00;02;08;23","will"
"00;02;08;23","00;02;09;05","pass"
"00;02;09;05","00;02;09;16","it"
"00;02;09;17","00;02;10;08","to"
"00;02;10;08","00;02;10;18","Dean"
"00;02;17;05","00;02;17;17","Morning."
"00;02;17;17","00;02;17;20","My"
"00;02;17;20","00;02;17;29","name's"
"00;02;17;29","00;02;18;08","Dean."
"00;02;18;08","00;02;18;28","I'm in"
"00;02;18;28","00;02;19;16","Calgary"
"00;02;19;16","00;02;19;20","in"
"00;02;19;20","00;02;20;19","Canada."
"00;02;20;19","00;02;20;24","My"
"00;02;20;24","00;02;21;10","emphasis,"
"00;02;21;10","00;02;21;14","I"
"00;02;21;14","00;02;21;20","think,"
"00;02;21;20","00;02;21;29","is on"
"00;02;21;29","00;02;22;03","the"
"00;02;22;03","00;02;22;16","practice"
"00;02;22;16","00;02;22;22","part"
"00;02;22;22","00;02;22;26","of"
"00;02;22;26","00;02;23;07","active"
"00;02;23;07","00;02;23;23","inference"
"00;02;23;23","00;02;24;11","and"
"00;02;24;11","00;02;24;22","seeing"
"00;02;24;22","00;02;25;10","how"
"00;02;25;15","00;02;25;20","it"
"00;02;25;20","00;02;25;26","gets"
"00;02;25;26","00;02;26;08","applied"
"00;02;26;08","00;02;27;04","in in"
"00;02;27;04","00;02;27;13","different"
"00;02;27;13","00;02;27;27","contexts"
"00;02;27;27","00;02;27;28","of"
"00;02;27;28","00;02;29;13","situations."
"00;02;29;13","00;02;29;18","I'll"
"00;02;29;18","00;02;29;29","pass"
"00;02;29;29","00;02;30;25","it to"
"00;02;30;25","00;02;31;17","Blue"
"00;02;33;15","00;02;34;00","I am"
"00;02;34;00","00;02;34;10","a Blue"
"00;02;34;10","00;02;34;21","Knight."
"00;02;34;21","00;02;35;15","I'm an"
"00;02;35;15","00;02;36;05","independent"
"00;02;36;05","00;02;37;02","researcher"
"00;02;37;02","00;02;37;25","in New"
"00;02;37;25","00;02;38;14","Mexico,"
"00;02;38;14","00;02;39;00","and"
"00;02;39;00","00;02;40;14","I will"
"00;02;40;14","00;02;40;18","be"
"00;02;40;18","00;02;41;04","facilitating"
"00;02;41;04","00;02;41;07","the"
"00;02;41;07","00;02;41;20","discussion"
"00;02;41;20","00;02;42;14","today."
"00;02;42;14","00;02;42;21","But"
"00;02;42;21","00;02;42;28","let me"
"00;02;42;28","00;02;43;12","pass it"
"00;02;43;12","00;02;44;26","off to"
"00;02;44;26","00;02;45;15","Stephen"
"00;02;45;15","00;02;45;29","if"
"00;02;46;02","00;02;46;10","he's"
"00;02;46;10","00;02;46;15","still"
"00;02;46;15","00;02;46;21","here."
"00;02;46;21","00;02;47;00","Stephen,"
"00;02;47;00","00;02;47;18","I hear"
"00;02;50;24","00;02;51;09","your muted"
"00;02;51;09","00;02;52;04","Stephen"
"00;02;56;11","00;02;57;01","we still don't"
"00;02;57;01","00;02;57;06","hear"
"00;02;57;06","00;02;58;00","you."
"00;02;58;03","00;02;58;21","OK,"
"00;02;58;23","00;02;59;00","thanks,"
"00;02;59;00","00;02;59;05","Steve."
"00;02;59;05","00;02;59;10","We'll"
"00;02;59;15","00;02;59;29","continue"
"00;02;59;29","00;03;00;10","on"
"00;03;00;10","00;03;00;23","to"
"00;03;00;23","00;03;01;10","Dave"
"00;03;05;26","00;03;06;05","Dave"
"00;03;06;05","00;03;06;14","I don't"
"00;03;06;14","00;03;06;24","see"
"00;03;06;24","00;03;07;06","also"
"00;03;07;06","00;03;07;28","left."
"00;03;07;28","00;03;08;11","OK,"
"00;03;08;11","00;03;09;02","OK,"
"00;03;09;02","00;03;09;07","let's"
"00;03;09;07","00;03;09;19","continue"
"00;03;09;19","00;03;09;28","let's"
"00;03;10;02","00;03;11;08","go to"
"00;03;11;08","00;03;11;12","the"
"00;03;11;12","00;03;11;24","authors."
"00;03;11;24","00;03;12;12","We go"
"00;03;12;12","00;03;13;01","so"
"00;03;13;01","00;03;13;12","let's"
"00;03;13;12","00;03;13;23","pass"
"00;03;13;23","00;03;14;16","it to"
"00;03;14;16","00;03;14;27","Mike"
"00;03;14;27","00;03;15;10","first"
"00;03;15;10","00;03;15;20","since"
"00;03;15;20","00;03;15;27","we have"
"00;03;15;27","00;03;16;06","audio"
"00;03;16;06","00;03;16;11","this"
"00;03;16;11","00;03;16;29","time."
"00;03;21;06","00;03;21;13","Yes."
"00;03;21;13","00;03;21;25","Hi,"
"00;03;22;03","00;03;22;11","yeah,"
"00;03;22;11","00;03;22;26","this is"
"00;03;22;26","00;03;23;02","Mike"
"00;03;23;02","00;03;23;18","Levin."
"00;03;24;20","00;03;25;06","I"
"00;03;25;06","00;03;25;11","do"
"00;03;25;11","00;03;25;25","biology"
"00;03;25;25","00;03;25;28","at"
"00;03;25;28","00;03;26;15","Tufts"
"00;03;26;15","00;03;26;24","trying"
"00;03;26;24","00;03;27;10","to"
"00;03;27;15","00;03;28;05","understand"
"00;03;28;05","00;03;28;27","what"
"00;03;28;27","00;03;29;04","what"
"00;03;29;04","00;03;29;14","living"
"00;03;29;14","00;03;29;26","systems"
"00;03;29;26","00;03;29;28","are"
"00;03;29;28","00;03;30;07","doing"
"00;03;30;07","00;03;30;15","at all"
"00;03;30;15","00;03;30;29","scales"
"00;03;30;29","00;03;31;03","and"
"00;03;31;03","00;03;31;19","how"
"00;03;31;29","00;03;32;25","intelligence"
"00;03;32;25","00;03;33;12","manifests"
