start	end	relevance	label
250	37080	0.13252262771129608	BusinessAndFinance>Economy>InterestRates
250	37080	0.0225454680621624	EventsAndAttractions>PoliticalEvent
250	37080	0.009694737382233143	NewsAndPolitics>Politics>PoliticalIssues
250	37080	0.009438799694180489	NewsAndPolitics>Politics
250	37080	0.004001480992883444	BusinessAndFinance>Economy>JobMarket
250	37080	0.0037071332335472107	PersonalFinance>PersonalInvesting>Options
250	37080	0.002242286456748843	PersonalFinance>FinancialAssistance>GovernmentSupportAndWelfare
250	37080	0.0019562067463994026	BusinessAndFinance>Economy>Commodities
250	37080	0.0017026349669322371	PersonalFinance>PersonalInvesting
250	37080	0.0013460417976602912	BusinessAndFinance>Economy>GasolinePrices
37470	64874	0.055841729044914246	BusinessAndFinance>Economy>InterestRates
37470	64874	0.008302721194922924	NewsAndPolitics>Politics>Elections
37470	64874	0.005174258723855019	PersonalFinance>RetirementPlanning
37470	64874	0.0040257880464196205	BusinessAndFinance>Economy>FinancialReform
37470	64874	0.0027612647973001003	BusinessAndFinance>Economy>FinancialCrisis
37470	64874	0.001891978201456368	PersonalFinance
37470	64874	0.001306457445025444	PersonalFinance>PersonalDebt
37470	64874	0.0008711017435416579	PersonalFinance>FinancialAssistance>GovernmentSupportAndWelfare
37470	64874	0.0007481637294404209	Automotive>AutoType>GreenVehicles
37470	64874	0.0006227467092685401	PersonalFinance>PersonalInvesting>Options
64922	92918	0.01751454547047615	EventsAndAttractions>PoliticalEvent
64922	92918	0.012628254480659962	VideoGaming>VideoGameGenres>SimulationVideoGames
64922	92918	0.008418580517172813	NewsAndPolitics>Politics>PoliticalIssues
64922	92918	0.008295167237520218	NewsAndPolitics>Politics
64922	92918	0.005485928151756525	BusinessAndFinance>Economy>InterestRates
64922	92918	0.00284421443939209	PersonalFinance>PersonalInvesting>Options
64922	92918	0.0010048762196674943	Technology&Computing>ArtificialIntelligence
64922	92918	0.0005840066587552428	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
64922	92918	0.0005732558784075081	BusinessAndFinance>Business>Sales
64922	92918	0.0004966387059539557	BusinessAndFinance>Economy>Commodities
93014	130694	0.05483284592628479	EventsAndAttractions>PoliticalEvent
93014	130694	0.025614209473133087	VideoGaming>VideoGameGenres>SimulationVideoGames
93014	130694	0.017084989696741104	NewsAndPolitics>Politics
93014	130694	0.0101212402805686	NewsAndPolitics>Politics>PoliticalIssues
93014	130694	0.008033180609345436	BusinessAndFinance>Economy>InterestRates
93014	130694	0.007206522393971682	PersonalFinance>PersonalInvesting>Options
93014	130694	0.0017874430632218719	PersonalFinance>PersonalInvesting
93014	130694	0.0012837009271606803	Technology&Computing>ArtificialIntelligence
93014	130694	0.000944747356697917	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
93014	130694	0.0008805440738797188	BusinessAndFinance>Economy>Commodities
130732	162906	0.04656285047531128	EventsAndAttractions>PoliticalEvent
130732	162906	0.02217750996351242	NewsAndPolitics>Politics>PoliticalIssues
130732	162906	0.013320420868694782	NewsAndPolitics>Politics
130732	162906	0.007724931463599205	BusinessAndFinance>Economy>InterestRates
130732	162906	0.006497540511190891	PersonalFinance>PersonalInvesting
130732	162906	0.0034893269184976816	PersonalFinance>PersonalInvesting>Options
130732	162906	0.002836776664480567	NewsAndPolitics>Law
130732	162906	0.0026551936753094196	PersonalFinance>RetirementPlanning
130732	162906	0.0023720304016023874	NewsAndPolitics>Politics>Elections
130732	162906	0.001922178314998746	VideoGaming>VideoGameGenres>SimulationVideoGames
163018	203290	0.02048935554921627	VideoGaming>VideoGameGenres>SimulationVideoGames
163018	203290	0.0032358618918806314	BusinessAndFinance>Economy>InterestRates
163018	203290	0.0032025990076363087	Science>Physics
163018	203290	0.0006219986826181412	PersonalFinance>PersonalInvesting>Options
163018	203290	0.0005197272985242307	NewsAndPolitics>Weather
163018	203290	0.0004351414099801332	VideoGaming>VideoGameGenres>StrategyVideoGames
163018	203290	0.0003739758103620261	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
163018	203290	0.0003223569074179977	Technology&Computing>Computing>ComputerSoftwareAndApplications>OperatingSystems
163018	203290	0.0003154128498863429	Technology&Computing>Computing>ProgrammingLanguages
163018	203290	0.0002994598471559584	Technology&Computing>Computing>ComputerSoftwareAndApplications>3-DGraphics
204850	244646	0.007822451181709766	BusinessAndFinance>Economy>InterestRates
204850	244646	0.0038006955292075872	VideoGaming>VideoGameGenres>SimulationVideoGames
204850	244646	0.0017210344085469842	PersonalFinance>PersonalInvesting>Options
204850	244646	0.0014112947974354029	Technology&Computing>Computing>ProgrammingLanguages
204850	244646	0.0008200324955396354	Technology&Computing>Computing>ComputerSoftwareAndApplications>OperatingSystems
204850	244646	0.00057973712682724	PersonalFinance>FinancialPlanning
204850	244646	0.0005041579133830965	PersonalFinance>PersonalInvesting
204850	244646	0.0004770590167026967	Science>Physics
204850	244646	0.0003877890994772315	Hobbies&Interests>GamesAndPuzzles>RoleplayingGames
204850	244646	0.00028140019276179373	Automotive>AutoType>PerformanceCars
244758	278360	0.040152594447135925	BusinessAndFinance>Economy>InterestRates
244758	278360	0.01121874526143074	PersonalFinance>PersonalInvesting>Options
244758	278360	0.002159512834623456	PersonalFinance>RetirementPlanning
244758	278360	0.001727450406178832	NewsAndPolitics>Politics>Elections
244758	278360	0.0014596580294892192	NewsAndPolitics>Politics>PoliticalIssues
244758	278360	0.0009093730477616191	NewsAndPolitics>Politics
244758	278360	0.0009062772733159363	EventsAndAttractions>PoliticalEvent
244758	278360	0.00043186283437535167	PersonalFinance>PersonalTaxes
244758	278360	0.00036736077163368464	PersonalFinance>PersonalInvesting
244758	278360	0.00031579768983647227	NewsAndPolitics>Law
284180	309044	0.032909754663705826	Technology&Computing>Computing>ProgrammingLanguages
284180	309044	0.0019142850069329143	Science>Physics
284180	309044	0.0014836771879345179	Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases
284180	309044	0.0012223584344610572	Technology&Computing>Computing
284180	309044	0.0007800734601914883	Technology&Computing>Computing>DataStorageAndWarehousing
