key	relevance
Technology&Computing>Computing>Internet>WebDesignAndHTML	1.0
Technology&Computing>ArtificialIntelligence	0.7667309641838074
Science>SpaceAndAstronomy	0.679318904876709
BusinessAndFinance>Economy>InterestRates	0.6775884032249451
Technology&Computing>Computing>Internet>WebDevelopment	0.6550635099411011
Technology&Computing>Computing>ComputerNetworking	0.6533471345901489
MedicalHealth>DiseasesAndConditions	0.5158146619796753
NewsAndPolitics>Politics>PoliticalIssues	0.5021483302116394
FamilyAndRelationships>Parenting	0.49228107929229736
Science>Physics	0.48179614543914795
EventsAndAttractions>PoliticalEvent	0.437666654586792
HealthyLiving>WeightLoss	0.4362178444862366
Technology&Computing>Robotics	0.4311617314815521
Technology&Computing>Computing>ComputerSoftwareAndApplications>Databases	0.41002240777015686
NewsAndPolitics>Politics	0.36014240980148315
Religion&Spirituality>Agnosticism	0.293491005897522
Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing	0.2852438986301422
PersonalFinance>HomeUtilities>PhoneServices	0.26564157009124756
Technology&Computing>Computing>ProgrammingLanguages	0.23900602757930756
FineArt>Design	0.23595282435417175
