start	end	sentNum	speaker	confidence	text
250	1920	1	A	0.63	Of these questions.
3410	6720	2	A	1.0	I think we talked about the oh, this is chapter two.
7650	9360	3	A	0.99781	Let's go to chapter four.
10370	16960	4	A	0.99684	Okay, so we talked about belief, policy, state.
17810	20320	5	A	0.96975	I'm not sure if we talked about this question.
21730	32630	6	A	0.99987	In the discussion of active inference in POMDP t belief updating about policies, we find that the posterior that minimizes the free energy does the posterior at time t.
32700	34120	7	A	0.73	Oh, we did discuss this.
34810	37080	8	A	0.82296	Yeah, we did discuss this last time.
37470	49834	9	A	0.99356	So this question, I think we did not discuss pi being a policy or a model last time.
49872	50860	10	A	1.0	Or did we?
51230	53200	11	A	1.0	I think we didn't get to this.
53650	55614	12	B	0.99915	Yeah, I don't think we discussed that.
55732	61786	13	A	0.97196	All right, so we can open it up and we'll start here, I guess, with the most upvoted.
61898	64874	14	A	0.99939	So the question reads, what is pi?
64922	75118	15	A	0.99745	On page 69, the authors write, at each time step, the current state is conditionally dependent on the state at the previous time and on the policy pi currently being pursued.
75214	87250	16	A	0.99669	Then on page 71, they write, thus we can interpret the priors of equation 4.6 combined with the likelihood of equation 4.5 as expressing a model pi of a behavioral sequence.
87330	89414	17	A	0.89611	So which is it, policy or model?
89612	92918	18	A	0.61	And then they suggest a rewrite of the sentence.
93014	109230	19	A	0.99998	They say that, thus we can interpret the priors of equation 4.6 combined with the likelihood of equation 4.5 and the transition probabilities b sub tau pi as expressing a model for a behavioral sequence where the model is a function of policy pi.
110610	113854	20	A	1.0	And then there's some discourse here.
114052	121700	21	A	0.88099	So in this reframing, can we say that the model simulates the agent in the environment as if it had taken the actions in the policy?
123430	127400	22	A	0.78	And I don't know who asked that question.
129530	130694	23	A	0.83	Oh, Eric, that was you.
130732	131880	24	A	0.8338	That was your question.
132410	137078	25	A	1.0	And then does anyone want to maybe take a stab at answering that question?
137164	139900	26	A	0.84	Or we can continue reading what was written here.
142990	155258	27	A	0.9787	So what's written here says that on page 69, the authors also say policies here may be thought of as indexing alternative trajectories or sequences of actions that could be followed.
155354	162906	28	A	0.99846	On page 71, they define the likelihood in equation four five as a matrix A that expresses the probability of an outcome.
163018	174402	29	A	1.0	They describe the priors of equation 4.6 as the prior over the initial state vector D, and beliefs about how the state at one time transitions to the state at the next time, matrix B.
174456	178914	30	A	1.0	And they also say that the transitions are conditionally dependent on the policy chosen.
179042	188230	31	A	1.0	Because of this conditional dependence, we can see how the policy influences the model and why the authors may use the terms interchangeably.
192990	203290	32	A	0.98963	So does anyone have any comments there's?
204850	225798	33	C	0.82	I guess I would say that that answer in discourse kind of agrees with what I proposed, which is that strictly speaking, we should treat the pi as policy, but it behaves as a model.
225884	228354	34	C	0.9998	Once it's executed, it's implemented.
228482	237970	35	C	0.99993	Then the model has become a function of the policy that's been we've seen so far.
238140	244646	36	C	0.99207	So I'd say that's compatible interpretation.
244758	258682	37	C	0.99962	So I think strictly speaking, it would be better if the text was consistent and called Pi policy and then say, yeah, the model is a function of Pi.
258826	260990	38	C	0.56507	That'd be my interpretation.
262370	263874	39	A	0.7683	Yeah, I definitely agree with that.
263912	278360	40	A	0.55	I think that the model is policy specific, but they could do a better job of I mean, the variables as we've seen are so ambiguous anyway, so it could definitely be a lot better.
284180	309044	41	B	0.71	And by the way, about the topic of consistency, actually I gave some thoughts about the issue we were discussing in yesterday's math learning session and I also consulted some other papers and active inference and in all of them the notation for matrices and vectors is used consistently, as in almost every linear algebra textbook.
309172	324792	42	B	0.99988	So I'm seriously beginning to suspect that every instance of a matrix or a vector not written in Bold face is a typo either in chapters or appendices because otherwise I really cannot find any justification behind using two different types of notation.
324936	333570	43	B	0.9999	So I'm going to use this assumption as my prior for the rest of the book, unless someone has any belief updating observation she wants to share.
336740	346416	44	A	0.7898	So just to summarize, for the people that weren't there yesterday, we had a big debate about what does the Bold typeface signify?
346608	352272	45	A	0.56	And it wasn't so much a debate, but just like trying to come to a mutual understanding.
352336	353588	46	A	0.99996	So it's this question here.
353674	359604	47	A	0.99999	Does bold lettering mean this is a matrix, but seemingly also many non bold letters are a matrix?
359652	365080	48	A	1.0	Or does bold lettering mean sufficient statistics of as on these page examples?
365580	386320	49	A	0.95	And it really was yeah, we couldn't come to a single unified answer there because there are many instances where it seems like it should be a matrix, but it's not bold and there are many instances where sufficient statistics are used but it's also not bold.
386900	391068	50	A	0.6139	So yeah, we couldn't really conclude that, but I think I'll lead it.
391094	393590	51	A	0.93764	That's a good assumption there.
412470	418434	52	A	0.60748	So we also talked about this a little bit last time, but we didn't really get fully into this question.
418552	422694	53	A	1.0	What is the use of categorical distributions in equation 4.5?
422812	428402	54	A	0.83	The second line is supposed to explain the cat notation, but I have problems to understand the advantage of the notation.
428546	431480	55	A	0.57767	Could someone explain it in simple words?
432190	434986	56	A	0.9999	Does anyone want to try to explain that?
