start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
5850	6400	A	0.67517	1	1	1	You.
8450	8910	B	0.75905	2	1	2	Hello
8980	9214	B	0.88	2	2	3	and
9252	9598	B	1.0	2	3	4	welcome.
9684	9946	B	0.98593	2	4	5	It's
9978	10362	B	1.0	2	5	6	September
10426	10842	B	0.92	2	6	7	20,
10906	12590	B	0.9	2	7	8	2023.
12740	13018	B	0.99815	2	8	9	We're
13034	13118	B	1.0	2	9	10	at
13124	13246	B	1.0	2	10	11	the
13268	13498	B	0.99883	2	11	12	Active
13514	13914	B	0.99914	2	12	13	Inference
13962	14538	B	0.96536	2	13	14	Institute
14634	14990	B	0.99999	2	14	15	in
15060	15246	B	1.0	2	15	16	the
15268	15598	B	0.68828	2	16	17	course,
15684	16106	B	0.99792	2	17	18	active
16138	16426	B	0.99286	2	18	19	Inference
16458	16606	B	1.0	2	19	20	for
16628	16766	B	1.0	2	20	21	the
16788	17022	B	1.0	2	21	22	social
17076	17790	B	0.99998	2	22	23	Sciences,
18130	18734	B	1.0	2	23	24	and
18852	19134	B	0.99994	2	24	25	here
19172	19326	B	1.0	2	25	26	with
19348	19626	B	0.81126	2	26	27	Mao
19658	20666	B	0.04108	2	27	28	Aberrassen,
20778	21006	B	0.99999	2	28	29	who
21028	21214	B	0.61627	2	29	30	will
21252	21790	B	0.99998	2	30	31	be
21940	22426	B	0.99765	2	31	32	presenting
22458	22702	B	0.99996	2	32	33	today
22756	22926	B	0.99999	2	33	34	on
22948	23230	B	0.97678	2	34	35	norm
23300	23738	B	0.87095	2	35	36	scripts
23754	23886	B	1.0	2	36	37	and
23908	24522	B	0.42798	2	37	38	linguistics
24586	24862	B	0.99999	2	38	39	under
24916	25306	B	0.99749	2	39	40	active
25338	25706	B	0.97071	2	40	41	inference.
25738	26126	B	0.99948	2	41	42	So
26228	26446	B	0.99999	2	42	43	thank
26468	26654	B	0.99984	2	43	44	you,
26692	27034	B	0.81209	2	44	45	Mao,
27082	27246	B	1.0	2	45	46	to
27268	27840	B	0.99994	2	46	47	you.
29090	29598	A	0.99975	2	47	48	Awesome.
29684	29934	A	0.99941	3	1	49	So,
29972	30126	A	0.99763	3	2	50	hi,
30148	30406	A	0.81877	3	3	51	everyone.
30468	31080	A	0.51962	3	4	52	In
31610	32360	A	0.9999	3	5	53	as
32890	33302	A	0.99991	3	6	54	last
33356	34006	A	0.99994	3	7	55	time,
34188	34582	A	0.9999	3	8	56	there
34636	34998	A	0.96107	3	9	57	was
35084	35334	A	1.0	3	10	58	a
35372	36210	A	0.97747	3	11	59	presentation
36370	37030	A	0.99988	3	12	60	on
37180	37906	A	0.9959	3	13	61	semiotics
37938	38086	A	1.0	3	14	62	and
38108	38594	A	0.99535	3	15	63	semantics.
38642	38806	A	1.0	3	16	64	I
38828	39074	A	0.99993	3	17	65	won't
39122	39430	A	0.99986	3	18	66	dig
39500	39734	A	0.99985	3	19	67	too
39772	40118	A	1.0	3	20	68	far
40204	40742	A	0.99998	3	21	69	into
40876	41554	A	0.9979	3	22	70	linguistics,
41602	41766	A	0.99999	3	23	71	but
41788	41986	A	0.99988	3	24	72	I'll
42018	42166	A	1.0	3	25	73	touch
42188	42326	A	0.99999	3	26	74	on
42348	42534	A	0.99989	3	27	75	it
42572	42678	A	1.0	3	28	76	at
42684	42806	A	1.0	3	29	77	the
42828	42918	A	0.99999	3	30	78	end
42924	43046	A	0.84	3	31	79	of
43068	43218	A	1.0	3	32	80	the
43244	43820	A	0.99977	3	33	81	course.
44750	45500	A	0.99522	3	34	82	So
46190	46506	A	0.99997	3	35	83	what
46528	46666	A	0.53544	3	36	84	are
46688	46826	A	0.99996	3	37	85	we
46848	46938	A	0.99832	3	38	86	going
46944	47066	A	1.0	3	39	87	to
47088	47658	A	0.99994	3	40	88	do
47824	48106	A	0.99996	3	41	89	in
48128	48362	A	0.99991	3	42	90	this
48416	48950	A	0.99971	3	43	91	module?
49030	49366	A	0.99868	3	44	92	We're
49398	49546	A	0.99996	3	45	93	going
49568	49754	A	1.0	3	46	94	to
49792	50230	A	0.60017	3	47	95	explore
50310	50650	A	1.0	3	48	96	the
50720	51302	A	0.99986	3	49	97	concept
51366	51642	A	1.0	3	50	98	of
51696	52006	A	0.51771	3	51	99	active
52038	52454	A	0.96904	3	52	100	inference
52502	52618	A	1.0	3	53	101	and
52624	52794	A	0.90944	3	54	102	its
52832	53174	A	0.99822	3	55	103	relevance
53222	53386	A	1.0	3	56	104	to
53408	53642	A	0.99999	3	57	105	social
53696	54134	A	0.94577	3	58	106	norms
54182	54346	A	1.0	3	59	107	and
54368	54650	A	0.97942	3	60	108	human
54720	55094	A	0.99998	3	61	109	decision
55142	55798	A	0.99993	3	62	110	making.
55984	56526	A	0.6588	4	1	111	As
56628	56894	A	0.99999	4	2	112	you
56932	57520	A	0.99961	4	3	113	will
58290	58654	A	0.99999	4	4	114	have
58692	58894	A	0.99999	4	5	115	seen
58932	59086	A	0.99998	4	6	116	in
59108	59246	A	1.0	4	7	117	the
59268	59642	A	0.9995	4	8	118	previous
59706	60474	A	0.99977	4	9	119	classes,
60602	61066	A	0.99857	4	10	120	active
61098	61386	A	0.73346	4	11	121	inference
61418	61566	A	0.99665	4	12	122	is
61588	61726	A	1.0	4	13	123	a
61748	62234	A	0.99992	4	14	124	theoretical
62282	62810	A	0.63866	4	15	125	framework
62890	63086	A	1.0	4	16	126	that
63108	63306	A	0.99886	4	17	127	seeks
63338	63486	A	1.0	4	18	128	to
63508	63790	A	1.0	4	19	129	explain
63860	64094	A	0.99999	4	20	130	how
64132	64794	A	0.99648	4	21	131	organisms,
64842	65274	A	0.99989	4	22	132	including
65322	66026	A	0.99917	4	23	133	humans,
66138	66506	A	0.99997	4	24	134	engage
66538	66686	A	1.0	4	25	135	with
66708	66846	A	0.99995	4	26	136	their
66868	67274	A	0.93055	4	27	137	environment
67322	67486	A	1.0	4	28	138	to
67508	67834	A	0.61422	4	29	139	minimize
67882	68426	A	0.99071	4	30	140	uncertainty
68458	68606	A	1.0	4	31	141	and
68628	68950	A	0.99993	4	32	142	maintain
68970	69154	A	0.59092	4	33	143	their
69192	69566	A	0.99991	4	34	144	internal
69598	70034	A	1.0	4	35	145	states.
70152	70478	A	0.84424	4	36	146	We're
70494	70674	A	0.99842	4	37	147	not
70712	70866	A	0.99999	4	38	148	going
70888	71122	A	0.91	4	39	149	to
71176	71634	A	0.99979	4	40	150	dig
71752	72130	A	0.99999	4	41	151	into
72200	72482	A	0.75221	4	42	152	these
72536	73022	A	0.94702	4	43	153	concepts
73086	73314	A	0.99951	4	44	154	too,
73352	73506	A	0.76925	4	45	155	too
73528	73714	A	0.99999	4	46	156	much,
73752	73906	A	0.99996	4	47	157	because
73928	74066	A	1.0	4	48	158	I
74088	74366	A	0.99996	4	49	159	assume
74398	74546	A	0.99813	4	50	160	they
74568	74754	A	0.92147	4	51	161	have
74792	75380	A	0.99999	4	52	162	been
75990	77150	A	0.62482	4	53	163	previously
77310	78014	A	0.99997	4	54	164	explained.
78062	78274	A	1.0	4	55	165	At
78312	78654	A	0.98249	4	56	166	length,
78702	79106	A	0.99998	4	57	167	however,
79208	79426	A	1.0	4	58	168	I
79448	79634	A	1.0	4	59	169	will
79672	79970	A	1.0	4	60	170	explain
80040	80274	A	1.0	4	61	171	how
80312	80526	A	1.0	4	62	172	they
80568	81014	A	0.99988	4	63	173	connect
81132	81462	A	1.0	4	64	174	to
81516	81782	A	0.99998	4	65	175	social
81836	82786	A	0.59246	4	66	176	phenomena.
82978	83286	A	0.99992	4	67	177	So
83308	83446	A	0.99999	4	68	178	this
83468	83874	A	0.99821	4	69	179	framework
83922	84134	A	0.99998	4	70	180	has
84172	84674	A	0.57323	4	71	181	significant
84722	85426	A	0.99241	4	72	182	implications
85538	85814	A	1.0	4	73	183	for
85852	86482	A	0.68239	4	74	184	understanding
86546	86870	A	0.99982	4	75	185	social
86940	87586	A	0.98815	4	76	186	behavior,
87698	87974	A	0.60482	4	77	187	as
88012	88166	A	0.99998	4	78	188	it
88188	88326	A	1.0	4	79	189	can
88348	88534	A	0.99999	4	80	190	help
88572	88822	A	1.0	4	81	191	explain
88876	89046	A	1.0	4	82	192	how
89068	89714	A	0.99687	4	83	193	individuals
89762	90242	A	0.8022	4	84	194	conform
90306	90534	A	1.0	4	85	195	to
90572	90822	A	0.99999	4	86	196	social
90876	91442	A	0.99999	4	87	197	norms
91506	91782	A	0.64	4	88	198	and
91836	92054	A	0.99995	4	89	199	make
92092	92910	A	0.99985	4	90	200	decisions
93010	93322	A	0.96929	4	91	201	based
93376	93594	A	1.0	4	92	202	on
93632	93786	A	1.0	4	93	203	the
93808	94422	A	0.99984	4	94	204	expectations
94486	94714	A	1.0	4	95	205	of
94752	95340	A	0.99999	4	96	206	others.
95870	96326	A	0.59862	4	97	207	We'll
96358	96694	A	0.60673	4	98	208	delve
96742	96906	A	1.0	4	99	209	into
96928	97066	A	1.0	4	100	210	the
97088	97462	A	0.99992	4	101	211	role
97526	97754	A	1.0	4	102	212	of
97792	98086	A	0.96461	4	103	213	active
98118	98406	A	0.95747	4	104	214	inference
98438	98586	A	0.99994	4	105	215	in
98608	98794	A	0.99987	4	106	216	human
98832	99702	A	0.54854	4	107	217	societies,
99846	100662	A	0.62837	4	108	218	emphasizing
100726	101242	A	0.99999	4	109	219	how
101376	101974	A	0.54134	4	110	220	humans
102022	102186	A	1.0	4	111	221	and
102208	102394	A	1.0	4	112	222	other
102432	103286	A	0.9998	4	113	223	organisms
103398	103894	A	0.54321	4	114	224	constantly
103942	104166	A	0.96548	4	115	225	seek
104198	104346	A	1.0	4	116	226	to
104368	104726	A	0.957	4	117	227	minimize
104758	104906	A	0.99988	4	118	228	their
104928	105366	A	0.92679	4	119	229	uncertainty
105398	105594	A	0.99999	4	120	230	about
105632	105834	A	1.0	4	121	231	the
105872	106278	A	1.0	4	122	232	world
106384	106654	A	1.0	4	123	233	by
106692	107114	A	0.99995	4	124	234	updating
107162	107326	A	0.99997	4	125	235	their
107348	107738	A	0.69873	4	126	236	beliefs
107754	107934	A	0.58	4	127	237	and
107972	108222	A	0.99999	4	128	238	taking
108276	108714	A	0.99827	4	129	239	actions
108762	108926	A	1.0	4	130	240	to
108948	109274	A	0.56151	4	131	241	maintain
109322	109486	A	1.0	4	132	242	a
109508	109802	A	0.99998	4	133	243	stable
109866	110266	A	0.99984	4	134	244	internal
110298	110880	A	0.99999	4	135	245	state.
112050	112414	A	0.99998	5	1	246	This
112452	112606	A	0.99996	5	2	247	is
112628	112862	A	0.59	5	3	248	a
112916	113322	A	0.93612	5	4	249	crucial
113386	113758	A	0.99984	5	5	250	process
113844	114094	A	0.98	5	6	251	for
114132	114762	A	0.98283	5	7	252	survival.
114826	115054	A	0.99996	5	8	253	It
115092	115386	A	0.99996	5	9	254	allows
115418	115898	A	0.9999	5	10	255	individuals
115914	116046	A	1.0	5	11	256	to
116068	116394	A	0.98983	5	12	257	predict
116442	116606	A	1.0	5	13	258	and
116628	116986	A	0.99935	5	14	259	adapt
117018	117118	A	1.0	5	15	260	to
117124	117246	A	1.0	5	16	261	their
117268	117926	A	0.78789	5	17	262	environment.
118058	118258	A	0.90628	5	18	263	In
118264	118386	A	1.0	5	19	264	the
118408	118686	A	0.99998	5	20	265	context
118718	118866	A	1.0	5	21	266	of
118888	119122	A	0.99998	5	22	267	human
119176	120130	A	0.99515	5	23	268	societies,
120630	121118	A	0.99907	5	24	269	active
121134	121534	A	0.99966	5	25	270	inference
121582	121806	A	0.64264	5	26	271	plays
121838	121986	A	1.0	5	27	272	a
122008	122382	A	0.63485	5	28	273	critical
122446	122734	A	0.89113	5	29	274	role
122782	122946	A	0.99997	5	30	275	in
122968	123278	A	0.99492	5	31	276	explaining
123294	123426	A	1.0	5	32	277	how
123448	124014	A	0.97076	5	33	278	individuals
124062	124862	A	0.9999	5	34	279	navigate
125006	125582	A	0.52754	5	35	280	complex
125646	125970	A	0.85166	5	36	281	social
126040	126894	A	0.8215	5	37	282	situations,
127022	127454	A	0.99957	5	38	283	conform
127502	127666	A	1.0	5	39	284	to
127688	127970	A	0.99998	5	40	285	social
128040	128894	A	0.99997	5	41	286	expectations,
129022	129362	A	0.99	5	42	287	and
129416	129682	A	0.99996	5	43	288	make
129736	130126	A	0.96485	5	44	289	decisions
130158	130306	A	0.99997	5	45	290	that
130328	130654	A	0.99988	5	46	291	align
130702	130866	A	1.0	5	47	292	with
130888	131074	A	0.99998	5	48	293	their
131112	131662	A	0.82503	5	49	294	beliefs
131726	131954	A	1.0	5	50	295	and
131992	132850	A	0.99957	5	51	296	values.
133590	134846	A	0.96926	5	52	297	Furthermore,
135038	135486	A	0.87675	5	53	298	we'll
135518	135886	A	0.99999	5	54	299	explore
135918	136066	A	0.63	5	55	300	the
136088	136398	A	0.99976	5	56	301	concept
136414	136594	A	1.0	5	57	302	of
136632	137166	A	0.9837	5	58	303	deontic
137198	137490	A	1.0	5	59	304	value
137560	137806	A	0.94488	5	60	305	within
137848	138226	A	0.59115	5	61	306	active
138258	138818	A	0.86606	5	62	307	inference,
138914	139174	A	0.99996	5	63	308	which
139212	139506	A	0.56086	5	64	309	refers
139538	139686	A	1.0	5	65	310	to
139708	139846	A	1.0	5	66	311	the
139868	140390	A	0.99993	5	67	312	value
140540	141138	A	0.99964	5	68	313	attributed
141154	141286	A	1.0	5	69	314	to
141308	141730	A	0.89171	5	70	315	actions
141810	142054	A	0.99999	5	71	316	based
142092	142246	A	1.0	5	72	317	on
142268	142406	A	1.0	5	73	318	their
142428	142866	A	0.88717	5	74	319	adherence
142898	143106	A	1.0	5	75	320	to
143148	143354	A	0.99997	5	76	321	social
143392	143686	A	0.99995	5	77	322	norms
143718	143866	A	1.0	5	78	323	and
143888	144730	A	0.99996	5	79	324	expectations.
147390	147754	A	0.99998	6	1	325	By
147792	148278	A	0.99989	6	2	326	adhering
148294	148474	A	1.0	6	3	327	to
148512	148762	A	0.99998	6	4	328	social
148816	149590	A	0.98285	6	5	329	norms,
149750	150614	A	0.99161	6	6	330	individuals
150662	150826	A	0.99996	6	7	331	can
150848	151254	A	0.99987	6	8	332	minimize
151302	151466	A	1.0	6	9	333	the
151488	152054	A	0.94308	6	10	334	uncertainty
152102	152694	A	0.32476	6	11	335	associated
152742	152906	A	1.0	6	12	336	with
152928	153066	A	0.99986	6	13	337	their
153088	153606	A	0.94196	6	14	338	actions
153718	153994	A	1.0	6	15	339	and
154032	154406	A	0.99985	6	16	340	maintain
154438	154538	A	1.0	6	17	341	a
154544	154714	A	0.62035	6	18	342	sense
154752	154954	A	1.0	6	19	343	of
154992	155590	A	0.94745	6	20	344	predictability
155670	155878	A	1.0	6	21	345	and
155904	156378	A	0.99998	6	22	346	stability
156474	156734	A	0.99991	6	23	347	in
156772	156974	A	0.99999	6	24	348	their
157012	157310	A	0.99991	6	25	349	social
157380	158190	A	0.99919	6	26	350	environment.
158530	158894	A	0.99983	6	27	351	So,
158932	159566	A	0.99998	6	28	352	together,
159748	160094	A	1.0	6	29	353	all
160132	160334	A	0.99982	6	30	354	these
160372	160906	A	0.56317	6	31	355	insights
160938	161086	A	0.99951	6	32	356	will
161108	161342	A	1.0	6	33	357	provide
161396	161566	A	0.99999	6	34	358	you
161588	161726	A	1.0	6	35	359	with
161748	161934	A	1.0	6	36	360	a
161972	162570	A	0.99896	6	37	361	comprehensive
162650	163274	A	0.99914	6	38	362	understanding
163322	163534	A	1.0	6	39	363	of
163572	163726	A	1.0	6	40	364	the
163748	164122	A	0.99533	6	41	365	complex
164186	164842	A	0.99916	6	42	366	interplay
164906	165182	A	0.99999	6	43	367	between
165236	165546	A	0.98272	6	44	368	active
165578	165994	A	0.64885	6	45	369	inference,
166042	166254	A	0.99999	6	46	370	social
166292	166666	A	0.99997	6	47	371	norms,
166698	166846	A	1.0	6	48	372	and
166868	167054	A	0.99996	6	49	373	human
167092	167434	A	0.99994	6	50	374	decision
167482	168080	A	0.99974	6	51	375	making.
168710	169026	A	0.98601	6	52	376	So
169048	169246	A	0.57207	6	53	377	let's
169278	169566	A	0.96666	6	54	378	dive
169598	170274	A	0.99989	6	55	379	in.
170472	170846	A	0.9643	6	56	380	We'll
170878	171074	A	0.99997	6	57	381	start
171112	171266	A	1.0	6	58	382	by
171288	171726	A	0.95285	6	59	383	introducing
171758	171906	A	1.0	6	60	384	a
171928	172574	A	0.99627	6	61	385	philosophical
172622	173310	A	0.83686	6	62	386	framework.
173470	173842	A	0.9999	6	63	387	Building
173896	174018	A	0.99992	6	64	388	on
174024	174098	A	1.0	6	65	389	the
174104	174414	A	0.76448	6	66	390	framework
174462	174626	A	1.0	6	67	391	of
174648	174878	A	0.99772	6	68	392	active
174894	175470	A	0.80703	6	69	393	inference
175550	175794	A	0.932	6	70	394	in
175832	176718	A	0.79567	6	71	395	activism
176894	177406	A	0.99931	6	72	396	offers
177438	177586	A	0.99	6	73	397	us
177608	177746	A	0.99	6	74	398	a
177768	178334	A	0.75891	6	75	399	complementary
178382	178734	A	0.95163	6	76	400	lens
178782	178946	A	1.0	6	77	401	to
178968	179202	A	1.0	6	78	402	understand
179256	179474	A	1.0	6	79	403	the
179512	180110	A	0.63968	6	80	404	dynamic
180190	180434	A	0.94	6	81	405	and
180472	180986	A	0.98163	6	82	406	contextual
181038	181314	A	0.99817	6	83	407	nature
181362	181526	A	1.0	6	84	408	of
181548	181782	A	0.99999	6	85	409	social
181836	182642	A	0.56778	6	86	410	cognition.
182786	183046	A	0.9999	7	1	411	So,
183068	183254	A	0.99992	7	2	412	while
183292	183538	A	0.99927	7	3	413	active
183554	183906	A	0.98972	7	4	414	inference
183938	184258	A	0.99997	7	5	415	provides
184274	184406	A	0.78	7	6	416	the
184428	185058	A	0.89657	7	7	417	computational
185154	185778	A	0.82163	7	8	418	underpinnings
185794	185926	A	1.0	7	9	419	for
185948	186386	A	0.99998	7	10	420	understanding
186418	186662	A	0.99999	7	11	421	social
186716	187026	A	0.59071	7	12	422	norms
187058	187206	A	1.0	7	13	423	and
187228	187650	A	0.99982	7	14	424	decision
187730	188310	A	0.92124	7	15	425	making,
188460	188822	A	0.99998	7	16	426	we
188876	189238	A	0.7914	7	17	427	still
189324	189574	A	0.99998	7	18	428	need
189612	189766	A	1.0	7	19	429	to
189788	190146	A	0.99295	7	20	430	anchor
190178	190754	A	0.94925	7	21	431	ourselves
190882	191222	A	0.95572	7	22	432	within
191276	191494	A	0.85	7	23	433	a
191532	191874	A	0.99994	7	24	434	larger
191922	192514	A	0.99934	7	25	435	theoretical
192562	193342	A	0.99289	7	26	436	framework.
193506	194470	A	0.68118	7	27	437	Inactivism
194550	195254	A	0.92698	7	28	438	enriches
195302	195562	A	0.66499	7	29	439	this
195616	196374	A	0.99185	7	30	440	perspective
196502	196842	A	1.0	7	31	441	by
196896	197446	A	0.98359	7	32	442	emphasizing
197478	197626	A	1.0	7	33	443	the
197648	198054	A	0.99998	7	34	444	practical
198102	198362	A	0.66	7	35	445	and
198416	199094	A	0.99548	7	36	446	developmental
199142	199478	A	0.99957	7	37	447	aspects
199494	199626	A	1.0	7	38	448	of
199648	199978	A	0.99998	7	39	449	social
200064	201050	A	0.99984	7	40	450	understanding.
202830	203146	A	0.99983	7	41	451	So
203168	203306	A	1.0	7	42	452	what
203328	203466	A	0.99998	7	43	453	is
203488	204490	A	0.99058	7	44	454	inactivism
204910	205226	A	0.99997	7	45	455	if
205248	205386	A	0.99999	7	46	456	it
205408	205602	A	0.99972	7	47	457	hasn't
205606	205822	A	0.73331	7	48	458	been
205876	206394	A	0.99997	7	49	459	introduced
206442	207134	A	0.99999	7	50	460	before?
207332	208202	A	0.89867	7	51	461	Inactivism
208266	208446	A	0.99991	7	52	462	is
208468	208606	A	1.0	7	53	463	a
208628	209322	A	0.51459	7	54	464	philosophical
209386	209946	A	0.9803	7	55	465	stance
210058	210334	A	0.99999	7	56	466	that
210372	210906	A	0.82694	7	57	467	extends
210938	211370	A	0.7556	7	58	468	beyond
211450	211962	A	0.65418	7	59	469	traditional
212026	212394	A	0.99988	7	60	470	theories
212442	212654	A	1.0	7	61	471	of
212692	213530	A	0.61967	7	62	472	cognition,
213690	214426	A	0.99678	7	63	473	emphasizing
214458	214606	A	1.0	7	64	474	the
214628	214906	A	0.99999	7	65	475	role
214938	215520	A	1.0	7	66	476	of
215890	216714	A	0.99994	7	67	477	interactions
216762	216974	A	0.8	7	68	478	and
217012	217450	A	0.64087	7	69	479	relational
217530	218230	A	0.90513	7	70	480	dynamics
218330	218546	A	0.9972	7	71	481	in
218568	218974	A	0.99997	7	72	482	shaping
219022	219378	A	0.99759	7	73	483	both
219464	219954	A	0.99998	7	74	484	individual
220072	220306	A	1.0	7	75	485	and
220328	220562	A	0.99971	7	76	486	social
220616	221490	A	0.94533	7	77	487	cognition.
223270	223634	A	0.99992	7	78	488	It
223672	224450	A	0.98834	7	79	489	argues
225030	225442	A	1.0	7	80	490	that
225496	226062	A	0.95996	7	81	491	cognition
226126	226354	A	0.6569	7	82	492	is
226392	226594	A	1.0	7	83	493	a
226632	227598	A	0.98604	7	84	494	dynamic,
227774	228162	A	1.0	7	85	495	real
228216	228818	A	0.99383	7	86	496	time,
228984	229582	A	0.85542	7	87	497	fluid,
229646	229922	A	0.68	7	88	498	and
229976	230634	A	0.82938	7	89	499	contextual
230702	231126	A	0.53687	7	90	500	social
231228	232098	A	0.99998	7	91	501	action.
232274	232518	A	0.99999	8	1	502	You
232524	232646	A	0.99997	8	2	503	can
232668	232854	A	1.0	8	3	504	read
232892	233046	A	0.99999	8	4	505	more
233068	233254	A	0.62044	8	5	506	about
233292	233782	A	1.0	8	6	507	this
233916	234166	A	0.99994	8	7	508	in
234188	234658	A	0.26839	8	8	509	Ineshi
234674	235218	A	0.51725	8	9	510	Bolito's
235234	235538	A	0.75271	8	10	511	texts
235554	235686	A	0.87	8	11	512	and
235708	236066	A	0.99284	8	12	513	Thomas
236098	236306	A	0.96459	8	13	514	van
236338	236582	A	0.5	8	14	515	S
236636	236806	A	0.99986	8	15	516	in
236828	237880	A	1.0	8	16	517	2022.
238810	239442	A	0.99983	8	17	518	Generative
239506	239858	A	0.99969	8	18	519	models
239874	240006	A	0.9	8	19	520	and
240028	241110	A	0.81709	8	20	521	Hermeneutics
241450	241906	A	0.99994	8	21	522	serve
241938	242086	A	0.99997	8	22	523	as
