"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;02;06","00;00;04;10","What I'm saying."
"Speaker 2","00;00;06;05","00;00;23;06","Hello everyone. Welcome to Team Calm Podcast one tentatively titled Really Looking Forward to this discussion. I'm Daniel. And along with me are Yvonne and Alex. Do you want to introduce yourself briefly?"
"Speaker 3","00;00;26;00","00;00;38;24","Yeah, my name is Alex. I just can say what? I'm a researcher in system management school in Moscone Bay. Not just for protocol."
"Speaker 1","00;00;39;03","00;00;46;15","Hello. My name is John. I just interested in the defense science stuff."
"Speaker 2","00;00;47;24","00;01;17;29","Great. Well, to be interested in active inference is all this needed for this paper and this discussion. So let's get right into it. We're going to structure the discussion like this first. We'll start with some warmup questions. Then we'll get to the paper itself. And this isn't the end all be all format for paper discussions, but a few big areas that we'll hit upon will ask, what are the big questions?"
"Speaker 2","00;01;18;01","00;01;40;01","Are this paper? What do the authors want to address? Then we'll go through the abstract line by line, because it's really important to understand how the authors summarize their own work. We'll look at the roadmap of the paper. Which sections come in? Which order so that we can have a big bird's eye perspective on where the paper's going."
"Speaker 2","00;01;41;00","00;02;09;07","Then we'll go down into some definitions and claims that the authors make. We can ask whether we agree with their definitions or whether their claims resonate with how we think about the world. Then we'll have time to have any questions that we want to address that are about the paper. And then also there's a few slides at the end where we prepared some visualizations about Markov blankets and about active inference itself."
"Speaker 2","00;02;10;20","00;02;22;19","So let's get to the warm up questions. And so either of you can maybe give a first thought here. What is a narrative and how is a narrative different than a story?"
"Speaker 2","00;02;25;01","00;02;38;23","And this can come from the free energy, active inference perspective or not. But one of you two guys go ahead a moment."
"Speaker 3","00;02;40;04","00;03;24;21","I believe at first when what we need to do, what we need to define is a difference, because if we have the words, it's could mean something different. But is in any case, it's depends on perspective and interests from how we see it. And maybe it is a narrative and ontology is also some different and ontologies differ from from a story as well so some kind of more formal definition for it."
"Speaker 3","00;03;25;06","00;04;03;09","But we have great review on different papers presented in the text. And so it's looks like a state of the art in this field from scientific point of view. But if we go more engineer and way and trying to find a way to and approach this to use functions of these narratives, ontologies and lately stories very nice."
"Speaker 2","00;04;03;09","00;04;11;23","And we'll get to see exactly their definition of narrative. It's actually the first sentences of the paper. Yvonne Anything there?"
"Speaker 3","00;04;12;02","00;04;12;18","No."
"Speaker 2","00;04;13;16","00;04;35;07","Cool. Another question that is sort of a fundamental in communication, but also a very important applied question is how individual and collective narratives interact. So do groups genuinely have narratives or do group narratives just consist of individual narratives?"
"Speaker 2","00;04;37;22","00;05;05;15","We can I mean, we can move past these. These are really just for warming up and thinking about what the paper is arising out of. And so just the last warm up question that anyone could like a stretch before hitting the paper, before you run the paper, you might want to stretch with these questions. And just to to really get us thinking big about what this paper could be about and what science can tell us about narratives."
"Speaker 2","00;05;05;25","00;05;30;23","This question is what does a functional evolutionary or statistical perspective on narratives look like? So instead of just approaching it from a psychological or from an anthropological perspective, how can we take it deeper and connect it to other areas? Any last warm up thoughts? Or we can just go right into the paper maybe?"
"Speaker 3","00;05;30;23","00;06;17;08","Yes. And it's about introduction and first sentence. An introduction about narratives, a report of real or imagined events. And maybe I was not so close inside, but maybe we need to define some definition and perspective about events. What is it? Events for us to experiment and in are in systems and events in negative inference. What could be here like of fundamental for us?"
"Speaker 2","00;06;17;19","00;06;41;03","Good question. And we're going to return to their exact definition of narrative and we'll have it up on a later slide. So keep that thought around and let's just go into the paper. On the paper we're going to be discussing is called narrative as active inference, an integrated account of the functions of narratives. And it was posted on CI Archive, which is a preprint server."
"Speaker 2","00;06;41;14","00;07;11;10","The version we're looking at is from June 18th, 2020, and the first author's name is that we'll be Zagorin. Apologies for pronunciation and there's several other authors as well. The paper really sets out to address a few big questions. The first question is what does the concept of active inference offer us in the context of narrative, or when discussing the concept of narrative?"
"Speaker 2","00;07;11;29","00;07;40;23","That's the big question. And then to take it down one more level, they're going to specifically ask how does this active inference perspective on narrative address questions related to identity, episodic memory, future projection events, segmentation, which is actually a term it but it's related to what you're discussing, storytelling, inculturation and more. So let's get to the abstract. It's kind of simulating reading a paper, you know, start from a title."
"Speaker 2","00;07;41;01","00;08;06;16","Then we'll go through the abstract and then we'll go into the definitions next. But let's just go bit by bit through the abstract so we can really see what the authors think they're doing in this paper. First sentence is basically saying that narratives are important and other people have recognized it. The second sentence says that research has identified several functions of narratives that are important."
"Speaker 2","00;08;07;17","00;08;33;24","If anyone has any thoughts that they want to add on to one of these sentences or disagreement, they can also use the raise hand feature in Gizzi. So on the bottom left the hand. If you want to say something on the abstract, is not too contentious in this paper. This is the key signal phrase that's marking what they're actually doing in the paper."
"Speaker 2","00;08;34;10","00;08;57;15","They're going to characterize social and cognitive functions. Those are the plurality of functions, of narratives in terms of the framework of active inference, which we're going to talk a lot more about in detail what is active inference. And then they say that active inference is depicting the fundamental tendency of organisms to adapt, update and maintain inference about their environment."
"Speaker 2","00;08;57;26","00;09;28;12","That's sort of the beginnings of a definition of active inference, which we're going to come back to. They then review literature related to the function of narratives and all of those areas that we discussed identity effects, segmentation, episodic memory, etc.. And then the last sentence of the short abstract is we recast these functions of narratives in terms of active inference, outlining a parsimonious model that can guide future developments in their theory, research and clinical applications."
"Speaker 2","00;09;28;27","00;09;57;08","And so this is kind of a common theme that we see in active inference and free energy principle related research at this current moment in time. The second half of the 20 tens and the 2020 period, which is the authors, usually consisting of a team with some disciplinary experts, as well as some more free energy or active inference."
"Speaker 2","00;09;57;08","00;10;22;17","Experts will approach an area like narratives or depression or evolution, and they'll seek to integrate multiple phenomena under a common model. So instead of saying, Well, you got the short term memory system and the long term memory and the declarative memory in this type of memory, they'll sort of recast a lot of previous models into one common framework."
"Speaker 2","00;10;22;27","00;10;44;13","So that's what active inference can do. And the idea would be that by having an integrated framework, we're going to get multiple benefits. The first is that we have an elegant and a parsimonious way for addressing the otherwise unrelated phenomena arising from the same physical system. So we shouldn't have ten models for describing ten different kinds of memory in the brain."
"Speaker 2","00;10;44;25","00;11;08;26","We should have one model for memory in the brain, and then different aspects of it could relate to these phenomena that we want to actually explain in the second thing. So it gives the internal coherence to the study of systems to use an integrated framework, but also it provides external coherence because now the information or the thermodynamic components of the brain can be considered alongside something like a computer."
