"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;07;23","00;01;10;01","Hello and welcome everyone to act in flab live streamed number 32.0 at the HIM Flab. The paper were discussing is going to be stochastic chaos and more called blankets. And it's November 7th. 2021. Let's play our theme welcome to the acting lab everyone. We are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links on this page."
"Speaker 1","00;01;10;27","00;01;33;11","This is a recorded and an archive live stream, so please provide us with feedback so that we can improve on our work. All backgrounds and perspectives are welcome here and we'll be following video etiquette for live streams this short link you can see our past and upcoming live streams. And here on the main tab, the live stream calendar for 2021."
"Speaker 1","00;01;33;29","00;01;54;08","We're here in early November. We had our fourth quarterly lab roundtable summarizing the kinds of projects that you can get involved in and what we had done in the previous year. What we're looking forward to next year. And then the first two weeks of discussion are going to be on November 9th and 16th for this paper that will be discussed tonight."
"Speaker 1","00;01;55;17","00;02;27;27","In extreme number 33, we'll have Abel's paper thinking like a state and we haven't set the papers yet for 34 and 35 the goal of 32.0 is to learn and discuss this paper. Stochastic Chaos and Markoff's Blankets 2021 by Carl First and Connor Hinds can also offer Lancelot to Costa and Thomas part. And just like all the Dodge zeros, this is just an introduction to some of the ideas."
"Speaker 1","00;02;27;27","00;02;50;24","It's not a review or a final word, and especially if you have any experience or you want to learn more about any of these areas and help improve our presentation or understanding of it, they'll be very helpful. You can join a live stream or just come get involved in some of the aspects of the lot because these are things that we want to understand, but also there's a lot to learn."
"Speaker 1","00;02;51;24","00;03;26;06","And in the coming two weeks we're going to discuss this paper so I'm Daniel and I'm in California the big questions of this paper are related to the general discussion in the active inference and free energy principle, literature and beyond. What is a good model of thickness in a chaotic, dynamic and deceptive world? So do we think of things as as they are in the snapshot, or do we have to think of them through time at what spatial or temporal scale or with what kind of measuring stick?"
"Speaker 1","00;03;26;16","00;03;53;26","Does it make sense to talk about things and then how does the result of that first question, this model or approach to thickness speak to system sentience, which is going to be a word that is used in this paper. And notably, this is not being defined in terms of feeling like experiencing it's defined in the paper as where internal states look as if they're inferring external states."
"Speaker 1","00;03;54;02","00;04;25;15","So perhaps closer to what Dennett would call the intentional stance, but this is sort of just pragmatism meets anti dissipate of a third point. What is a Markov blanket and how is one modeled and identified or defined? Statistically, this is going to be the technical bulk and contribution of the paper. So anyone wants to learn more and help us present some of the technical details which we're going to go through in this lecture."
"Speaker 1","00;04;25;15","00;04;56;16","But total disclaimer if it's not accurate or it's an incorrect generalization, a word that wasn't a keyword per se, but maybe is just a qualitative entry point is this idea of flow. And here we have people flowing like a long time exposure in a subway station, and there's water flow, which has several aspects. The water itself is moving, but also there's the flow of energy, there's information flow, and then there's this psychological concept of flow."
"Speaker 1","00;04;57;03","00;05;36;04","And so different aspects of these could be said to be flowing in different ways and people jump across these different areas. So wouldn't it be cool if there were a quantitative model that kind of incorporated some of what was meant by all these concepts, including a science of perhaps perception in cognition, in action? So the big picture is how are we going to connect kind of physical flow models to potentially other kinds like macro systems and informational and even psychological or behavioral."
