"Speaker Name","Start Time","End Time","Transcript"
"Speaker 1","00;00;32;28","00;01;05;15","Hello and welcome to the Active Inference Lab. This is Active Lab Livestream number 32.1321. Stochastic Chaos in Marker Blankets. Welcome to the Active Inference Lab. We are a participatory online lab that is learning, communicating and practicing applied active inference. You can find us at some of the links here on this slide. This is a recorded and an archived live stream, so please provide us with feedback so that we can improve on our work."
"Speaker 1","00;01;06;09","00;01;36;04","All backgrounds and perspectives are welcome here and we'll be following good video etiquette for livestreams. At this short link, you can see some of the past, present and upcoming live streams we are here in the early November 20th 2132 discussions on stochastic chaos and markup like blankets and in the second half of November we'll be talking about the paper thinking like a state and we haven't yet set the papers for 34 and 35."
"Speaker 1","00;01;36;04","00;02;04;05","So if you have any ideas or if you're an author you want to come on to discuss for these states then get in touch with us today in active stream 32.1 the goal is to learn and discuss this extremely interesting paper stochastic chaos and Markov blankets by first in lines all tougher to Costa and power from 2021 and there's a lot to cover in this paper."
"Speaker 1","00;02;04;05","00;02;34;29","There's a lot of formalisms and figures and keywords and broader questions. So I'm sure we'll have a lot to think about and discuss. If you're watching live, then please feel free to write a question in the chat because otherwise Steven and I are just chilling here, so let's get into it with just intros and warm ups and if others join, we'll have them introduce themselves when they do join."
"Speaker 1","00;02;35;12","00;03;03;26","But for now, let's just say hello and maybe bring up just something that excited us about coming to this discussion or something that we wanted to resolve today. So I'm Daniel I'm a researcher in California, and something that I liked or remembered about the paper was that there was seemingly some changes or updates to the formalism of core terms."
"Speaker 1","00;03;04;18","00;03;31;14","And so how to understand that in the broader trajectory of the literature, which one of these changes are like updates? Where is it a software update? Where is it a breaking change and then what are the implications of those changes for some of the broader conclusions that people do or want to draw from active inference? And the FSP like the nature of thinness or biological systems or levels of nested organization."
"Speaker 1","00;03;32;16","00;03;33;18","So Stephen."
"Speaker 2","00;03;35;14","00;04;13;16","Yes. Good morning from Toronto. I'm Stephen and I'm doing a practice base which is kind of moves into methods based HD. I work a lot with group processes and working with spatial creative spatial approaches to help do sense making. So I'm really interested in active inference within that as a as a kind of unifying way to help to close a lot of the loops and the fragmented questions that come up when trying to do sense making with different types of people in different types of spaces."
"Speaker 2","00;04;13;16","00;04;45;00","So yeah, as with Daniel, I'm really interested about this paper as after the initial view of it, because you see stochastic chaos. And I, you know, I'm consciously trying to not go too far down a sort of an abstract academic aspects of things but I realize that actually these underlying processes have got quite a lot of applications in this ability to understand why and how things are unifying."
"Speaker 2","00;04;46;15","00;05;35;19","And I think that's really exciting because there's a lot of sort of semi cohesion that looks at larger cognitive processes, the sentence practices and in activist processes. But what we tend to see when it gets down to the nitty gritty is, is it's how are things bubbling up through the kind of stochastic chaos of the world and life, or should I just say stochastic, separated, chaotic processes and so the idea of having stochastic chaos and what that means in this paper does that it's quite useful to start to look at what it means to have to be able to reconcile those approaches."
"Speaker 2","00;05;35;19","00;05;44;02","So it actually does start to help think about more applied approaches. So that's something I'm I'm interested and excited about this paper."
"Speaker 1","00;05;45;03","00;06;17;16","Thank you, Stephen. In the 32.0, this is kind of the lead in was this topic of flow. And that is in a way what might start to bridge this distinction that you raised. And we'll definitely return to between kind of abstractions and applications. Flow is a term that has applications across domains from the flow of water, flow of people, flow of information and money to psychological flow."
"Speaker 1","00;06;17;19","00;06;54;27","It's kind of a nomadic term. It's a transdisciplinary term and then that's an abstraction we're abstracting to the patterns of flow that help us connect the dots across these different systems. But also we want to apply it. We don't just want to say, well, water is flow and information is flow, and that's the end of the story. So how abstraction ins and applications kind of work like the left and the right foot together to build our knowledge and our application, almost like our epistemic and our pragmatic value."
"Speaker 1","00;06;55;09","00;07;00;15","I think that'll be a thread that's important to pull out. What do you think about that?"
"Speaker 2","00;07;01;29","00;07;44;08","Yeah, that's a really helpful connection, and I think this also speaks to that usefulness of this work beyond modeling directly is when when this idea of flows talked about in in these ways is kind of a bit vague. Right? It's kind of and it still has this idea of things flowing in a certain direction and in the flow and so I think when we start to also have the potential for stochastic processes and in a way the sense that everything's flow and how does what does low and high requirements mean?"
"Speaker 2","00;07;44;19","00;08;24;18","You know, what does low and high competencies preferences mean? They kind of these are quite bucket terms, right? And essentially they are what they are because they're workable truth be told. But, you know, we can start to look for something which can hold things in a more unified way, because I think that the way that we might feel in the flow when we're in a zone where we can both do things and we're immersed in it, may may well be maybe what we're in all the time anyway."
"Speaker 2","00;08;25;18","00;08;38;09","But it's just a different form of so that that also changes you know, the kind of ramifications out there great point."
"Speaker 1","00;08;38;09","00;09;08;13","And we can actually connect that to this sort of view from the outside and view from the inside, which we talk about a lot in active. So it's almost like there's the skier going down the hill and the view from the outside, the behavioral view is like given the angle of the hill, they're optimally flowing, that river is physically optimally flowing down that hill, as you'd expect from the friction and the potential energy and just the physics of the setup."
"Speaker 1","00;09;09;02","00;09;33;08","And then there's this internal experience of flow. So it's kind of like maybe we are in flow all the time, even when we are getting, for example, distracted or bored or frustrated. In what ways is that still flow because if we think about flow, it flows good. You know, it's a state where we're productive and happy and things like that, and then we're out of flow."
"Speaker 1","00;09;33;13","00;09;57;13","That's what you'd hear in the psychology literature. But let's just say that the river we're flowing and flooding, we don't say, Well, we're done using flow models because now it doesn't do what I thought it was going to do. Flow is the whole space. So how do we think about this whole psychological space as being particular regimes of flow and flows?"
"Speaker 1","00;09;57;13","00;10;38;01","The big topic that connects stress, fear, feeling overwhelmed, concern, excitation, et cetera, those are all flow states. Maybe it's not the flow state that we expect, maybe not the one that we prefer, but a river can have flow states that we don't expect or prefer either. And so it's like when we do abstract to the physical systems, we get a whole quantitative toolkit and we also get the ability to maybe look beyond phrasings that see flow as just something to be obtained and rather flow as the nature of perhaps interior experience and then we can talk about designing or perturbing regimes of flow."
"Speaker 1","00;10;38;07","00;10;38;26","Yeah, it."
"Speaker 2","00;10;40;25","00;11;07;13","Yeah, that's a good point because from the out there's the outside system, like say seeing someone skiing down a hill, you could say there's different ways of doing that. And then there's from the inside, you've got essentially a dynamic, non-linear dynamic or organism in this kind of transit. So thrive and survive and that is different. There's no getting away from that."
