"Start Time","End Time","Transcript"
"00;00;12;28","00;00;13;02","All"
"00;00;13;02","00;00;13;23","right."
"00;00;14;05","00;00;14;13","Hello,"
"00;00;14;13","00;00;14;26","everyone."
"00;00;14;26","00;00;15;07","Welcome"
"00;00;15;07","00;00;16;20","to act"
"00;00;16;20","00;00;16;27","in"
"00;00;17;03","00;00;18;11","Livestream"
"00;00;18;12","00;00;18;18","number"
"00;00;18;18","00;00;20;04","37.2."
"00;00;20;04","00;00;20;12","It's"
"00;00;20;12","00;00;22;00","February 9th."
"00;00;22;00","00;00;23;23","2022."
"00;00;24;19","00;00;25;00","Welcome"
"00;00;25;00","00;00;25;15","to the"
"00;00;25;15","00;00;25;23","Active"
"00;00;25;23","00;00;26;04","Inference"
"00;00;26;04","00;00;26;20","Lab."
"00;00;26;29","00;00;27;09","We are"
"00;00;27;09","00;00;27;10","a"
"00;00;27;10","00;00;28;07","participatory"
"00;00;28;07","00;00;28;22","online"
"00;00;28;22","00;00;29;08","lab"
"00;00;29;08","00;00;29;18","that is"
"00;00;29;18","00;00;30;09","communicating,"
"00;00;30;09","00;00;30;25","learning"
"00;00;30;25","00;00;30;29","and"
"00;00;30;29","00;00;31;26","practicing"
"00;00;31;26","00;00;32;07","applied"
"00;00;32;07","00;00;32;15","active"
"00;00;32;15","00;00;33;14","inference."
"00;00;33;17","00;00;33;20","You"
"00;00;33;20","00;00;33;25","can"
"00;00;33;25","00;00;34;09","find us"
"00;00;34;09","00;00;34;16","at the"
"00;00;34;16","00;00;34;29","links"
"00;00;34;29","00;00;35;06","here"
"00;00;35;06","00;00;35;13","on this"
"00;00;35;13","00;00;36;05","slide."
"00;00;36;26","00;00;37;24","This is a recorded"
"00;00;37;24","00;00;37;29","and"
"00;00;37;29","00;00;38;16","an archived"
"00;00;38;16","00;00;38;23","live"
"00;00;38;23","00;00;39;13","stream,"
"00;00;39;13","00;00;39;19","so"
"00;00;39;19","00;00;39;28","please"
"00;00;39;28","00;00;40;08","provide"
