"Speaker Name","Start Time","End Time","Transcript"
"Unknown","00;00;12;28","00;00;41;01","All right. Hello, everyone. Welcome to act in Livestream number 37.2. It's February 9th. 2022. Welcome to the Active Inference Lab. We are a participatory online lab that is communicating, learning and practicing applied active inference. You can find us at the links here on this slide. This is a recorded and an archived live stream, so please provide us with feedback."
"Unknown","00;00;41;08","00;01;06;25","So that we can improve our work. All backgrounds and perspectives are welcome here and will be following good video etiquette for live streams. Feel free to officially raise your physical hand if you'd like or use any of our emoji affordances check out active inference dot org to get updates on what the lab is up to and also get more information on how to participate."
"Unknown","00;01;07;02","00;01;36;20","Or check out this code link if you'd like to see our past and upcoming streams we're here today in stream number 37.2. It's our third stream after the dot zero background video and the dot one group discussion we had on the paper. Free Energy A User's Guide by Man Pane and kickoff from 2021 and today we have a few things written."
"Unknown","00;01;36;20","00;02;03;09","There's a couple sections of the paper that we didn't get to last time, and I'm sure everyone has brought some interesting thoughts. And of course, if you're watching live, please feel free to add any questions or comments into the live chat because we'll definitely have time to address anything there. We'll start with an introduction and warm up so we'll say hi, mention anything that we're excited to talk about today."
"Unknown","00;02;03;23","00;02;32;09","Something that we liked or remembered or reviewed about the paper this past week, anything that we're wondering about. And as we just mentioned before we began, like what does a dot to for a guide look like? So I'm Daniel I'm a researcher in California, and I'm going to think while others are speaking and then return to what the data can be and I'll pass it to Steven."
"Unknown","00;02;33;04","00;03;02;11","Hmm. Hello, I'm Steven. I'm in Toronto. Steven so I, I'm doing a practice based page de around Social Topographies and how they can be used in community development and specific development. And yeah, I'm looking forward to looking at some of the implication of how this might be rolled out in different types of context. I'll pass this over I'm Dean."
"Unknown","00;03;02;11","00;03;34;09","I'm in British Columbia at the moment. And as with all things guide related, I'm always interested in how we translate from the word to the deed, getting it, getting from a place of of information that's curated to actions that are also maybe curated based on that bit of information. And I'll pass it to blue so that's my mute button."
"Unknown","00;03;34;24","00;04;06;11","I'm blue. I'm a research assistant or researcher consultant in New Mexico, transported back to my grad school days. I had like a mute button, lost the time warp all at the same time. I'm excited to get into the sections of the paper that we didn't really discuss, like in particular, like using mathematics to validate empirical claims or justify empirical claims and also kind of zooming out and evaluating this work from that perspective of a guide."
"Unknown","00;04;07;02","00;04;36;18","And like I think about The Hitchhiker's Guide and like, Don't Panic and what are the things that we really need? What are the essential components of the FIP and act of inference that that we need to communicate to others? And I'll pass it back to Daniel, who's going to tell us what a document really is well, what it really has been is the far side of the bathtub the dot zero."
"Unknown","00;04;36;18","00;05;12;11","We're kind of dropping in to the skating rink. And then in the dark one there's an opening and we explore and last week was an awesome discussion. We got to speak with the first author and now we continue. But also recollect some of the threads that we opened and build inertia towards where we take it next. And I think there's almost no genre more appropriate for a dot to than the guidebook like you put down in Dean's car manual metaphor."
