start	end	relevance	label
650	29800	0.004395939409732819	Technology&Computing>ArtificialIntelligence
650	29800	0.003409439465031028	Hobbies&Interests>ParanormalPhenomena
650	29800	0.0026600307319313288	Science
650	29800	0.0021715962793678045	Religion&Spirituality>Astrology
650	29800	0.0018921303562819958	Education>EducationalAssessment
650	29800	0.0009950845269486308	PersonalFinance>PersonalInvesting
650	29800	0.0007191775948740542	Education>OnlineEducation
650	29800	0.0006769089959561825	Science>SpaceAndAstronomy
650	29800	0.0006669075228273869	NewsAndPolitics>Politics>PoliticalIssues
650	29800	0.0005464410642161965	Technology&Computing>Computing>Internet>SocialNetworking
30490	63226	0.09907154738903046	Technology&Computing>Computing>ComputerSoftwareAndApplications>DigitalAudio
30490	63226	0.04805837199091911	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
30490	63226	0.011118799448013306	Hobbies&Interests>ContentProduction>AudioProduction
30490	63226	0.004240445327013731	Technology&Computing>Computing>ComputerSoftwareAndApplications>VideoSoftware
30490	63226	0.0032679869327694178	Technology&Computing>Computing>ComputerSoftwareAndApplications>DesktopPublishing
30490	63226	0.002029325580224395	PersonalFinance>HomeUtilities>PhoneServices
30490	63226	0.0010621788678690791	Hobbies&Interests>ContentProduction>VideoProduction
30490	63226	0.0007291227811947465	Education>OnlineEducation
30490	63226	0.0005221986793912947	Technology&Computing>ConsumerElectronics>HomeEntertainmentSystems
30490	63226	0.00047017791075631976	Technology&Computing>Computing>Internet>InternetForBeginners
63258	88780	0.17159022390842438	Education>OnlineEducation
63258	88780	0.043569035828113556	Hobbies&Interests>ContentProduction
63258	88780	0.02731412649154663	Hobbies&Interests>ContentProduction>FreelanceWriting
63258	88780	0.01482381857931614	Education>AdultEducation
63258	88780	0.012251012027263641	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
63258	88780	0.008594667539000511	BusinessAndFinance>Business>ExecutiveLeadership&Management
63258	88780	0.008358698338270187	BooksAndLiterature>Biographies
63258	88780	0.006116343196481466	Television>RealityTV
63258	88780	0.00531116733327508	Hobbies&Interests>ContentProduction>Screenwriting
63258	88780	0.0045059965923428535	Education>EducationalAssessment
89310	115906	0.10701895505189896	Education>OnlineEducation
89310	115906	0.034195512533187866	Education>EducationalAssessment
89310	115906	0.02421547845005989	BusinessAndFinance>Industries>EducationIndustry
89310	115906	0.01921587623655796	Education
89310	115906	0.01759820431470871	Education>LanguageLearning
89310	115906	0.012357428669929504	Education>AdultEducation
89310	115906	0.003213021904230118	Education>EducationalAssessment>StandardizedTesting
89310	115906	0.002231346443295479	Careers>VocationalTraining
89310	115906	0.0022066065575927496	Education>HomeworkAndStudy
89310	115906	0.002161232754588127	Education>CollegeEducation>PostgraduateEducation
116008	146140	0.040100518614053726	Education>OnlineEducation
116008	146140	0.003368622623383999	EventsAndAttractions>FanConventions
116008	146140	0.0021843474823981524	EventsAndAttractions>BusinessExpos&Conferences
116008	146140	0.0021611484698951244	Education>EducationalAssessment
116008	146140	0.002114151604473591	Education>AdultEducation
116008	146140	0.0017868101131170988	Technology&Computing>Computing>ComputerSoftwareAndApplications>WebConferencing
116008	146140	0.0012045186012983322	Education>CollegeEducation
116008	146140	0.0011756249004974961	Hobbies&Interests>ContentProduction
116008	146140	0.0010939055355265737	Education>EducationalAssessment>StandardizedTesting
116008	146140	0.0009159396286122501	BusinessAndFinance>Industries>PublishingIndustry
