start	end	paragNum	speaker	confidence	startTime	wordCount	text
1370	37694	1	A	0.54991	00:01	63	Hey, everyone. Welcome to week twelve of active textbook group cohort one. We are in the Review and Synthesis weeks. It's been a great three monthish journey and it doesn't stop here but we'll will go over that. So two points of process for those who are here live and of course re watching and then we'll move to the more conceptual parts.
37842	95980	2	A	0.99979	00:37	138	So first in the onboarding page you'll see these two columns. The two columns are Rcping yes to join Cohort Two, part one going through chapters one through five if you would like to for a second time. Many people will be just doing it for fun or for learning or however they want. And also there's the opportunity to continue on with the second half of the textbook which is going to get into a lot of the hands on modeling and we'll be especially looking forward to developing a lot of the notebooks and interactive formats that will help us get a lot of understanding there. So please check yes for whichever row your name is in for whether you would like to continue on with part two as well as retake part one as well.
96350	149462	3	A	0.78794	01:36	128	You'd be welcome to be just a participant and also feel free to get in touch if you are interested in taking some other role such as like facilitating or scaffolding some aspect but we can talk more about that for those who are interested. So point one go to the onboarding list and continue on however you want. Second point if you go to Future Textbook Groups page you'll see an embedded form as well as a link to the form if you want it in a new window like that. This would be exceptionally requested and helpful for you to provide some evaluations numerically and as short or as long as you want on providing feedback. Those are one way that you can provide feedback anonymously.
149606	189382	4	A	0.87	02:29	99	The second way is building on some of the ideas that people are already adding here. This is an editable page, so people can add thoughts as they see fit about what would be awesome for future textbook groups or any other feedback. Or, as always, they can email Activeinference@gmail.com if they want, like a response to any specific points. And then also it's provided here at the link to Share for people who want to join future cohorts. So that link will be like getting people onboarded into the next cohort which is September 2022 in this case.
189436	204160	5	A	0.99996	03:09	39	But this is going to be like an evergreen form that will just continue to have a list of people who expressed interest and be onboarding them into subsequent cohorts of which will begin several per year going forward.
208370	244330	6	A	0.82	03:28	68	And next week we'll be talking more about the feedback specifically and about projects and about carrying on. Today is like a little bit of a more conceptual synthesis and review and again next week will be more like logistical and project oriented review. So just on these points or anything else, does anyone want to just raise their hand or unmute and share anything that they liked?
259840	278800	7	A	0.889	04:19	17	Okay, let us conceptually review, then we read the first five chapters of the active inference textbook.
282350	307380	8	A	0.99993	04:42	61	Does anyone have overall thoughts that they'd like to provide at the five chapter scale? Then we're going to go into a chapter scale. Then we'll be continuing to dive in as Granularly as required. But at the scale of the first five chapters, you can see them here on this preface page as well as here in the chapters list.
309510	315000	9	A	0.99998	05:09	10	As a unit of five chapters, what were people's sense?
323270	361118	10	A	0.99855	05:23	98	How did it update? Yes, please, Ben. And then Ali. Well, I was just going to say, I think, as I've said to people before, I think, coming from a non mathematics background, I thought that these chapters were really accessible in terms of the kind of conceptual things that they were putting on the table. But I just wondered what other people's opinions were in terms of understanding the conceptual toolkit of active inference before you've built up a kind of mathematical understanding, because I'm about to start kind of learning some of the mathematics behind it.
