start	end	speaker	confidence	paragNum	paragWordCount	wordPos	text
3600	4150	A	0.66757	1	1	1	You.
7800	8548	B	0.99988	2	1	2	Hello,
8714	9280	B	0.80113	2	2	3	it's
9360	9824	B	1.0	2	3	4	July
9872	10464	B	0.88	2	4	5	28,
10512	10836	B	0.9	2	5	6	2023,
10858	12132	B	0.92	2	6	7	and
12186	12416	B	0.99989	2	7	8	we're
12448	12884	B	0.98604	2	8	9	in
13002	13456	B	0.89666	2	9	10	active
13488	14048	B	0.6295	2	10	11	inference
14144	14672	B	0.61948	2	11	12	textbook
14736	15204	B	0.9067	2	12	13	group
15322	15744	B	0.61315	2	13	14	Slash
15792	16740	B	0.47478	2	14	15	Bookstream
17160	18710	B	0.95	2	15	16	2.02.
19240	19652	B	0.99995	2	16	17	Thanks
19706	20064	B	0.95394	2	17	18	Ali,
20112	20324	B	1.0	2	18	19	for
20362	20832	B	0.65381	2	19	20	joining.
20896	21076	B	0.99995	2	20	21	So
21098	21236	B	0.99992	2	21	22	what
21258	21408	B	0.99978	2	22	23	we're
21424	21508	B	0.9561	2	23	24	going
21514	21636	B	1.0	2	24	25	to
21658	21988	B	0.99998	2	25	26	do
22074	22516	B	1.0	2	26	27	today
22618	22932	B	0.99999	2	27	28	is
22986	23252	B	0.99999	2	28	29	give
23306	23476	B	1.0	2	29	30	a
23498	24070	B	0.99998	2	30	31	short
24760	25584	B	0.97642	2	31	32	overview
25712	26004	B	0.98	2	32	33	of
26042	26244	B	1.0	2	33	34	the
26282	26800	B	0.99791	2	34	35	chapters
26880	27124	B	0.99997	2	35	36	from
27162	27316	B	1.0	2	36	37	the
27338	27620	B	0.99982	2	37	38	par
27690	27876	B	0.62	2	38	39	at
27898	28036	B	0.79803	2	39	40	all
28058	29084	B	0.8	2	40	41	2022
29122	29710	B	0.99998	2	41	42	book.
30640	31016	B	0.8713	2	42	43	We're
31048	31148	B	0.99151	2	43	44	going
31154	31228	B	1.0	2	44	45	to
31234	31356	B	0.99993	2	45	46	do
31378	31800	B	0.82412	2	46	47	chapters
31880	32268	B	0.71	2	47	48	four,
32354	32988	B	0.95	2	48	49	five,
33154	33870	B	0.9	2	49	50	seven,
34720	35180	B	0.64	2	50	51	and
35250	35870	B	1.0	2	51	52	eight,
37520	38028	B	1.0	2	52	53	and
38114	38376	B	0.99424	2	53	54	we're
38408	38604	B	0.99993	2	54	55	just
38642	38844	B	0.99998	2	55	56	going
38882	39180	B	1.0	2	56	57	to
39250	39704	B	0.65541	2	57	58	pause
39752	40012	B	1.0	2	58	59	between
40066	40332	B	0.99999	2	59	60	them
40386	40700	B	0.99999	2	60	61	because
40770	41052	B	0.89325	2	61	62	then
41106	41672	B	0.88873	2	62	63	we'll
41816	42260	B	0.97369	2	63	64	clip
42280	42512	B	0.72983	2	64	65	them
42566	42784	B	0.99999	2	65	66	into
42822	42976	B	1.0	2	66	67	the
42998	43276	B	0.81832	2	67	68	shorter
43308	43744	B	0.99997	2	68	69	videos,
43862	44236	B	0.99993	2	69	70	append
44268	44416	B	0.99997	2	70	71	that
44438	44576	B	1.0	2	71	72	to
44598	44736	B	1.0	2	72	73	the
